q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	C_100-H_24   	H_100-C_14   	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-H_23   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-H_24   	H_100-C_8    	H_200-H_15   	C_100-C_7    	C_100-H_22   	H_200-H_23   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-H_24   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-H_23   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
2.825 	0.018296    	-0.0321689  	-0.224204   	0.494951    	0.0285022   	-0.163574   	-0.0937935  	0.159424    	-0.241482   	0.0245391   	0.13758     	-0.256798   	-0.160536   	-1.58962    	-0.282803   	0.0317021   	0.0325986   	-0.161413   	-0.200191   	0.0166577   	-0.121334   	-0.213493   	-1.81357    	-2.43684    	-0.154828   	-1.47703    	-0.137746   	-0.273958   	0.0278261   	-1.05548    	0.0214267   	-0.0748826  	0.0140872   	-2.51292    	-0.241039   	0.0213756   	-0.204264   	-0.128126   	0.0473688   	-1.14584    	-0.125334   	-0.338634   	0.0255324   	-2.65006    	0.0268278   	-0.232277   	-0.179692   	0.121004    	-0.578964   	0.0193942   	0.178201    	-0.164415   	-1.58153    	0.0266038   	0.0295683   	-0.0268904  	0.017307    	0.0143198   	-0.263643   	-0.174802   	0.0421052   	-0.203527   	-0.109325   	-0.223627   	0.0233611   	-1.86151    	-0.319415   	-0.26838    	0.0293315   	-0.158828   	0.122436    	-0.0503041  
2.835 	0.0169942   	-0.0262947  	-0.272281   	0.809368    	0.0291408   	-0.146571   	-0.126641   	0.15343     	-0.238195   	0.0260696   	0.399215    	-0.251554   	-0.165303   	-1.39462    	-0.279882   	0.0308543   	0.0334643   	-0.173898   	-0.199518   	0.0177723   	-0.108959   	-0.197497   	-1.51544    	-2.11634    	-0.122974   	-1.17497    	-0.149034   	-0.274087   	0.0270351   	-1.16289    	0.0219847   	-0.102441   	0.0155596   	-2.37788    	-0.243321   	0.0210282   	-0.19864    	-0.125289   	0.0356986   	-0.90805    	-0.135677   	-0.341083   	0.024937    	-2.21298    	0.0276781   	-0.207347   	-0.193801   	0.106993    	-0.289479   	0.0198603   	0.172502    	-0.179185   	-1.2303     	0.0258034   	0.0284129   	-0.0509746  	0.0160073   	0.0150459   	-0.252367   	-0.164071   	0.0426386   	-0.185865   	-0.10091    	-0.213124   	0.0230873   	-1.60942    	-0.325841   	-0.269808   	0.0290346   	-0.177512   	0.119032    	-0.0594029  
2.845 	0.0161428   	-0.02189    	-0.331987   	1.13092     	0.0299044   	-0.128868   	-0.157864   	0.146894    	-0.233624   	0.0275238   	0.671965    	-0.246855   	-0.169028   	-1.19192    	-0.27334    	0.0300175   	0.034318    	-0.185302   	-0.197555   	0.0191032   	-0.096397   	-0.181463   	-1.21986    	-1.77031    	-0.0894908  	-0.868131   	-0.158153   	-0.270583   	0.026256    	-1.26735    	0.022756    	-0.129236   	0.0172922   	-2.22885    	-0.242929   	0.0207885   	-0.193616   	-0.123491   	0.0240628   	-0.674026   	-0.146296   	-0.339296   	0.0244586   	-1.76071    	0.0286498   	-0.182962   	-0.207311   	0.0955746   	0.0114195   	0.0204772   	0.166859    	-0.192831   	-0.870477   	0.0250153   	0.0273592   	-0.0750002  	0.0150114   	0.0156979   	-0.240856   	-0.153763   	0.0429631   	-0.167003   	-0.0920468  	-0.20264    	0.0229099   	-1.33307    	-0.328804   	-0.268978   	0.0289135   	-0.195913   	0.11492     	-0.0701988  
2.855 	0.0157191   	-0.0190239  	-0.402315   	1.45305     	0.0307711   	-0.110989   	-0.187271   	0.139753    	-0.227951   	0.0288605   	0.950344    	-0.242746   	-0.171989   	-0.985247   	-0.263689   	0.029196    	0.0351488   	-0.195705   	-0.194466   	0.0206073   	-0.0841247  	-0.165731   	-0.931165   	-1.40524    	-0.0550979  	-0.561553   	-0.165249   	-0.263827   	0.0255003   	-1.366      	0.0237216   	-0.155222   	0.0192272   	-2.06719    	-0.24014    	0.0206391   	-0.189226   	-0.122686   	0.0123215   	-0.448346   	-0.157214   	-0.333528   	0.024087    	-1.30238    	0.0297217   	-0.159485   	-0.220182   	0.0867727   	0.318213    	0.0212322   	0.161291    	-0.205163   	-0.508048   	0.0242439   	0.026424    	-0.0989023  	0.0143252   	0.0162492   	-0.229323   	-0.14419    	0.0430826   	-0.147398   	-0.0828494  	-0.192635   	0.0228413   	-1.03848    	-0.328382   	-0.266165   	0.028966    	-0.213864   	0.110195    	-0.0823655  
2.865 	0.0156871   	-0.0177244  	-0.481921   	1.76913     	0.0317141   	-0.0934607  	-0.214722   	0.131963    	-0.221384   	0.0300445   	1.22867     	-0.239238   	-0.174468   	-0.778413   	-0.251536   	0.0283938   	0.0359446   	-0.205218   	-0.190458   	0.0222381   	-0.0725849  	-0.150616   	-0.653306   	-1.02831    	-0.0205496  	-0.260211   	-0.170534   	-0.254287   	0.0247791   	-1.45618    	0.0248562   	-0.180371   	0.0213021   	-1.89444    	-0.235318   	0.020562    	-0.185469   	-0.122791   	0.000327021 	-0.235257   	-0.168447   	-0.324156   	0.0238106   	-0.84714    	0.0308672   	-0.137254   	-0.232386   	0.08051     	0.624907    	0.02211     	0.155796    	-0.216044   	-0.149106   	0.0234921   	0.0256188   	-0.122618   	0.0139445   	0.0166787   	-0.217964   	-0.135619   	0.0430044   	-0.127532   	-0.0734424  	-0.18352    	0.0228904   	-0.732263   	-0.324739   	-0.261697   	0.029185    	-0.231205   	0.104963    	-0.0955225  
2.875 	0.0159994   	-0.0179781  	-0.569178   	2.07274     	0.0327025   	-0.0767912  	-0.240134   	0.123499    	-0.214158   	0.0310468   	1.50128     	-0.236309   	-0.176742   	-0.575173   	-0.237558   	0.0276142   	0.036693    	-0.213979   	-0.185768   	0.0239474   	-0.062173   	-0.136397   	-0.389796   	-0.647036   	0.0133914   	0.0311655   	-0.17427    	-0.242494   	0.0241017   	-1.53548    	0.0261289   	-0.204667   	0.023451    	-1.71229    	-0.228901   	0.020539    	-0.182318   	-0.123691   	-0.0120692  	-0.03852    	-0.179995   	-0.311666   	0.0236163   	-0.403936   	0.0320555   	-0.116568   	-0.243904   	0.0766144   	0.925263    	0.023093    	0.150349    	-0.225386   	0.200366    	0.0227616   	0.0249499   	-0.146083   	0.0138553   	0.0169718   	-0.206958   	-0.128263   	0.0427386   	-0.107895   	-0.0639545  	-0.17564    	0.0230618   	-0.421397   	-0.318122   	-0.255938   	0.0295579   	-0.247785   	0.0993331   	-0.109251   
2.885 	0.0166      	-0.0197308  	-0.66224    	2.35783     	0.0337027   	-0.0614547  	-0.263471   	0.114361    	-0.20652    	0.0318454   	1.76268     	-0.233905   	-0.179072   	-0.379069   	-0.222474   	0.0268602   	0.0373813   	-0.22214    	-0.180655   	0.0256861   	-0.0532263  	-0.123312   	-0.14359    	-0.269027   	0.0459797   	0.308254    	-0.176764   	-0.229026   	0.0234761   	-1.60184    	0.0275049   	-0.2281     	0.0256079   	-1.52251    	-0.221378   	0.0205527   	-0.179719   	-0.125248   	-0.0250093  	0.138712    	-0.191849   	-0.296625   	0.0234908   	0.0188184   	0.0332521   	-0.0976862  	-0.254727   	0.0748273   	1.21304     	0.0241618   	0.144908    	-0.233151   	0.534692    	0.0220532   	0.0244179   	-0.169235   	0.0140352   	0.01712     	-0.196467   	-0.122276   	0.0422982   	-0.0889702  	-0.0545131  	-0.169271   	0.0233563   	-0.112927   	-0.308849   	-0.249274   	0.030068    	-0.263468   	0.0934204   	-0.123114   
2.895 	0.0174263   	-0.0228895  	-0.759109   	2.61896     	0.0346797   	-0.0478769  	-0.284742   	0.104569    	-0.198727   	0.0324254   	2.00778     	-0.231948   	-0.181696   	-0.193304   	-0.207015   	0.0261342   	0.0379969   	-0.229864   	-0.17539    	0.0274061   	-0.0460161  	-0.11155    	0.0829775   	0.098293    	0.0765114   	0.567273    	-0.178348   	-0.214477   	0.022908    	-1.65359    	0.0289459   	-0.250665   	0.027708    	-1.32684    	-0.213269   	0.0205864   	-0.177589   	-0.127306   	-0.0386224  	0.293996    	-0.203983   	-0.279661   	0.02342     	0.413475    	0.0344206   	-0.0808149  	-0.26485    	0.0748157   	1.48222     	0.0252957   	0.139417    	-0.239339   	0.848686    	0.0213664   	0.0240177   	-0.192008   	0.0144547   	0.0171215   	-0.186629   	-0.11775    	0.0416983   	-0.0712113  	-0.0452395  	-0.164608   	0.0237709   	0.186295    	-0.2973     	-0.24209    	0.0306947   	-0.278134   	0.0873367   	-0.136671   
2.905 	0.018412    	-0.0273257  	-0.8577     	2.8514      	0.0355981   	-0.0364209  	-0.303997   	0.0941646   	-0.191029   	0.0327793   	2.23203     	-0.23034    	-0.184818   	-0.0206161  	-0.191897   	0.0254385   	0.038528    	-0.23731    	-0.170245   	0.0290612   	-0.0407411  	-0.101251   	0.28824     	0.447949    	0.104347    	0.805099    	-0.179368   	-0.199439   	0.0224014   	-1.68948    	0.0304124   	-0.272352   	0.0296906   	-1.12704    	-0.205101   	0.0206252   	-0.175825   	-0.129703   	-0.0530172  	0.425672    	-0.216359   	-0.261437   	0.0233899   	0.773383    	0.0355239   	-0.0661053  	-0.274268   	0.0761856   	1.72727     	0.026473    	0.133813    	-0.243989   	1.13782     	0.0206998   	0.0237392   	-0.214334   	0.0150782   	0.0169798   	-0.177564   	-0.114719   	0.0409561   	-0.0550314  	-0.0362438  	-0.161766   	0.0242984   	0.469869    	-0.283901   	-0.23476    	0.0314143   	-0.291683   	0.0811892   	-0.149499   
2.915 	0.0194894   	-0.0328791  	-0.955918   	3.0513      	0.0364239   	-0.0273772  	-0.321315   	0.0832096   	-0.183669   	0.0329062   	2.43152     	-0.228967   	-0.188607   	0.136811    	-0.177797   	0.0247747   	0.0389638   	-0.244628   	-0.165483   	0.0306085   	-0.0375249  	-0.092502   	0.471219    	0.773655    	0.12893     	1.01935     	-0.180171   	-0.184479   	0.0219579   	-1.70872    	0.031864    	-0.293149   	0.0315002   	-0.924734   	-0.197386   	0.0206559   	-0.174304   	-0.132273   	-0.0682765  	0.532904    	-0.228919   	-0.242625   	0.0233868   	1.09307     	0.0365252   	-0.0536503  	-0.282979   	0.0784979   	1.94329     	0.0276712   	0.128025    	-0.247168   	1.39834     	0.0200517   	0.0235673   	-0.236138   	0.0158661   	0.0167045   	-0.169368   	-0.113153   	0.0400903   	-0.0407877  	-0.0276219  	-0.160778   	0.0249284   	0.732068    	-0.269112   	-0.227628   	0.0322009   	-0.304036   	0.0750773   	-0.161207   
2.925 	0.0205919   	-0.0393628  	-1.05172    	3.21578     	0.0371252   	-0.0209556  	-0.336803   	0.0717852   	-0.176866   	0.032812    	2.60315     	-0.227706   	-0.193189   	0.27742     	-0.165323   	0.0241443   	0.0392949   	-0.251951   	-0.16135    	0.0320092   	-0.0364156  	-0.085337   	0.63161     	1.07001     	0.149806    	1.20845     	-0.181089   	-0.170119   	0.0215772   	-1.71097    	0.0332617   	-0.313034   	0.0330888   	-0.721438   	-0.190598   	0.0206674   	-0.172891   	-0.134855   	-0.0844518  	0.615692    	-0.241593   	-0.223883   	0.0233977   	1.36838     	0.0373892   	-0.0434831  	-0.290977   	0.0812853   	2.12625     	0.0288679   	0.121983    	-0.248966   	1.6274      	0.0194197   	0.0234827   	-0.257344   	0.0167759   	0.0163093   	-0.162113   	-0.112967   	0.0391205   	-0.0287704  	-0.0194529  	-0.161598   	0.0256473   	0.968041    	-0.253412   	-0.220995   	0.0330271   	-0.315135   	0.0690895   	-0.17145    
2.935 	0.0216566   	-0.0465689  	-1.14317    	3.34299     	0.0376736   	-0.0172796  	-0.350584   	0.0599883   	-0.170816   	0.0325084   	2.74465     	-0.226432   	-0.198642   	0.400325    	-0.154998   	0.0235485   	0.0395137   	-0.259386   	-0.158062   	0.0332297   	-0.0373877  	-0.0797411  	0.76976     	1.33268     	0.166631    	1.37164     	-0.18243    	-0.156819   	0.0212569   	-1.69635    	0.034568    	-0.331973   	0.0344168   	-0.518519   	-0.185156   	0.020651    	-0.171441   	-0.137301   	-0.101559   	0.67485     	-0.254294   	-0.205825   	0.0234103   	1.59657     	0.0380839   	-0.0355778  	-0.298251   	0.0840698   	2.27309     	0.0300407   	0.115619    	-0.249483   	1.82311     	0.0188013   	0.0234627   	-0.277866   	0.017764    	0.0158123   	-0.155851   	-0.114027   	0.0380671   	-0.0191941  	-0.0117969  	-0.164105   	0.0264387   	1.17396     	-0.237281   	-0.215107   	0.0338651   	-0.324945   	0.0633014   	-0.179944   
2.945 	0.022626    	-0.0542751  	-1.22852    	3.43214     	0.0380449   	-0.016385   	-0.362791   	0.047929    	-0.16568    	0.0320124   	2.85464     	-0.22502    	-0.205001   	0.505323    	-0.147241   	0.022988    	0.0396142   	-0.267009   	-0.155798   	0.0342421   	-0.0403469  	-0.0756529  	0.886607    	1.55849     	0.179183    	1.50897     	-0.184463   	-0.144963   	0.0209927   	-1.66541    	0.035749    	-0.34992    	0.0354542   	-0.317176   	-0.181403   	0.0206003   	-0.169806   	-0.139482   	-0.119574   	0.71196     	-0.266919   	-0.189008   	0.0234136   	1.77635     	0.0385808   	-0.0298531  	-0.304783   	0.0863799   	2.38185     	0.0311682   	0.108876    	-0.248832   	1.98456     	0.018194    	0.0234823   	-0.297615   	0.0187871   	0.0152346   	-0.15061    	-0.116154   	0.0369503   	-0.0121927  	-0.00469516 	-0.168112   	0.0272839   	1.34715     	-0.221189   	-0.210149   	0.0346869   	-0.333453   	0.0577739   	-0.186472   
2.955 	0.0234501   	-0.062251   	-1.30621    	3.48345     	0.0382201   	-0.0182203  	-0.373558   	0.0357267   	-0.161582   	0.0313451   	2.93265     	-0.22335    	-0.212248   	0.592885    	-0.142354   	0.0224633   	0.0395928   	-0.274861   	-0.154695   	0.035025    	-0.045137   	-0.0729693  	0.983608    	1.7455      	0.187364    	1.62125     	-0.187409   	-0.134848   	0.0207788   	-1.6191     	0.0367745   	-0.366814   	0.0361811   	-0.118436   	-0.179597   	0.0205115   	-0.167842   	-0.141288   	-0.138436   	0.729293    	-0.279353   	-0.173906   	0.0233974   	1.90787     	0.0388565   	-0.0261757  	-0.31055    	0.0877675   	2.45172     	0.0322297   	0.101705    	-0.247121   	2.11183     	0.0175955   	0.0235148   	-0.316495   	0.0198037   	0.0145994   	-0.146396   	-0.119138   	0.0357901   	-0.00781644 	0.00183009  	-0.173375   	0.0281627   	1.48613     	-0.20558    	-0.206233   	0.0354657   	-0.340667   	0.0525526   	-0.190894   
2.965 	0.0240874   	-0.0702652  	-1.37496    	3.49815     	0.0381857   	-0.0226504  	-0.383016   	0.0235071   	-0.158603   	0.0305311   	2.97909     	-0.221315   	-0.220325   	0.664113    	-0.140511   	0.0219745   	0.039448    	-0.282946   	-0.154842   	0.0355634   	-0.051548   	-0.0715525  	1.06265     	1.89305     	0.191201    	1.71003     	-0.191436   	-0.126678   	0.020608    	-1.55873    	0.0376194   	-0.38258    	0.0365877   	0.0768382   	-0.179896   	0.0203831   	-0.165412   	-0.142635   	-0.158039   	0.729705    	-0.291468   	-0.160901   	0.0233534   	1.99269     	0.038893    	-0.0243672  	-0.315521   	0.0878235   	2.48306     	0.0332057   	0.0940746   	-0.244455   	2.20595     	0.0170043   	0.0235334   	-0.334404   	0.0207752   	0.013931    	-0.143196   	-0.122739   	0.0346056   	-0.00603317 	0.0077743   	-0.1796     	0.0290532   	1.59063     	-0.19086    	-0.203403   	0.0361762   	-0.346613   	0.0476669   	-0.193149   
2.975 	0.0245062   	-0.0780922  	-1.43375    	3.47836     	0.037934    	-0.0294638  	-0.391285   	0.0113973   	-0.156782   	0.0295973   	2.99518     	-0.218824   	-0.229128   	0.720675    	-0.14176    	0.0215211   	0.0391803   	-0.291228   	-0.156277   	0.0358492   	-0.0593264  	-0.0712365  	1.12597     	2.00172     	0.190841    	1.77745     	-0.196653   	-0.120559   	0.020472    	-1.48587    	0.0382635   	-0.39713    	0.0366744   	0.26794     	-0.182356   	0.0202156   	-0.162396   	-0.143466   	-0.178243   	0.716524    	-0.303125   	-0.150269   	0.0232743   	2.03361     	0.0386783   	-0.0242116  	-0.319657   	0.0861914   	2.47738     	0.0340786   	0.0859671   	-0.24093    	2.26883     	0.016419    	0.0235115   	-0.351235   	0.0216672   	0.013254    	-0.140976   	-0.126708   	0.0334143   	-0.00673178 	0.0131487   	-0.186463   	0.0299334   	1.66159     	-0.177383   	-0.201627   	0.0367953   	-0.351336   	0.0431306   	-0.193254   
2.985 	0.0246848   	-0.0855189  	-1.48187    	3.427       	0.0374634   	-0.0383804  	-0.398469   	-0.000477529	-0.156111   	0.0285718   	2.98291     	-0.215801   	-0.238518   	0.764723    	-0.146021   	0.0211024   	0.0387924   	-0.299632   	-0.158984   	0.0358805   	-0.0681858  	-0.0718358  	1.17599     	2.07325     	0.18654     	1.82613     	-0.203105   	-0.116505   	0.0203617   	-1.40237    	0.0386927   	-0.410367   	0.0364514   	0.454296    	-0.186929   	0.0200117   	-0.15869    	-0.14375    	-0.198867   	0.693411    	-0.314178   	-0.142175   	0.0231543   	2.03461     	0.0382069   	-0.0254632  	-0.322915   	0.0825796   	2.43729     	0.0348324   	0.0773853   	-0.236626   	2.30313     	0.0158394   	0.0234246   	-0.36688    	0.0224498   	0.0125924   	-0.139684   	-0.130787   	0.0322325   	-0.0097288  	0.0179778   	-0.193614   	0.0307809   	1.70107     	-0.165447   	-0.200806   	0.0373025   	-0.354892   	0.0389423   	-0.191304   
2.995 	0.0246123   	-0.0923507  	-1.51889    	3.34766     	0.036778    	-0.0490635  	-0.404653   	-0.0119987  	-0.156543   	0.0274827   	2.94488     	-0.212193   	-0.248322   	0.798784    	-0.153094   	0.0207169   	0.0382888   	-0.308049   	-0.162897   	0.0356618   	-0.0778183  	-0.0731523  	1.2153      	2.11042     	0.178656    	1.8591      	-0.210774   	-0.114438   	0.0202676   	-1.3102     	0.0388984   	-0.422185   	0.0359373   	0.635443    	-0.193462   	0.0197754   	-0.154217   	-0.143485   	-0.2197     	0.664219    	-0.324478   	-0.13667    	0.0229893   	2.00062     	0.0374798   	-0.0278565  	-0.325248   	0.0767697   	2.36634     	0.0354531   	0.0683503   	-0.231607   	2.31218     	0.015266    	0.0232503   	-0.381226   	0.0230988   	0.0119683   	-0.139253   	-0.134725   	0.031074    	-0.0147773  	0.0222963   	-0.200698   	0.0315737   	1.71209     	-0.155281   	-0.200778   	0.0376802   	-0.35735    	0.0350869   	-0.187463   
3.005 	0.0242876   	-0.0984172  	-1.54469    	3.24443     	0.0358876   	-0.0611311  	-0.409902   	-0.0230572  	-0.157987   	0.0263577   	2.88425     	-0.207965   	-0.258343   	0.825648    	-0.162667   	0.0203626   	0.0376758   	-0.316337   	-0.1679     	0.0352034   	-0.0879066  	-0.0749845  	1.24646     	2.11693     	0.16763     	1.87958     	-0.219581   	-0.114196   	0.02018     	-1.21145    	0.0388779   	-0.432475   	0.0351585   	0.810999    	-0.201709   	0.0195123   	-0.148925   	-0.142694   	-0.240504   	0.632845    	-0.333873   	-0.133695   	0.0227763   	1.93735     	0.036504    	-0.0311156  	-0.326606   	0.0686238   	2.26893     	0.0359289   	0.0589026   	-0.225921   	2.2998      	0.0147001   	0.0229698   	-0.394163   	0.0235957   	0.0114016   	-0.139598   	-0.138289   	0.0299507   	-0.0215777  	0.026146    	-0.207362   	0.0322907   	1.69856     	-0.147045   	-0.201327   	0.0379142   	-0.358789   	0.031537    	-0.181957   
3.015 	0.0237193   	-0.103577   	-1.55939    	3.12175     	0.0348067   	-0.0741706  	-0.414257   	-0.0335578  	-0.160317   	0.0252226   	2.80453     	-0.203106   	-0.268367   	0.84824     	-0.174335   	0.0200367   	0.0369608   	-0.324329   	-0.173832   	0.0345205   	-0.0981344  	-0.0771346  	1.27194     	2.09719     	0.15397     	1.89093     	-0.229391   	-0.11555    	0.0200891   	-1.10822    	0.0386339   	-0.441126   	0.0341477   	0.980634    	-0.211337   	0.0192285   	-0.142793   	-0.141422   	-0.26102    	0.603085    	-0.342214   	-0.133087   	0.0225136   	1.85103     	0.0352928   	-0.0349636  	-0.326941   	0.0580875   	2.15016     	0.0362501   	0.0491008   	-0.219599   	2.27014     	0.014144    	0.0225685   	-0.405584   	0.0239279   	0.0109094   	-0.140624   	-0.141265   	0.0288715   	-0.0297903  	0.0295727   	-0.213273   	0.0329122   	1.66502     	-0.140823   	-0.202191   	0.0379937   	-0.35929    	0.0282554   	-0.175066   
3.025 	0.0229247   	-0.10772    	-1.56339    	2.98428     	0.0335542   	-0.0877521  	-0.417736   	-0.0434213  	-0.163375   	0.0241008   	2.70951     	-0.197628   	-0.278166   	0.869494    	-0.187613   	0.0197358   	0.0361524   	-0.331838   	-0.180494   	0.0336327   	-0.108198   	-0.0794155  	1.29405     	2.05614     	0.138232    	1.8964      	-0.240016   	-0.118208   	0.0199859   	-1.00258    	0.0381743   	-0.448034   	0.0329424   	1.14404     	-0.221942   	0.0189308   	-0.135832   	-0.139736   	-0.280975   	0.578498    	-0.349357   	-0.13459    	0.0222007   	1.74821     	0.0338646   	-0.0391321  	-0.32621    	0.0451907   	2.01555     	0.0364094   	0.0390201   	-0.212657   	2.22753     	0.0136009   	0.0220362   	-0.415384   	0.0240888   	0.0105049   	-0.142221   	-0.143474   	0.027843    	-0.0390488  	0.0326223   	-0.218123   	0.0334201   	1.61651     	-0.136628   	-0.203078   	0.0379114   	-0.358935   	0.0251965   	-0.167107   
3.035 	0.0219284   	-0.110773   	-1.55728    	2.83668     	0.0321525   	-0.101443   	-0.420338   	-0.0525876  	-0.166979   	0.0230126   	2.60309     	-0.191561   	-0.287515   	0.892229    	-0.201958   	0.0194556   	0.0352599   	-0.338664   	-0.187657   	0.032563    	-0.117814   	-0.0816578  	1.3148      	1.99903     	0.121       	1.89911     	-0.251224   	-0.12184    	0.0198614   	-0.896489   	0.0375113   	-0.453105   	0.031583    	1.3009      	-0.233063   	0.0186258   	-0.128084   	-0.137716   	-0.30009    	0.562277    	-0.355169   	-0.137864   	0.0218381   	1.63551     	0.032243    	-0.04337    	-0.324378   	0.0300453   	1.87096     	0.0364016   	0.0287501   	-0.205096   	2.17632     	0.0130745   	0.0213678   	-0.423471   	0.0240772   	0.0101977   	-0.144274   	-0.144772   	0.0268691   	-0.048974   	0.0353387   	-0.221646   	0.0337984   	1.55828     	-0.134402   	-0.203676   	0.0376631   	-0.357808   	0.0223097   	-0.158425   
