q      	cage        
9.305 	-0.0487574  
9.315 	-0.0586162  
9.325 	-0.0690452  
9.335 	-0.0796275  
9.345 	-0.0899299  
9.355 	-0.0995212  
9.365 	-0.107992   
9.375 	-0.114971   
9.385 	-0.120145   
9.395 	-0.123268   
9.405 	-0.124177   
9.415 	-0.122797   
9.425 	-0.119145   
9.435 	-0.113331   
9.445 	-0.105554   
9.455 	-0.0960931  
9.465 	-0.0852989  
9.475 	-0.0735761  
9.485 	-0.0613689  
9.495 	-0.0491416  
9.505 	-0.0373601  
9.515 	-0.0264713  
9.525 	-0.0168848  
9.535 	-0.00895483 
9.545 	-0.00296482 
9.555 	0.000885195 
9.565 	0.00248804  
9.575 	0.0018351   
9.585 	-0.000982038
9.595 	-0.00577396 
9.605 	-0.0122599  
9.615 	-0.0200778  
9.625 	-0.0287984  
9.635 	-0.0379409  
9.645 	-0.0469927  
9.655 	-0.0554291  
9.665 	-0.0627344  
9.675 	-0.0684228  
9.685 	-0.0720587  
9.695 	-0.0732744  
9.705 	-0.0717866  
9.715 	-0.0674086  
9.725 	-0.0600595  
9.735 	-0.0497697  
9.745 	-0.0366815  
9.755 	-0.0210459  
9.765 	-0.00321506 
9.775 	0.0163689   
9.785 	0.0371891   
9.795 	0.0586713   
9.805 	0.0802043   
9.815 	0.101161    
9.825 	0.120922    
9.835 	0.138896    
9.845 	0.154542    
9.855 	0.167388    
9.865 	0.177049    
9.875 	0.183242    
9.885 	0.185791    
9.895 	0.184639    
9.905 	0.179846    
9.915 	0.171591    
9.925 	0.16016     
9.935 	0.145938    
9.945 	0.129397    
9.955 	0.111075    
9.965 	0.0915623   
9.975 	0.0714734   
9.985 	0.051431    
9.995 	0.0320417   
