q      	H_200-H_21   	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	C_100-H_19   	H_200-H_16   	C_100-C_3    	C_100-H_24   	H_100-C_14   	C_100-C_13   	C_100-H_15   	H_100-C_1    	H_200-H_22   	H_100-N_7    	H_100-H_23   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_2    	H_200-C_12   	C_100-C_5    	H_200-C_3    	C_100-C_10   	H_100-C_13   	H_100-C_2    	C_100-C_2    	H_100-N_8    	H_200-C_5    	H_100-H_17   	H_100-H_24   	H_200-H_15   	C_100-H_22   	H_200-N_7    	H_200-H_23   	H_200-C_11   	C_100-H_17   	C_100-C_1    	H_200-C_1    	C_100-N_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-N_8    	H_200-H_24   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	C_100-C_11   	H_100-H_16   	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-H_23   	C_100-N_8    	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	C_100-H_18  
2.205 	0.0516286   	-2.39851    	-0.0107103  	0.721162    	0.301646    	0.133669    	0.0331431   	-1.7782     	0.0715829   	0.212269    	-3.24211    	0.180492    	-0.0359375  	0.0285523   	-0.155775   	0.00713629  	0.128478    	-0.126354   	0.0190525   	0.317554    	0.56871     	-3.93434    	0.552869    	-2.00431    	0.352211    	0.118043    	-1.02259    	0.0149868   	0.808739    	0.0324195   	-0.0312819  	0.0575067   	0.323334    	-0.118556   	0.027447    	0.492852    	0.0597969   	-3.17637    	-0.00471518 	-0.619667   	-1.16409    	0.352184    	0.250895    	-0.0725345  	-0.00398706 	-2.44046    	0.0478133   	0.314197    	0.373508    	-1.85392    	0.0242149   	0.179749    	-3.1206     	-0.0453185  	0.00205778  	0.375171    	0.0267285   	0.0180241   	0.242448    	-2.50049    	0.588251    	0.0194535   	0.067676    	0.447       	0.490039    	0.0333741   	-2.99513    	0.109926    	0.2622      	0.0174077   	0.303247    	-0.00149958 
2.215 	0.0554282   	-2.06919    	-0.00927379 	0.716418    	0.301836    	0.114094    	0.0362266   	-1.46353    	0.0687175   	0.225576    	-3.22003    	0.162171    	-0.0344261  	0.0252554   	-0.162985   	0.00298339  	0.134305    	-0.120849   	0.0173863   	0.336884    	0.579373    	-3.76072    	0.528958    	-1.69862    	0.336131    	0.119052    	-1.01422    	0.0288448   	0.836654    	0.030484    	-0.0285603  	0.0585818   	0.334038    	-0.192727   	0.0257182   	0.535881    	0.061577    	-3.01086    	-0.00828495 	-0.536903   	-1.03988    	0.348131    	0.257339    	-0.0846464  	0.00155132  	-2.40777    	0.0461501   	0.320995    	0.372484    	-1.70431    	0.0217037   	0.184331    	-2.89434    	-0.0427664  	0.00596422  	0.370854    	0.0329928   	0.0187195   	0.225347    	-2.24073    	0.621169    	0.0166809   	0.0460187   	0.480606    	0.506892    	0.0331441   	-2.66444    	0.133993    	0.258688    	0.0169237   	0.295452    	-0.00973101 
2.225 	0.0589434   	-1.72235    	-0.00775212 	0.713814    	0.307058    	0.0969332   	0.0394856   	-1.14471    	0.0723199   	0.242246    	-3.1573     	0.146389    	-0.0264977  	0.0218315   	-0.163233   	-0.000175049	0.139645    	-0.108286   	0.0163434   	0.35849     	0.59091     	-3.55228    	0.507257    	-1.38626    	0.328197    	0.125575    	-1.00846    	0.0431143   	0.866656    	0.0290351   	-0.0249065  	0.0593365   	0.343098    	-0.260866   	0.0241869   	0.581575    	0.0723352   	-2.84098    	-0.00895373 	-0.482722   	-0.88531    	0.345933    	0.267872    	-0.0868381  	0.00695899  	-2.32977    	0.0445926   	0.331908    	0.373637    	-1.54186    	0.0196045   	0.195329    	-2.64518    	-0.0398704  	0.0100876   	0.36744     	0.0395325   	0.0200277   	0.211317    	-1.99135    	0.647716    	0.0145647   	0.0256132   	0.516714    	0.522844    	0.0330214   	-2.34293    	0.160784    	0.260926    	0.0167979   	0.290989    	-0.0115437  
2.235 	0.0620749   	-1.37478    	-0.00616836 	0.712861    	0.316532    	0.0825373   	0.0428219   	-0.834932   	0.0821269   	0.261615    	-3.06129    	0.133207    	-0.0131094  	0.0183802   	-0.156908   	-0.00238492 	0.14419     	-0.0895141  	0.0158675   	0.381649    	0.602226    	-3.32265    	0.487556    	-1.08024    	0.327534    	0.136873    	-1.00904    	0.0571189   	0.897315    	0.0280447   	-0.0204313  	0.0597488   	0.350164    	-0.322476   	0.0228409   	0.628138    	0.0906034   	-2.67427    	-0.00781966 	-0.455019   	-0.709908   	0.345374    	0.281456    	-0.0802922  	0.0121701   	-2.21553    	0.0431233   	0.346352    	0.376728    	-1.37681    	0.0179      	0.211749    	-2.38332    	-0.036596   	0.0143433   	0.364769    	0.0462019   	0.0218622   	0.200246    	-1.75428    	0.667623    	0.013104    	0.00619172  	0.553498    	0.537713    	0.0329874   	-2.04201    	0.189276    	0.268468    	0.0169682   	0.289705    	-0.00763897 
2.245 	0.0647272   	-1.04279    	-0.00454227 	0.713007    	0.329398    	0.0712039   	0.046127    	-0.547058   	0.0976917   	0.282952    	-2.94039    	0.122596    	0.00464665  	0.0149971   	-0.144536   	-0.00371531 	0.147647    	-0.0655492  	0.0158879   	0.405614    	0.61226     	-3.08561    	0.469618    	-0.792864   	0.333097    	0.152096    	-1.01943    	0.0702528   	0.927153    	0.0274693   	-0.0152683  	0.0597944   	0.354943    	-0.377149   	0.021661    	0.673779    	0.114738    	-2.51792    	-0.0059894  	-0.451094   	-0.523704   	0.346203    	0.296937    	-0.0663713  	0.0171241   	-2.07462    	0.0417192   	0.363691    	0.381471    	-1.21944    	0.0165609   	0.232484    	-2.11929    	-0.0329237  	0.0186378   	0.362659    	0.0528469   	0.0241176   	0.19192     	-1.53114    	0.680788    	0.0122774   	-0.0124945  	0.589155    	0.551311    	0.033015    	-1.77203    	0.218416    	0.280741    	0.0173648   	0.291339    	0.00109922  
2.255 	0.066813    	-0.741551   	-0.00289044 	0.713658    	0.344752    	0.0631627   	0.0492863   	-0.293133   	0.118404    	0.305477    	-2.80362    	0.114445    	0.025583    	0.011772    	-0.126762   	-0.00425487 	0.149742    	-0.0375321  	0.0163226   	0.429648    	0.620031    	-2.85452    	0.453188    	-0.535314   	0.343712    	0.170325    	-1.0427     	0.0819962   	0.954702    	0.0272533   	-0.00956951 	0.0594487   	0.357205    	-0.424575   	0.0206226   	0.716769    	0.142986    	-2.37849    	-0.00453865 	-0.467736   	-0.336854   	0.34814     	0.313101    	-0.0465649  	0.0217673   	-1.91679    	0.0403539   	0.38326     	0.387549    	-1.07966    	0.015547    	0.256354    	-1.86363    	-0.0288489  	0.0228732   	0.360914    	0.059311    	0.0266754   	0.186041    	-1.32324    	0.687279    	0.0120441   	-0.0306644  	0.62197     	0.563459    	0.0330702   	-1.54196    	0.247159    	0.297063    	0.0179144   	0.295537    	0.0136467   
2.265 	0.0682563   	-0.484577   	-0.00122653 	0.714206    	0.361674    	0.0585651   	0.0521849   	-0.0839699  	0.143514    	0.328393    	-2.66035    	0.108565    	0.0484596   	0.00878723  	-0.104326   	-0.00410763 	0.150231    	-0.006684   	0.0170816   	0.453041    	0.624663    	-2.64187    	0.438011    	-0.317313   	0.358124    	0.190603    	-1.08138    	0.0919268   	0.97856     	0.0273313   	-0.00349896 	0.0586895   	0.356787    	-0.464538   	0.0196991   	0.755499    	0.17355     	-2.26166    	-0.00447532 	-0.501317   	-0.159263   	0.350891    	0.328726    	-0.022436   	0.026054    	-1.75162    	0.0389989   	0.404386    	0.39462     	-0.966625   	0.0148097   	0.282146    	-1.62642    	-0.0243814  	0.0269513   	0.359337    	0.0654408   	0.0294103   	0.182242    	-1.13153    	0.687322    	0.0123467   	-0.0484991  	0.650373    	0.573995    	0.0331143   	-1.35906    	0.274501    	0.316671    	0.0185423   	0.301872    	0.0288865   
2.275 	0.0689963   	-0.283246   	0.000438394 	0.71405     	0.379265    	0.0574758   	0.0547123   	0.0712309   	0.172162    	0.350917    	-2.51992    	0.104703    	0.0720266   	0.006116    	-0.0780418  	-0.00338876 	0.148907    	0.0257386   	0.0180698   	0.475133    	0.625422    	-2.45878    	0.423845    	-0.146829   	0.375042    	0.211966    	-1.13735    	0.0997286   	0.99744     	0.0276319   	0.00277254  	0.0574998   	0.353596    	-0.496919   	0.0188638   	0.788523    	0.204658    	-2.1721     	-0.00670629 	-0.547892   	-0.000239378	0.354152    	0.342633    	0.00443303  	0.0299483   	-1.58821    	0.0376261   	0.426412    	0.402324    	-0.888344   	0.014295    	0.308654    	-1.41701    	-0.0195444  	0.0307777   	0.357739    	0.0710913   	0.0321956   	0.180107    	-0.956657   	0.68129     	0.0131139   	-0.0661357  	0.672986    	0.582784    	0.0331066   	-1.22869    	0.299504    	0.338741    	0.0191764   	0.309865    	0.0456572   
2.285 	0.0689895   	-0.146435   	0.00209544  	0.712618    	0.396672    	0.0598691   	0.0567674   	0.165178    	0.203412    	0.372301    	-2.39125    	0.102556    	0.0950671   	0.00382126  	-0.0487721  	-0.00222003 	0.145609    	0.05849     	0.019191    	0.495335    	0.621726    	-2.31464    	0.410469    	-0.029864   	0.393187    	0.233483    	-1.21179    	0.105198    	1.01022     	0.0280805   	0.0090735   	0.05587     	0.347613    	-0.521697   	0.0180923   	0.8146      	0.234618    	-2.11324    	-0.0120089  	-0.603312   	0.131826    	0.357626    	0.353733    	0.0324919   	0.033424    	-1.43493    	0.0362095   	0.448709    	0.410301    	-0.85141    	0.0139453   	0.334723    	-1.24364    	-0.014373   	0.0342662   	0.355945    	0.0761309   	0.0349096   	0.179195    	-0.79896    	0.669692    	0.0142637   	-0.083664   	0.688674    	0.589719    	0.0330064   	-1.15417    	0.32133     	0.36242     	0.0197494   	0.319008    	0.0628019   
2.295 	0.0682119   	-0.0802658  	0.00373741  	0.70939     	0.413115    	0.0656271   	0.0582625   	0.192719    	0.236279    	0.391863    	-2.28263    	0.101784    	0.116437    	0.00195473  	-0.0174009  	-0.000725468	0.140225    	0.0903782   	0.0203509   	0.513147    	0.613173    	-2.21679    	0.397691    	0.0296714   	0.411333    	0.254285    	-1.3051     	0.108243    	1.01596     	0.0286028   	0.0152374   	0.0537999   	0.338888    	-0.538944   	0.0173637   	0.832729    	0.261882    	-2.08728    	-0.021008   	-0.663342   	0.229729    	0.361027    	0.361074    	0.0602703   	0.0364654   	-1.29917    	0.0347266   	0.470696    	0.418195    	-0.860755   	0.0137028   	0.359279    	-1.11318    	-0.00891246 	0.0373421   	0.353809    	0.0804455   	0.03744     	0.179058    	-0.658481   	0.653146    	0.0157066   	-0.101125   	0.696565    	0.594731    	0.0327757   	-1.13672    	0.339258    	0.386851    	0.0202019   	0.32878     	0.0792149   
2.305 	0.0666604   	-0.0879553  	0.00535833  	0.703912    	0.427912    	0.074543    	0.0591278   	0.150983    	0.269763    	0.409008    	-2.20132    	0.10203     	0.135102    	0.000556252 	0.0151909   	0.000972857 	0.1327      	0.120305    	0.0214601   	0.528162    	0.599538    	-2.17031    	0.385358    	0.0300089   	0.428348    	0.273591    	-1.41694    	0.108885    	1.01397     	0.0291276   	0.021108    	0.0513005   	0.327544    	-0.548825   	0.0166631   	0.842169    	0.285085    	-2.09505    	-0.0341585  	-0.723768   	0.287679    	0.364091    	0.363875    	0.0864215   	0.0390673   	-1.18716    	0.03316     	0.491848    	0.425669    	-0.919475   	0.0135113   	0.381367    	-1.03093    	-0.0032166  	0.0399447   	0.351214    	0.0839425   	0.039689    	0.179261    	-0.535001   	0.632362    	0.017349    	-0.118515   	0.696081    	0.597789    	0.0323812   	-1.17547    	0.35271     	0.411197    	0.0204841   	0.338675    	0.0938844   
2.315 	0.0643532   	-0.169796   	0.00695295  	0.69581     	0.440491    	0.0863257   	0.0593137   	0.0394388   	0.302883    	0.423241    	-2.15341    	0.102931    	0.150167    	-0.000346638	0.0481509   	0.00275875  	0.123034    	0.1473      	0.0224372   	0.54008     	0.580781    	-2.17794    	0.373353    	-0.0285108  	0.443229    	0.290735    	-1.54618    	0.107251    	1.00381     	0.0295894   	0.0265443   	0.0483952   	0.313768    	-0.551592   	0.0159818   	0.842455    	0.30309     	-2.1361     	-0.0517348  	-0.780519   	0.301455    	0.366586    	0.361556    	0.109759    	0.0412346   	-1.10385    	0.0314988   	0.511704    	0.432412    	-1.02875    	0.0133189   	0.400175    	-1.00045    	0.00265476  	0.0420298   	0.34808     	0.0865527   	0.0415763   	0.179403    	-0.428069   	0.608114    	0.0190969   	-0.135782   	0.686943    	0.598901    	0.0317962   	-1.26757    	0.361257    	0.434667    	0.0205579   	0.34822     	0.10593     
2.325 	0.0613298   	-0.323237   	0.00851627  	0.684802    	0.450408    	0.100609    	0.0587934   	-0.140127   	0.334704    	0.43419     	-2.14354    	0.104137    	0.160907    	-0.000738842	0.0806774   	0.00452532  	0.111285    	0.170552    	0.0232112   	0.548711    	0.55704     	-2.23999    	0.361597    	-0.143545   	0.455129    	0.305184    	-1.69103    	0.103565    	0.98528     	0.029931    	0.0314241   	0.0451203   	0.297807    	-0.547582   	0.0153182   	0.833402    	0.315017    	-2.20871    	-0.0738264  	-0.829772   	0.268515    	0.368319    	0.353756    	0.129285    	0.0429816   	-1.05281    	0.0297391   	0.529868    	0.438147    	-1.18781    	0.0130798   	0.415055    	-1.02347    	0.00863762  	0.0435715   	0.344368    	0.0882328   	0.0430421   	0.179129    	-0.337033   	0.581214    	0.0208589   	-0.15284    	0.669171    	0.59811     	0.0310025   	-1.40835    	0.364636    	0.456536    	0.0203979   	0.356989    	0.114632    
2.335 	0.0576496   	-0.543081   	0.0100432   	0.670704    	0.457354    	0.116963    	0.0575639   	-0.38372    	0.36436     	0.441608    	-2.17486    	0.105327    	0.166781    	-0.000617552	0.11204     	0.00617796  	0.0975687   	0.189426    	0.0237234   	0.55397     	0.528619    	-2.35445    	0.350047    	-0.310925   	0.46338     	0.316546    	-1.84908    	0.0981365   	0.958455    	0.0301053   	0.0356481   	0.0415254   	0.279959    	-0.537209   	0.014678    	0.815102    	0.320257    	-2.31001    	-0.10034    	-0.868049   	0.188024    	0.369138    	0.340347    	0.144217    	0.0443312   	-1.03617    	0.0278848   	0.546017    	0.442639    	-1.39403    	0.0127562   	0.425539    	-1.09986    	0.014666    	0.044562    	0.340079    	0.0889658   	0.0440488   	0.178143    	-0.261076   	0.552486    	0.0225493   	-0.169569   	0.643073    	0.595494    	0.0299913   	-1.59153    	0.362746    	0.476164    	0.019992    	0.364622    	0.119457    
2.345 	0.0533907   	-0.821765   	0.0115281   	0.65343     	0.461151    	0.134906    	0.0556465   	-0.685322   	0.391082    	0.445378    	-2.24887    	0.106214    	0.167445    	8.12723e-06 	0.141596    	0.00763667  	0.0820508   	0.203482    	0.0239291   	0.555879    	0.49597     	-2.51716    	0.338693    	-0.524887   	0.467507    	0.324587    	-2.01741    	0.0913454   	0.923661    	0.0300764   	0.0391417   	0.0376724   	0.260568    	-0.520958   	0.0140739   	0.787906    	0.318484    	-2.43609    	-0.131006   	-0.89231    	0.0608369   	0.368939    	0.321431    	0.153995    	0.0453133   	-1.05473    	0.0259472   	0.559892    	0.4457      	-1.643      	0.0123193   	0.431345    	-1.22768    	0.0206738   	0.0450125   	0.335254    	0.088761    	0.0445813   	0.176222    	-0.199248   	0.522743    	0.0240906   	-0.185822   	0.609224    	0.591156    	0.0287639   	-1.8095     	0.355648    	0.493011    	0.0193416   	0.370835    	0.120071    
2.355 	0.0486476   	-1.14973    	0.0129646   	0.632996    	0.461756    	0.15392     	0.0530862   	-1.03713    	0.414212    	0.445518    	-2.36545    	0.106562    	0.16276     	0.00111781  	0.168806    	0.00883778  	0.0649457   	0.212482    	0.0237984   	0.554552    	0.459673    	-2.72201    	0.327547    	-0.778354   	0.467233    	0.32922     	-2.19271    	0.0836267   	0.881462    	0.0298208   	0.0418567   	0.033635    	0.240007    	-0.499376   	0.0135248   	0.752411    	0.30965     	-2.58222    	-0.165394   	-0.900027   	-0.110589   	0.367664    	0.297338    	0.158293    	0.0459638   	-1.10791    	0.0239455   	0.571297    	0.447189    	-1.92877    	0.0117502   	0.432377    	-1.40329    	0.0265968   	0.0449516   	0.329972    	0.0876531   	0.044647    	0.173214    	-0.150503   	0.492756    	0.0254162   	-0.201439   	0.568435    	0.585224    	0.0273321   	-2.05364    	0.343558    	0.506646    	0.0184608   	0.375427    	0.116344    
2.365 	0.0435279   	-1.51585    	0.0143456   	0.60951     	0.459251    	0.173466    	0.04995     	-1.42988    	0.433217    	0.44217     	-2.5229     	0.10619     	0.152787    	0.00268067  	0.193237    	0.00973502  	0.0465077   	0.216382    	0.0233168   	0.550191    	0.420409    	-2.96126    	0.316641    	-1.06325    	0.462483    	0.330512    	-2.37145    	0.0754515   	0.832631    	0.0293277   	0.0437717   	0.0294964   	0.218675    	-0.473064   	0.0130548   	0.709423    	0.293972    	-2.743      	-0.202931   	-0.889245   	-0.322334   	0.365303    	0.2686      	0.157015    	0.0463226   	-1.19396    	0.0219052   	0.580096    	0.447017    	-2.24408    	0.0110403   	0.428723    	-1.62152    	0.0323738   	0.0444241   	0.324344    	0.0857002   	0.0442738   	0.169044    	-0.113723   	0.463238    	0.0264716   	-0.21625    	0.521719    	0.577839    	0.0257182   	-2.31462    	0.326834    	0.516755    	0.017376    	0.378282    	0.108348    
2.375 	0.0381494   	-1.90791    	0.0156627   	0.583169    	0.453828    	0.193       	0.0463245   	-1.85317    	0.447697    	0.435591    	-2.71803    	0.104979    	0.137779    	0.00465645  	0.214578    	0.0102999   	0.0270234   	0.215333    	0.0224848   	0.543067    	0.378931    	-3.22589    	0.306016    	-1.37084    	0.453373    	0.328665    	-2.54997    	0.0673084   	0.778124    	0.0285984   	0.044892    	0.0253476   	0.196977    	-0.442665   	0.0126916   	0.659931    	0.271912    	-2.91261    	-0.242922   	-0.858627   	-0.5692     	0.361889    	0.235933    	0.150286    	0.0464324   	-1.31002    	0.019858    	0.586199    	0.445145    	-2.58063    	0.0101916   	0.420639    	-1.87586    	0.0379484   	0.0434888   	0.31851     	0.0829811   	0.0435089   	0.163713    	-0.0877556  	0.434821    	0.0272161   	-0.230084   	0.470244    	0.569146    	0.0239538   	-2.58278    	0.305956    	0.523139    	0.0161237   	0.379375    	0.0963508   
2.385 	0.0326366   	-2.31309    	0.0169068   	0.554247    	0.445777    	0.21199     	0.0423132   	-2.29584    	0.45739     	0.42614     	-2.9463     	0.102869    	0.118165    	0.00699667  	0.232632    	0.0105216   	0.00680195  	0.209656    	0.0213177   	0.533511    	0.336037    	-3.50599    	0.295714    	-1.69206    	0.440195    	0.324006    	-2.72468    	0.059684    	0.719039    	0.027646    	0.045248    	0.0212848   	0.175319    	-0.408859   	0.0124654   	0.605065    	0.244145    	-3.08497    	-0.284575   	-0.807481   	-0.844936   	0.357497    	0.200204    	0.138433    	0.0463363   	-1.45235    	0.01784     	0.58956     	0.441578    	-2.92943    	0.0092157   	0.408532    	-2.15873    	0.0432698   	0.042216    	0.31263     	0.0795927   	0.0424148   	0.15729     	-0.0714305  	0.408041    	0.027623    	-0.242778   	0.41529     	0.559292    	0.0220793   	-2.84843    	0.281509    	0.525719    	0.0147495   	0.378764    	0.0807893   
2.395 	0.0271168   	-2.7185     	0.0180681   	0.523083    	0.435464    	0.229929    	0.0380323   	-2.74637    	0.462168    	0.41426     	-3.20203    	0.0998634   	0.0945256   	0.00964595  	0.247316    	0.0104059   	-0.0138343  	0.199829    	0.0198439   	0.521892    	0.292537    	-3.79119    	0.28577     	-2.01788    	0.423397    	0.316964    	-2.89216    	0.0530447   	0.656579    	0.0264941   	0.0448932   	0.0174061   	0.154092    	-0.372343   	0.0124067   	0.546055    	0.211521    	-3.25403    	-0.327032   	-0.73577    	-1.14249    	0.352233    	0.162392    	0.121966    	0.0460771   	-1.61649    	0.0158906   	0.590165    	0.436368    	-3.28109    	0.00813317  	0.392941    	-2.46177    	0.0482934   	0.0406843   	0.306876    	0.0756456   	0.0410667   	0.149902    	-0.0635845  	0.383326    	0.0276804   	-0.254183   	0.358199    	0.548413    	0.020142    	-3.10225    	0.25416     	0.524521    	0.0133053   	0.376581    	0.062252    
