q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	C_100-H_24   	H_100-C_14   	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-H_23   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-H_24   	H_100-C_8    	H_200-H_15   	C_100-C_7    	C_100-H_22   	H_200-H_23   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-H_24   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-H_23   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
0.265 	-14.5106    	-98.9119    	-758.232    	-599.687    	-13.5807    	-84.3872    	-96.7213    	-118.811    	-86.4946    	-15.0921    	-586.17     	-76.2733    	-85.1887    	-482.957    	-97.1527    	-14.3876    	-13.115     	-89.4987    	-94.2375    	-16.7213    	-98.8355    	-88.6862    	-591.122    	-552.568    	-100.346    	-462.439    	-87.8012    	-94.6135    	-16.8202    	-744.346    	-12.7672    	-99.1763    	-15.7951    	-573.922    	-86.4472    	-13.2791    	-89.6311    	-107.088    	-100.913    	-450.003    	-90.9778    	-86.3926    	-12.6116    	-536.025    	-14.8284    	-82.5437    	-93.8924    	-119.346    	-503.987    	-14.762     	-120.988    	-100.085    	-510.923    	-13.7819    	-17.1702    	-92.5529    	-12.6847    	-17.339     	-81.3722    	-81.0058    	-12.9833    	-86.9234    	-100.223    	-91.7397    	-14.3066    	-510.781    	-77.1304    	-101.895    	-15.5581    	-86.1501    	-121.498    	-108.866    
0.275 	-14.3396    	-99.0575    	-753.993    	-604.541    	-13.188     	-83.827     	-95.0682    	-117.724    	-84.0051    	-14.921     	-593.176    	-75.8993    	-84.2398    	-485.588    	-95.4934    	-14.3107    	-12.7677    	-87.678     	-92.9041    	-16.5659    	-99.2201    	-89.1595    	-596.739    	-554.305    	-100.499    	-471.37     	-86.1837    	-94.0529    	-16.6686    	-742.707    	-12.5324    	-98.5107    	-15.5155    	-581.563    	-86.1653    	-12.9749    	-89.4812    	-106.572    	-99.9377    	-460.678    	-90.2585    	-85.738     	-12.5174    	-540.637    	-14.5492    	-82.7837    	-92.5783    	-118.156    	-510.677    	-14.5592    	-120.638    	-99.4005    	-518.704    	-13.4229    	-17.0849    	-91.7299    	-12.5538    	-17.2356    	-79.685     	-81.5002    	-12.7111    	-86.0979    	-100.526    	-91.7722    	-14.1299    	-509.668    	-76.5754    	-100.86     	-15.2086    	-85.0751    	-121.075    	-107.937    
0.285 	-14.1256    	-98.9369    	-747.165    	-607.977    	-12.743     	-83.0556    	-93.0563    	-116.262    	-81.161     	-14.7066    	-599.086    	-75.2941    	-82.989     	-487.752    	-93.4472    	-14.174     	-12.3739    	-85.5331    	-91.2946    	-16.3427    	-99.2729    	-89.3639    	-600.722    	-554.895    	-100.363    	-480.242    	-84.2623    	-93.1954    	-16.4602    	-738.653    	-12.2481    	-97.4831    	-15.1714    	-588.311    	-85.5771    	-12.6231    	-89.1267    	-105.667    	-98.625     	-471.259    	-89.1932    	-84.8967    	-12.3797    	-544.541    	-14.2141    	-82.8491    	-90.9348    	-116.569    	-517.19     	-14.3143    	-119.881    	-98.3959    	-525.667    	-13.0096    	-16.9414    	-90.6332    	-12.3915    	-17.0563    	-77.7164    	-81.803     	-12.3984    	-85.0192    	-100.528    	-91.5776    	-13.8903    	-507.583    	-75.8506    	-99.4829    	-14.7967    	-83.7277    	-120.248    	-106.504    
0.295 	-13.8717    	-98.5456    	-737.995    	-609.86     	-12.254     	-82.0694    	-90.7299    	-114.457    	-78.0276    	-14.453     	-603.602    	-74.4546    	-81.4598    	-489.15     	-91.0601    	-13.9807    	-11.9402    	-83.1053    	-89.448     	-16.0587    	-98.9949    	-89.2853    	-602.937    	-554.156    	-99.9322    	-488.571    	-82.0703    	-92.0492    	-16.1997    	-732.295    	-11.9196    	-96.124     	-14.7705    	-593.838    	-84.6931    	-12.2299    	-88.5582    	-104.406    	-97.0053    	-481.215    	-87.8068    	-83.8694    	-12.1996    	-547.501    	-13.8292    	-82.7179    	-88.9937    	-114.619    	-523.116    	-14.0307    	-118.738    	-97.0963    	-531.494    	-12.5503    	-16.7441    	-89.28      	-12.1982    	-16.8084    	-75.4981    	-81.8866    	-12.0502    	-83.6944    	-100.228    	-91.1503    	-13.5933    	-504.391    	-74.9496    	-97.7958    	-14.3312    	-82.1307    	-119.044    	-104.63     
0.305 	-13.5815    	-97.8832    	-726.756    	-610.083    	-11.7296    	-80.8679    	-88.137     	-112.348    	-74.6723    	-14.1644    	-606.458    	-73.3816    	-79.6789    	-489.5      	-88.3823    	-13.7348    	-11.4735    	-80.4389    	-87.4042    	-15.7213    	-98.3915    	-88.9141    	-603.278    	-551.936    	-99.2066    	-495.891    	-79.6445    	-90.6269    	-15.8922    	-723.775    	-11.5525    	-94.4675    	-14.3212    	-597.846    	-83.5271    	-11.8021    	-87.7693    	-102.823    	-95.1122    	-490.038    	-86.1276    	-82.6584    	-11.9789    	-549.298    	-13.4014    	-82.371     	-86.7906    	-112.348    	-528.062    	-13.7118    	-117.233    	-95.5305    	-535.886    	-12.0536    	-16.4983    	-87.6905    	-11.9751    	-16.5003    	-73.0648    	-81.7269    	-11.6717    	-82.1343    	-99.6305    	-90.4877    	-13.245     	-499.98     	-73.8687    	-95.8345    	-13.8214    	-80.3098    	-117.493    	-102.381    
0.315 	-13.2588    	-96.9536    	-713.74     	-608.568    	-11.1788    	-79.4542    	-85.3275    	-109.973    	-71.1633    	-13.8455    	-607.429    	-72.079     	-77.6754    	-488.549    	-85.4664    	-13.4407    	-10.981     	-77.5807    	-85.2035    	-15.3387    	-97.4732    	-88.2451    	-601.675    	-548.11     	-98.1908    	-501.773    	-77.0239    	-88.9453    	-15.5436    	-713.266    	-11.153     	-92.5504    	-13.8321    	-600.073    	-82.0956    	-11.3464    	-86.757     	-100.958    	-92.9821    	-497.257    	-84.1871    	-81.2678    	-11.7197    	-549.735    	-12.9379    	-81.7933    	-84.3632    	-109.798    	-531.662    	-13.3617    	-115.395    	-93.7292    	-538.58     	-11.5285    	-16.2095    	-85.8874    	-11.7236    	-16.1407    	-70.4537    	-81.3047    	-11.2686    	-80.3532    	-98.7435    	-89.5907    	-12.8521    	-494.26     	-72.6072    	-93.6373    	-13.2769    	-78.2928    	-115.629    	-99.8278    
0.325 	-12.9075    	-95.7645    	-699.246    	-605.271    	-10.6104    	-77.8351    	-82.3524    	-107.375    	-67.5673    	-13.501     	-606.34     	-70.5544    	-75.4805    	-486.084    	-82.3662    	-13.1034    	-10.47      	-74.578     	-82.8852    	-14.919     	-96.2549    	-87.2781    	-598.094    	-542.595    	-96.8943    	-505.833    	-74.2489    	-87.0246    	-15.1598    	-700.964    	-10.7272    	-90.4113    	-13.3122    	-600.304    	-80.4175    	-10.8701    	-85.5219    	-98.8528    	-90.6529    	-502.455    	-82.019     	-79.7032    	-11.4249    	-548.647    	-12.4461    	-80.9742    	-81.7512    	-107.017    	-533.592    	-12.9843    	-113.258    	-91.7251    	-539.348    	-10.9839    	-15.8837    	-83.8956    	-11.4452    	-15.7388    	-67.7032    	-80.6058    	-10.8464    	-78.3687    	-97.5793    	-88.4636    	-12.4214    	-487.173    	-71.1671    	-91.2441    	-12.7073    	-76.1089    	-113.488    	-97.0401    
0.335 	-12.532     	-94.3278    	-683.58     	-600.182    	-10.0334    	-76.0208    	-79.2625    	-104.596    	-63.9484    	-13.1356    	-603.07     	-68.8189    	-73.1264    	-481.933    	-79.1358    	-12.7282    	-9.94784    	-71.4782    	-80.4865    	-14.4704    	-94.7558    	-86.0181    	-592.54     	-535.344    	-95.3316    	-507.747    	-71.3607    	-84.8889    	-14.7471    	-687.084    	-10.2816    	-88.0895    	-12.7703    	-598.38     	-78.5137    	-10.3803    	-84.0681    	-96.5512    	-88.1634    	-505.277    	-79.6588    	-77.9717    	-11.0977    	-545.902    	-11.9332    	-79.908     	-78.9949    	-104.049    	-533.576    	-12.5842    	-110.858    	-89.5514    	-538.01     	-10.4285    	-15.527     	-81.741     	-11.1422    	-15.3037    	-64.8525    	-79.622     	-10.4107    	-76.2014    	-96.1547    	-87.114     	-11.9602    	-478.688    	-69.5536    	-88.6956    	-12.1222    	-73.7883    	-111.111    	-94.0877    
0.345 	-12.1362    	-92.6592    	-667.038    	-593.327    	-9.45615    	-74.0251    	-76.1069    	-101.676    	-60.3663    	-12.7539    	-597.556    	-66.8868    	-70.6458    	-475.974    	-75.8278    	-12.3206    	-9.42149    	-68.3275    	-78.0418    	-14.0012    	-92.9989    	-84.4749    	-585.059    	-526.356    	-93.5217    	-507.257    	-68.3997    	-82.5647    	-14.3117    	-671.857    	-9.82219    	-85.6244    	-12.2153    	-594.196    	-76.407     	-9.88372    	-82.4033    	-94.0964    	-85.5519    	-505.443    	-77.1422    	-76.0822    	-10.7415    	-541.408    	-11.4066    	-78.5941    	-76.1344    	-100.94     	-531.396    	-12.1657    	-108.233    	-87.2417    	-534.439    	-9.87081    	-15.1456    	-79.4506    	-10.8169    	-14.8445    	-61.9403    	-78.3512    	-9.9669     	-73.8744    	-94.4897    	-85.5526    	-11.4755    	-468.812    	-67.7751    	-86.0322    	-11.5307    	-71.3613    	-108.538    	-91.0375    
0.355 	-11.7243    	-90.7779    	-649.909    	-584.768    	-8.8865     	-71.8652    	-72.9323    	-98.6572    	-56.8751    	-12.3601    	-589.797    	-64.7758    	-68.0715    	-468.14     	-72.4927    	-11.8863    	-8.89772    	-65.1699    	-75.5819    	-13.5189    	-91.0109    	-82.6633    	-575.733    	-515.67     	-91.4878    	-504.182    	-65.4053    	-80.0813    	-13.8596    	-655.525    	-9.35516    	-83.0543    	-11.6553    	-587.714    	-74.1212    	-9.38697    	-80.539     	-91.5316    	-82.8561    	-502.758    	-74.5054    	-74.0448    	-10.3605    	-535.114    	-10.8733    	-77.037     	-73.2089    	-97.7359    	-526.901    	-11.7331    	-105.425    	-84.8287    	-528.561    	-9.31864    	-14.7454    	-77.0517    	-10.4719    	-14.3699    	-59.0045    	-76.7978    	-9.52018    	-71.4132    	-92.608     	-83.7936    	-10.9743    	-457.583    	-65.8428    	-83.2931    	-10.9413    	-68.8577    	-105.808    	-87.9524    
0.365 	-11.3002    	-88.7064    	-632.464    	-574.6      	-8.33168    	-69.561     	-69.7821    	-95.5763    	-53.5224    	-11.9585    	-579.852    	-62.5063    	-65.4351    	-458.42     	-69.1773    	-11.4308    	-8.38276    	-62.0464    	-73.1334    	-13.0309    	-88.821     	-80.6029    	-564.683    	-503.372    	-89.257     	-498.421    	-62.4149    	-77.4697    	-13.3969    	-638.335    	-8.88615    	-80.4156    	-11.0983    	-578.954    	-71.6811    	-8.8961     	-78.4901    	-88.8984    	-80.1119    	-497.113    	-71.7835    	-71.8713    	-9.95867    	-527.014    	-10.3396    	-75.2467    	-70.2558    	-94.478     	-520.003    	-11.2908    	-102.475    	-82.3438    	-520.363    	-8.77914    	-14.3322    	-74.5713    	-10.1102    	-13.888     	-56.081     	-74.9722    	-9.07532    	-68.8451    	-90.5357    	-81.8537    	-10.4633    	-445.076    	-63.7709    	-80.5158    	-10.3619    	-66.3065    	-102.963    	-84.8895    
0.375 	-10.8679    	-86.4697    	-614.948    	-562.953    	-7.79807    	-67.1355    	-66.6953    	-92.4689    	-50.3483    	-11.5526    	-567.839    	-60.1014    	-62.7672    	-446.858    	-65.9246    	-10.9598    	-7.88227    	-58.9942    	-70.7187    	-12.5437    	-86.4609    	-78.3176    	-552.063    	-489.586    	-86.8594    	-489.953    	-59.4634    	-74.7624    	-12.9288    	-620.534    	-8.42047    	-77.7426    	-10.5511    	-568        	-69.1121    	-8.41662    	-76.2747    	-86.2358    	-77.3529    	-488.488    	-69.0103    	-69.575     	-9.54053    	-517.143    	-9.81165    	-73.2384    	-67.3101    	-91.206     	-510.69     	-10.8428    	-99.4239    	-79.8168    	-509.891    	-8.25865    	-13.9116    	-72.0357    	-9.73467    	-13.4063    	-53.2036    	-72.8915    	-8.63666    	-66.1986    	-88.3014    	-79.7523    	-9.94876    	-431.397    	-61.5761    	-77.735     	-9.79926    	-63.7349    	-100.042    	-81.8997    
0.385 	-10.4308    	-84.0954    	-597.585    	-549.983    	-7.2911     	-64.6138    	-63.7061    	-89.3668    	-47.3852    	-11.1459    	-553.934    	-57.5864    	-60.0961    	-433.556    	-62.7723    	-10.4786    	-7.40124    	-56.0462    	-68.3551    	-12.0631    	-83.9641    	-75.8351    	-538.06     	-474.479    	-84.3279    	-478.842    	-56.5821    	-71.9925    	-12.4607    	-602.364    	-7.96291    	-75.0665    	-10.0202    	-554.997    	-66.4398    	-7.95339    	-73.9139    	-83.5799    	-74.6096    	-476.955    	-66.2177    	-67.1703    	-9.11058    	-505.584    	-9.29475    	-71.0317    	-64.4038    	-87.9556    	-499.018    	-10.393     	-96.3118    	-77.2749    	-497.248    	-7.76258    	-13.4883    	-69.47      	-9.34862    	-12.9315    	-50.4027    	-70.5784    	-8.20805    	-63.503     	-85.9354    	-77.5111    	-9.43641    	-416.685    	-59.2777    	-74.9823    	-9.25946    	-61.1685    	-97.0799    	-79.026     
0.395 	-9.99237    	-81.6124    	-580.563    	-535.876    	-6.81526    	-62.0225    	-60.8432    	-86.298     	-44.6569    	-10.7411    	-538.363    	-54.9883    	-57.4483    	-418.667    	-59.7527    	-9.99246    	-6.94388    	-53.2304    	-66.0555    	-11.5941    	-81.3647    	-73.1866    	-522.886    	-458.248    	-81.6969    	-465.228    	-53.799     	-69.1928    	-11.9971    	-584.058    	-7.51771    	-72.415     	-9.51067    	-540.142    	-63.6898    	-7.51053    	-71.4314    	-80.9628    	-71.9094    	-462.673    	-63.435     	-64.6731    	-8.67338    	-492.456    	-8.79353    	-68.6511    	-61.5652    	-84.7585    	-485.112    	-9.9451     	-93.1776    	-74.7427    	-482.593    	-7.29536    	-13.0671    	-66.8979    	-8.95532    	-12.4692    	-47.7056    	-68.061     	-7.79278    	-60.7879    	-83.4689    	-75.1536    	-8.93147    	-401.106    	-56.8968    	-72.2854    	-8.74731    	-58.6303    	-94.1123    	-76.3033    
0.405 	-9.55559    	-79.0508    	-564.042    	-520.837    	-6.37396    	-59.39      	-58.13      	-83.2863    	-42.1794    	-10.3407    	-521.395    	-52.3354    	-54.8473    	-402.393    	-56.8921    	-9.50618    	-6.51366    	-50.5697    	-63.8279    	-11.1408    	-78.6973    	-70.4058    	-506.773    	-441.122    	-79.0021    	-449.326    	-51.1377    	-66.396     	-11.542     	-565.835    	-7.08849    	-69.8121    	-9.02705    	-523.682    	-60.8871    	-7.09141    	-68.8529    	-78.4123    	-69.2758    	-445.88     	-60.6887    	-62.1004    	-8.23348    	-477.922    	-8.31184    	-66.1247    	-58.8188    	-81.6416    	-469.164    	-9.50218    	-90.0575    	-72.2415    	-466.136    	-6.86043    	-12.6516    	-64.341     	-8.55807    	-12.0242    	-45.1355    	-65.3721    	-7.39357    	-58.0826    	-80.9336    	-72.7045    	-8.43848    	-384.853    	-54.4562    	-69.6683    	-8.26657    	-56.1409    	-91.1696    	-73.7579    
0.415 	-9.12323    	-76.4412    	-548.147    	-505.085    	-5.96961    	-56.7448    	-55.5837    	-80.3512    	-39.9604    	-9.94661    	-503.336    	-49.6567    	-52.314     	-384.979    	-54.2108    	-9.02421    	-6.1132     	-48.0818    	-61.6763    	-10.7062    	-75.9959    	-67.5285    	-489.97     	-423.353    	-76.2793    	-431.417    	-48.6176    	-63.6331    	-11.0987    	-547.895    	-6.67828    	-67.2776    	-8.57267    	-505.905    	-58.0564    	-6.69862    	-66.2057    	-75.9515    	-66.7284    	-426.889    	-58.002     	-59.47      	-7.79533    	-462.173    	-7.85279    	-63.4837    	-56.1851    	-78.627     	-451.421    	-9.06715    	-86.9848    	-69.7896    	-448.133    	-6.46019    	-12.2453    	-61.8189    	-8.1602     	-11.6002    	-42.7116    	-62.5483    	-7.01255    	-55.4155    	-78.3608    	-70.1894    	-7.96128    	-368.137    	-51.9799    	-67.1504    	-7.81985    	-53.7181    	-88.279     	-71.4075    
0.425 	-8.69774    	-73.8137    	-532.967    	-488.853    	-5.60357    	-54.1157    	-53.2159    	-77.5078    	-38.0003    	-9.5604     	-484.515    	-46.9814    	-49.8661    	-366.703    	-51.7228    	-8.55057    	-5.74431    	-45.7787    	-59.6008    	-10.2927    	-73.2932    	-64.5913    	-472.733    	-405.21     	-73.5635    	-411.84     	-46.2538    	-60.9336    	-10.6701    	-530.421    	-6.28943    	-64.8274    	-8.14989    	-487.13     	-55.2211    	-6.33398    	-63.5182    	-73.5983    	-64.2827    	-406.072    	-55.3948    	-56.801     	-7.36319    	-445.432    	-7.41863    	-60.7617    	-53.6802    	-75.7319    	-432.184    	-8.64247    	-83.9892    	-67.4019    	-428.876    	-6.09605    	-11.8506    	-59.3487    	-7.76495    	-11.1998    	-40.449     	-59.6293    	-6.65128    	-52.8137    	-75.7809    	-67.6345    	-7.50301    	-351.182    	-49.4924    	-64.7469    	-7.40868    	-51.3767    	-85.4637    	-69.2611    
0.435 	-8.28126    	-71.1977    	-518.561    	-472.375    	-5.27624    	-51.531     	-51.0327    	-74.7671    	-36.2924    	-9.18316    	-465.281    	-44.3384    	-47.5182    	-347.872    	-49.4361    	-8.08883    	-5.40801    	-43.6676    	-57.598     	-9.90157    	-70.6204    	-61.6316    	-455.32     	-386.969    	-70.8884    	-390.978    	-44.0568    	-58.3245    	-10.2581    	-513.565    	-5.92368    	-62.4733    	-7.7601     	-467.699    	-52.4038    	-5.99855    	-60.8191    	-71.3657    	-61.9501    	-383.856    	-52.8833    	-54.1126    	-6.9411     	-427.943    	-7.01089    	-57.9942    	-51.3159    	-72.9684    	-411.792    	-8.2302     	-81.0963    	-65.09      	-408.689    	-5.76846    	-11.4695    	-56.945     	-7.37548    	-10.8246    	-38.3583    	-56.6567    	-6.31074    	-50.3023    	-73.2227    	-65.0656    	-7.06609    	-334.223    	-47.0187    	-62.4685    	-7.03352    	-49.1286    	-82.7425    	-67.3198    
0.445 	-7.87561    	-68.621     	-504.953    	-455.885    	-4.98708    	-49.0178    	-49.0346    	-72.1358    	-34.8241    	-8.81563    	-445.985    	-41.7556    	-45.2816    	-328.808    	-47.3531    	-7.64206    	-5.10457    	-41.7505    	-55.662     	-9.53323    	-68.006     	-58.6858    	-437.984    	-368.908    	-68.2855    	-369.248    	-42.0328    	-55.8299    	-9.86437    	-497.459    	-5.58216    	-60.223     	-7.40377    	-447.963    	-49.6258    	-5.69264    	-58.1369    	-69.2616    	-59.7382    	-360.701    	-50.4804    	-51.4249    	-6.53278    	-409.966    	-6.63033    	-55.2169    	-49.0997    	-70.3438    	-390.619    	-7.83198    	-78.3273    	-62.862     	-387.914    	-5.47701    	-11.1034    	-54.6199    	-6.99477    	-10.4754    	-36.4461    	-53.6728    	-5.99142    	-47.9043    	-70.7129    	-62.5079    	-6.65224    	-317.498    	-44.5831    	-60.3218    	-6.69387    	-46.9829    	-80.1301    	-65.5769    
0.455 	-7.48235    	-66.1092    	-492.14     	-439.608    	-4.73477    	-46.6013    	-47.2175    	-69.6168    	-33.5775    	-8.45821    	-426.975    	-39.2594    	-43.1648    	-309.843    	-45.4705    	-7.21286    	-4.83353    	-40.0249    	-53.7848    	-9.18741    	-65.4754    	-55.7893    	-420.967    	-351.299    	-65.7832    	-347.09     	-40.1838    	-53.4705    	-9.4896     	-482.202    	-5.26543    	-58.0805    	-7.08048    	-428.277    	-46.9069    	-5.41596    	-55.4995    	-67.2888    	-57.6506    	-337.091    	-48.1952    	-48.7578    	-6.14162    	-391.77     	-6.27702    	-52.4656    	-47.0352    	-67.8609    	-369.054    	-7.44905    	-75.6989    	-60.7231    	-366.905    	-5.2205     	-10.7529    	-52.3828    	-6.6256     	-10.1517    	-34.7149    	-50.7199    	-5.6933     	-45.6398    	-68.2756    	-59.9855    	-6.26251    	-301.24     	-42.2092    	-58.309     	-6.38833    	-44.9457    	-77.6366    	-64.019     
0.465 	-7.10275    	-63.6853    	-480.092    	-423.755    	-4.51724    	-44.3044    	-45.573     	-67.2096    	-32.5309    	-8.11103    	-408.582    	-36.8744    	-41.1729    	-291.306    	-43.7806    	-6.8033     	-4.59381    	-38.484     	-51.9571    	-8.86311    	-63.0508    	-52.9752    	-404.493    	-334.4      	-63.4062    	-324.946    	-38.508     	-51.2635    	-9.13408    	-467.866    	-4.97354    	-56.0464    	-6.78906    	-408.983    	-44.2651    	-5.16758    	-52.9331    	-65.4456    	-55.6875    	-313.518    	-46.0334    	-46.1314    	-5.77059    	-373.622    	-5.95041    	-49.775     	-45.1223    	-65.5183    	-347.496    	-7.0823     	-73.223     	-58.6756    	-346.018    	-4.99707    	-10.4181    	-50.2406    	-6.27054    	-9.85259    	-33.1635    	-47.839     	-5.41598    	-43.5259    	-65.9314    	-57.5207    	-5.89734    	-285.672    	-39.9193    	-56.4289    	-6.11477    	-43.0206    	-75.2678    	-62.6271    
