q      	H_200-H_21   	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	C_100-H_19   	H_200-H_16   	C_100-C_3    	H_100-C_14   	H_200-Br_23  	C_100-C_13   	C_100-H_15   	H_100-C_1    	H_200-H_22   	H_100-N_7    	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_2    	H_200-C_12   	C_100-C_5    	H_200-C_3    	C_100-Br_23  	H_100-Br_23  	C_100-C_10   	H_100-C_13   	H_100-C_2    	C_100-C_2    	H_100-N_8    	H_200-C_5    	H_100-H_17   	H_200-H_15   	H_200-Br_24  	C_100-H_22   	H_200-N_7    	H_200-C_11   	C_100-H_17   	C_100-C_1    	H_200-C_1    	C_100-Br_24  	C_100-N_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-N_8    	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	C_100-C_11   	H_100-H_16   	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-N_8    	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-Br_24  	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	C_100-H_18  
7.735 	1.00103e-05 	-0.0382147  	1.24096e-05 	0.000313834 	-0.000354619	0.000930881 	2.15075e-05 	0.0328993   	0.000194124 	-0.00125264 	0.00216388  	0.00122904  	0.000229355 	2.0477e-05  	0.000756798 	0.000603601 	0.0013687   	1.15105e-05 	0.000494346 	-0.000177861	-0.0357427  	-0.000204707	0.0352253   	-0.00798341 	0.00193046  	-0.000175047	0.000150085 	0.0124813   	0.000214574 	-0.000174131	1.56303e-05 	2.54107e-05 	0.00168759  	-0.00035216 	0.000675376 	-0.000301673	0.000465571 	0.00293411  	5.97031e-05 	-0.297951   	0.00270335  	-0.0165427  	0.000556423 	0.00125087  	0.000121311 	0.000479934 	1.86652e-05 	-0.000148674	-3.56245e-05	-0.029896   	2.19615e-05 	0.000482199 	0.010356    	1.689e-05   	1.30584e-05 	0.000420465 	9.41708e-06 	2.60379e-05 	0.01809     	0.000283322 	1.07788e-05 	0.000224665 	-0.000519027	0.000180003 	-0.00405794 	1.00538e-05 	0.00312284  	0.000260402 	0.00020299  	2.57967e-05 	-0.000122041	0.000773032 
7.745 	8.52084e-06 	-0.0357617  	1.12266e-05 	0.000197972 	-0.000382656	0.000918095 	1.88813e-05 	0.0253895   	0.000192551 	-0.00195199 	0.000580683 	0.00105332  	0.000133001 	1.89786e-05 	0.000687417 	0.000550206 	0.00130934  	1.01595e-05 	0.0004363   	-0.000173181	-0.0318067  	-0.000251777	-0.00451546 	-0.00726769 	0.00287974  	-0.000154537	6.96852e-05 	0.0104795   	0.000143342 	-0.000181052	1.35682e-05 	2.2241e-05  	0.00171468  	-0.000355166	0.000591435 	-0.000266135	0.000457608 	0.00227723  	1.19415e-05 	-0.287711   	-0.0048739  	-0.0169791  	0.000460052 	0.00116206  	2.25441e-05 	0.000459972 	1.70802e-05 	-0.000140641	-7.52629e-05	-0.0284795  	2.04724e-05 	0.000409452 	0.00760102  	1.63117e-05 	1.28104e-05 	0.000373935 	8.9053e-06  	2.65337e-05 	0.0143765   	0.000334608 	1.02489e-05 	8.92128e-05 	-0.000544383	0.00020628  	-0.00475303 	1.14956e-05 	-0.0009237  	0.00031507  	0.000126516 	2.37508e-05 	-0.000104597	0.000730999 
7.755 	6.81742e-06 	-0.0326702  	9.88574e-06 	7.67108e-05 	-0.000418631	0.00088574  	1.56652e-05 	0.0166489   	0.000189266 	-0.00268753 	-0.00137051 	0.000853907 	2.77838e-05 	1.72264e-05 	0.000594832 	0.000484682 	0.00121787  	8.58427e-06 	0.000359042 	-0.00016703 	-0.0272802  	-0.000308216	-0.0495342  	-0.00651064 	0.00355458  	-0.000147209	-2.53129e-05	0.00785787  	6.70352e-05 	-0.00018641 	1.12298e-05 	1.86541e-05 	0.00169765  	-0.000365979	0.000488639 	-0.00022791 	0.000441686 	0.00109819  	-3.90402e-05	-0.270849   	-0.0130325  	-0.0173519  	0.000348577 	0.0010465   	-7.77433e-05	0.000758091 	1.54012e-05 	-0.000136609	-0.000117675	-0.0268412  	1.84219e-05 	0.000324968 	0.0045777   	1.54176e-05 	1.24532e-05 	0.000309302 	8.29732e-06 	2.64605e-05 	0.00997582  	0.000376259 	9.66255e-06 	-5.13262e-05	-0.000565978	0.000226944 	-0.00551577 	1.25902e-05 	-0.00521217 	0.000364023 	3.66199e-05 	2.12025e-05 	-9.75636e-05	0.000669114 
7.765 	4.97662e-06 	-0.0290133  	8.44635e-06 	-4.64907e-05	-0.000460182	0.000835625 	1.19919e-05 	0.00697383  	0.000184818 	-0.00342649 	-0.00361349 	0.000637639 	-8.23873e-05	1.52834e-05 	0.000482869 	0.000409569 	0.00109882  	6.85632e-06 	0.000265717 	-0.000158925	-0.0223005  	-0.000371553	-0.097971   	-0.00571344 	0.00397921  	-0.000152263	-0.000130648	0.0047528   	-1.26209e-05	-0.000189486	8.71438e-06 	1.47917e-05 	0.00164009  	-0.000382389	0.000371199 	-0.0001876  	0.000417837 	-0.000572047	-9.13084e-05	-0.247732   	-0.0214687  	-0.0176263  	0.000225483 	0.000908505 	-0.000176255	0.00131925  	1.37082e-05 	-0.000136326	-0.0001607  	-0.0249953  	1.59207e-05 	0.000232159 	0.00138348  	1.42613e-05 	1.19884e-05 	0.000229529 	7.64454e-06 	2.58534e-05 	0.00508202  	0.000408032 	9.06876e-06 	-0.000193021	-0.00058247 	0.000242095 	-0.00630739 	1.33587e-05 	-0.00961461 	0.000407177 	-6.35976e-05	1.82542e-05 	-9.99987e-05	0.000589776 
7.775 	3.07969e-06 	-0.024881   	6.96998e-06 	-0.000168133	-0.000504718	0.000770103 	8.00931e-06 	-0.00331132 	0.000179771 	-0.00413566 	-0.00606466 	0.000411842 	-0.000193393	1.32175e-05 	0.000356049 	0.000327666 	0.00095764  	5.05081e-06 	0.000160028 	-0.000148388	-0.0170223  	-0.000439057	-0.147809   	-0.00487869 	0.00418606  	-0.000168433	-0.00024167 	0.00131659  	-9.37585e-05	-0.00018964 	6.12627e-06 	1.08046e-05 	0.00154683  	-0.000401861	0.000243712 	-0.000145805	0.000386415 	-0.00268548 	-0.000142891	-0.218934   	-0.0298632  	-0.0177688  	9.46019e-05 	0.000753083 	-0.000269683	0.0020782   	1.20805e-05 	-0.000139289	-0.000202151	-0.0229619  	1.3093e-05  	0.00013464  	-0.00187881 	1.29057e-05 	1.14208e-05 	0.000138111 	6.99922e-06 	2.47641e-05 	-9.31743e-05	0.000430029 	8.51634e-06 	-0.000331957	-0.000592606	0.000252034 	-0.00708801 	1.38339e-05 	-0.0140011  	0.000444658 	-0.000170739	1.502e-05   	-0.000110555	0.000495908 
7.785 	1.20908e-06 	-0.020377   	5.5181e-06  	-0.000284792	-0.000549538	0.000691971 	3.87447e-06 	-0.0138655  	0.000174687 	-0.00478266 	-0.00863602 	0.000184041 	-0.000301073	1.10988e-05 	0.000219398 	0.000241916 	0.000800398 	3.24372e-06 	4.60881e-05 	-0.000134975	-0.0116111  	-0.000507862	-0.196953   	-0.00401056 	0.00421401  	-0.00019405 	-0.000353532	-0.0022885  	-0.000174431	-0.000186335	3.5705e-06  	6.84592e-06 	0.0014237   	-0.000421644	0.000110991 	-0.000103107	0.00034809  	-0.00517913 	-0.000191863	-0.185218   	-0.037894   	-0.017748   	-4.00197e-05	0.000585697 	-0.000354839	0.00296259  	1.05946e-05 	-0.000144772	-0.000239905	-0.0207663  	1.00712e-05 	3.60967e-05 	-0.00510444 	1.14213e-05 	1.07578e-05 	3.89347e-05 	6.41245e-06 	2.32578e-05 	-0.00532966 	0.000442674 	8.0519e-06  	-0.000464368	-0.000595269	0.000257246 	-0.00781823 	1.40587e-05 	-0.0182448  	0.000476773 	-0.000281243	1.16207e-05 	-0.000127545	0.000390848 
7.795 	-5.55081e-07	-0.0156151  	4.15003e-06 	-0.000393228	-0.000591946	0.000604354 	-2.52436e-07	-0.0243433  	0.000170094 	-0.00533721 	-0.0112382  	-3.83112e-05	-0.000401388	8.997e-06   	7.82519e-05 	0.000155295 	0.000633554 	1.50913e-06 	-7.1744e-05 	-0.000118295	-0.00623707 	-0.000575085	-0.243307   	-0.00311488 	0.00410641  	-0.000227116	-0.000461393	-0.00589628 	-0.000252684	-0.000179156	1.14868e-06 	3.06556e-06 	0.00127729  	-0.000438909	-2.2115e-05 	-6.00671e-05	0.00030382  	-0.00797751 	-0.000236427	-0.147504   	-0.0452487  	-0.0175367  	-0.000174259	0.000412079 	-0.000428768	0.0038963   	9.32043e-06 	-0.000151861	-0.000271988	-0.0184394  	6.99104e-06 	-5.98536e-05	-0.00819034 	9.88248e-06 	1.00095e-05 	-6.38786e-05	5.93208e-06 	2.14106e-05 	-0.0104084  	0.000446682 	7.71799e-06 	-0.000586762	-0.000589536	0.000258372 	-0.00846065 	1.40837e-05 	-0.0222264  	0.000503967 	-0.000391523	8.17959e-06 	-0.000149022	0.000278229 
7.805 	-2.13827e-06	-0.0107155  	2.92097e-06 	-0.000490494	-0.000629368	0.000510585 	-4.21434e-06	-0.0344076  	0.000166475 	-0.00577242 	-0.0137834  	-0.00024812 	-0.000490592	6.97916e-06 	-6.19605e-05	7.06923e-05 	0.000463672 	-8.35131e-08	-0.000189031	-9.80297e-05	-0.00106872 	-0.000637947	-0.284858   	-0.00219916 	0.00390904  	-0.000265395	-0.000560606	-0.0093429  	-0.000326622	-0.000167832	-1.04494e-06	-3.9589e-07 	0.00111459  	-0.00045087 	-0.000150887	-1.72098e-05	0.000254828 	-0.0109955  	-0.00027499 	-0.106838   	-0.051636   	-0.0171129  	-0.000304058	0.000238025 	-0.000488869	0.00480285  	8.31903e-06 	-0.000159503	-0.000296658	-0.0160165  	3.98621e-06 	-0.000149796	-0.0110386  	8.3653e-06  	9.18815e-06 	-0.000166129	5.60087e-06 	1.93063e-05 	-0.0151205  	0.000443009 	7.55138e-06 	-0.000696033	-0.00057472 	0.000256181 	-0.00898131 	1.39644e-05 	-0.0258386  	0.000526787 	-0.000498095	4.81716e-06 	-0.000172866	0.000161843 
7.815 	-3.47458e-06	-0.00580108 	1.88022e-06 	-0.000574022	-0.000659456	0.000414073 	-7.86312e-06	-0.043741   	0.000164243 	-0.00606576 	-0.0161886  	-0.000438898	-0.000565375	5.10735e-06 	-0.000195926	-9.19397e-06	0.00029715  	-1.4718e-06 	-0.000301426	-7.39527e-05	0.00373394  	-0.000693888	-0.319751   	-0.00127254 	0.00366797  	-0.000306506	-0.000646908	-0.0124728  	-0.000394475	-0.000152244	-2.9271e-06 	-3.41235e-06	0.000942737 	-0.000454917	-0.000270907	2.49755e-05 	0.00020255  	-0.0141417  	-0.000306228	-0.0643527  	-0.0567975  	-0.0164612  	-0.000425554	6.91877e-05 	-0.000532992	0.00560876  	7.64011e-06 	-0.000166549	-0.000312477	-0.0135368  	1.18325e-06 	-0.000230642	-0.0135596  	6.94417e-06 	8.30806e-06 	-0.000263698	5.45481e-06 	1.7033e-05  	-0.019276   	0.000432814 	7.58163e-06 	-0.000789562	-0.000550408	0.000251541 	-0.00935097 	1.37589e-05 	-0.0289895  	0.000545831 	-0.000597713	1.64708e-06 	-0.000196882	4.55097e-05 
7.825 	-4.5093e-06 	-0.000992649	1.06958e-06 	-0.000641708	-0.000680191	0.000318179 	-1.10651e-05	-0.052057   	0.000163727 	-0.00620008 	-0.0183778  	-0.000604999	-0.000622998	3.43659e-06 	-0.000318652	-8.19564e-05	0.000139963 	-2.60246e-06	-0.000404843	-4.59448e-05	0.00802535  	-0.000740673	-0.346361   	-0.000345669	0.00342763  	-0.000348017	-0.000716583	-0.0151445  	-0.000454659	-0.000132435	-4.42853e-06	-5.87699e-06	0.000768719 	-0.00044873 	-0.000378202	6.604e-05   	0.000148591 	-0.0173213  	-0.000329139	-0.0212255  	-0.0605171  	-0.0155734  	-0.000535213	-8.91173e-05	-0.000559523	0.00624667  	7.32015e-06 	-0.000171812	-0.000318366	-0.0110424  	-1.30294e-06	-0.000299734	-0.0156753  	5.68915e-06 	7.38482e-06 	-0.000352705	5.52171e-06 	1.46798e-05 	-0.0227119  	0.000417396 	7.82993e-06 	-0.000865292	-0.000516482	0.000245373 	-0.00954619 	1.35249e-05 	-0.0316063  	0.000561706 	-0.000687481	-1.22797e-06	-0.000218888	-6.70612e-05
7.835 	-5.20094e-06	0.00359445  	5.22095e-07 	-0.000691968	-0.000689958	0.000226094 	-1.37057e-05	-0.0591095  	0.000165158 	-0.00616426 	-0.0202848  	-0.000741806	-0.000661401	2.0131e-06  	-0.000425653	-0.000145562	-2.57153e-06	-3.43312e-06	-0.000495598	-1.40068e-05	0.0116801   	-0.000776472	-0.363356   	0.000569499 	0.00322887  	-0.000387547	-0.000766612	-0.0172354  	-0.000505829	-0.000108609	-5.49644e-06	-7.70606e-06	0.000599095 	-0.00043039 	-0.000469371	0.000105577 	9.46686e-05 	-0.0204398  	-0.000343084	0.021361    	-0.0626299  	-0.0144494  	-0.000629939	-0.000232087	-0.000567444	0.0066582   	7.38098e-06 	-0.000174119	-0.000313653	-0.00857713 	-3.37317e-06	-0.000354941	-0.0173212  	4.66323e-06 	6.43503e-06 	-0.000429644	5.82018e-06 	1.23333e-05 	-0.0252982  	0.000398142 	8.30827e-06 	-0.000921788	-0.000473139	0.000238621 	-0.00955026 	1.33174e-05 	-0.0336371  	0.00057499  	-0.000764951	-3.71985e-06	-0.00023681 	-0.000172396
7.845 	-5.52276e-06	0.00785439  	2.6107e-07  	-0.000723785	-0.000687617	0.000140729 	-1.56936e-05	-0.0647009  	0.000168663 	-0.00595369 	-0.0218552  	-0.000845883	-0.000679284	8.72895e-07 	-0.000513117	-0.000198421	-0.000125987	-3.93356e-06	-0.000570552	2.17318e-05 	0.0145975   	-0.000799936	-0.369748   	0.00145997  	0.00310734  	-0.000422857	-0.000794777	-0.0186466  	-0.000546921	-8.11258e-05	-6.09627e-06	-8.84189e-06	0.000439761 	-0.000398465	-0.000541694	0.000143219 	4.25466e-05 	-0.0234065  	-0.000347808	0.0622619   	-0.063028   	-0.0130975  	-0.000707171	-0.000355587	-0.000556381	0.00679633  	7.829e-06   	-0.000172364	-0.000298099	-0.00618536 	-4.94726e-06	-0.000394725	-0.018449   	3.92003e-06 	5.47571e-06 	-0.000491513	6.35882e-06 	1.0075e-05  	-0.0269436  	0.000376468 	9.01899e-06 	-0.000958268	-0.000420889	0.00023221  	-0.0093537  	1.31862e-05 	-0.0350524  	0.00058619  	-0.000828204	-5.75775e-06	-0.000248767	-0.000267374
7.855 	-5.46355e-06	0.0116942   	2.99457e-07 	-0.000736724	-0.000672536	6.4617e-05  	-1.69633e-05	-0.0686883  	0.000174258 	-0.00557054 	-0.0230474  	-0.000915075	-0.000676156	4.08323e-08 	-0.000578043	-0.000239435	-0.000226829	-4.08652e-06	-0.000627216	6.10082e-05 	0.0167059   	-0.000810241	-0.364934   	0.00231202  	0.00309216  	-0.000451933	-0.00079975 	-0.0193058  	-0.000577183	-5.04905e-05	-6.21266e-06	-9.25464e-06	0.000295767 	-0.000352081	-0.000593201	0.000178641 	-6.025e-06  	-0.0261368  	-0.00034345 	0.100409    	-0.0616649  	-0.0115343  	-0.00076496 	-0.000456278	-0.000526615	0.0066273   	8.6549e-06  	-0.000165558	-0.00027191 	-0.00391059 	-5.96653e-06	-0.000418183	-0.0190277  	3.50183e-06 	4.52383e-06 	-0.000535914	7.13598e-06 	7.97785e-06 	-0.0275986  	0.000353768 	9.95473e-06 	-0.000974615	-0.000360547	0.000227006 	-0.00895465 	1.31739e-05 	-0.0358457  	0.00059571  	-0.000875911	-7.29032e-06	-0.00025315 	-0.000349331
7.865 	-5.02781e-06	0.0150368   	6.3961e-07  	-0.000730945	-0.000644624	-1.65171e-07	-1.74773e-05	-0.0709876  	0.000181852 	-0.00502368 	-0.0238346  	-0.000948558	-0.000652356	-4.69985e-07	-0.000618343	-0.000268024	-0.000302767	-3.88795e-06	-0.000663839	0.000103426 	0.0179647   	-0.000807117	-0.348716   	0.00311162  	0.00320487  	-0.000473062	-0.000781133	-0.01917    	-0.000596197	-1.73381e-05	-5.84964e-06	-8.94314e-06	0.000171165 	-0.000290965	-0.000622723	0.000211553 	-4.93754e-05	-0.0285555  	-0.000330533	0.134845    	-0.0585574  	-0.00978446 	-0.000802022	-0.00053171 	-0.000479075	0.0061319   	9.83403e-06 	-0.000152873	-0.000235728	-0.00179413 	-6.39547e-06	-0.00042507 	-0.0190446  	3.43803e-06 	3.5958e-06  	-0.000561133	8.13977e-06 	6.10468e-06 	-0.0272576  	0.000331355 	1.10987e-05 	-0.000971358	-0.000293211	0.00022379  	-0.00835884 	1.3314e-05  	-0.0360329  	0.00060383  	-0.000907359	-8.28689e-06	-0.000248681	-0.000416141
7.875 	-4.23527e-06	0.0178234   	1.27339e-06 	-0.000707175	-0.000604319	-5.20592e-05	-1.72271e-05	-0.0715751  	0.000191252 	-0.0043284  	-0.0242044  	-0.000946836	-0.000609035	-6.5831e-07 	-0.00063291 	-0.000284137	-0.000352652	-3.34681e-06	-0.000679455	0.000148458 	0.0183665   	-0.000790844	-0.321311   	0.0038448   	0.00345875  	-0.000484891	-0.000739467	-0.0182265  	-0.000603886	1.75876e-05 	-5.03017e-06	-7.93449e-06	6.89276e-05 	-0.000215467	-0.000629908	0.000241701 	-8.59752e-05	-0.0305992  	-0.000309936	0.16476     	-0.0537853  	-0.00788    	-0.00081777 	-0.000580383	-0.000415312	0.00530613  	1.13274e-05 	-0.000133683	-0.000190612	0.000126285 	-6.22236e-06	-0.000415791	-0.0185054  	3.74413e-06 	2.70705e-06 	-0.00056619 	9.34851e-06 	4.50589e-06 	-0.0259585  	0.00031042  	1.24254e-05 	-0.000949638	-0.000220231	0.000223217 	-0.00757933 	1.36301e-05 	-0.0356514  	0.000610686 	-0.000922469	-8.73801e-06	-0.000234467	-0.000466275
7.885 	-3.11978e-06	0.0200149   	2.18266e-06 	-0.000666678	-0.000552572	-9.00632e-05	-1.62322e-05	-0.0704872  	0.000202169 	-0.00350589 	-0.0241593  	-0.000911687	-0.000548108	-5.3445e-07 	-0.000621645	-0.000288236	-0.000376528	-2.48437e-06	-0.000673914	0.000195457 	0.0179366   	-0.000762239	-0.283347   	0.0044981   	0.0038586   	-0.000486476	-0.000676198	-0.0164933  	-0.000600507	5.34583e-05 	-3.79474e-06	-6.28258e-06	-9.08518e-06	-0.000126559	-0.000615202	0.000268864 	-0.000114494	-0.0322178  	-0.000282861	0.189509    	-0.0474878  	-0.0058594  	-0.000812317	-0.00060177 	-0.000337437	0.00416123  	1.30829e-05 	-0.000107589	-0.000137989	0.00181778  	-5.45908e-06	-0.000391368	-0.0174341  	4.42126e-06 	1.8716e-06  	-0.000550863	1.07316e-05 	3.2183e-06  	-0.0237808  	0.000291991 	1.39016e-05 	-0.000911147	-0.000143163	0.000225799 	-0.00663595 	1.41346e-05 	-0.0347572  	0.000616262 	-0.000921772	-8.65497e-06	-0.000210032	-0.000498847
7.895 	-1.72765e-06	0.0215935   	3.34004e-06 	-0.000611198	-0.0004908  	-0.000113748	-1.45393e-05	-0.0678177  	0.000214238 	-0.00258242 	-0.023716   	-0.000846062	-0.000472181	-1.19537e-07	-0.000585445	-0.000281267	-0.000375594	-1.33303e-06	-0.000647867	0.000243666 	0.0167325   	-0.000722607	-0.235835   	0.00505906  	0.0044008   	-0.000477304	-0.000593618	-0.0140181  	-0.000586636	8.93894e-05 	-2.19953e-06	-4.06563e-06	-6.21005e-05	-2.57979e-05	-0.000579811	0.000292852 	-0.000133853	-0.0333757  	-0.000250773	0.208638    	-0.039859   	-0.00376635 	-0.000786455	-0.000596308	-0.000248052	0.00272307  	1.50377e-05 	-7.44431e-05	-7.9609e-05 	0.00325353  	-4.13993e-06	-0.000353386	-0.0158716  	5.4562e-06  	1.10176e-06 	-0.000515677	1.22505e-05 	2.26446e-06 	-0.020842   	0.000276901 	1.54876e-05 	-0.00085805 	-6.37231e-05	0.00023188  	-0.00555449 	1.48287e-05 	-0.0334229  	0.000620394 	-0.000906372	-8.06865e-06	-0.000175333	-0.000513618
7.905 	-1.15497e-07	0.0225622   	4.71007e-06 	-0.000542887	-0.000420826	-0.000123253	-1.22197e-05	-0.0637131  	0.000227029 	-0.00158843 	-0.0229043  	-0.00075394 	-0.000384445	5.55564e-07 	-0.000526157	-0.000264603	-0.000352109	6.52046e-08 	-0.000602728	0.000292236 	0.0148412   	-0.000673679	-0.180138   	0.0055166   	0.00507381  	-0.000457309	-0.00049476 	-0.010876   	-0.000563138	0.000124469 	-3.1385e-07 	-1.38285e-06	-9.03554e-05	8.47203e-05 	-0.000525628	0.000313502 	-0.000143265	-0.0340533  	-0.000215342	0.22189     	-0.0311407  	-0.00164824 	-0.000741619	-0.00056535 	-0.000150151	0.00103092  	1.71201e-05 	-3.43612e-05	-1.74702e-05	0.00441378  	-2.31969e-06	-0.000303921	-0.0138746  	6.82199e-06 	4.07863e-07 	-0.000461873	1.38605e-05 	1.65243e-06 	-0.0172924  	0.000265762 	1.71386e-05 	-0.000792893	1.62709e-05 	0.000241627 	-0.00436569 	1.57024e-05 	-0.0317333  	0.000622777 	-0.000877887	-7.02766e-06	-0.000130759	-0.000510994
7.915 	1.65226e-06 	0.0229451   	6.25051e-06 	-0.00046423 	-0.000344799	-0.000119259	-9.36586e-06	-0.0583661  	0.00024007  	-0.000557349	-0.0217658  	-0.000640145	-0.000288548	1.45167e-06 	-0.000446487	-0.000239981	-0.000309263	1.66062e-06 	-0.000540605	0.000340246 	0.0123755   	-0.000617538	-0.117916   	0.00586149  	0.005859    	-0.000426861	-0.000383277	-0.00716634 	-0.000531131	0.00015779  	1.78286e-06 	1.64976e-06 	-9.49732e-05	0.00020244  	-0.000455139	0.000330681 	-0.000142274	-0.0342463  	-0.00017837 	0.229214    	-0.0216128  	0.000445484 	-0.000679815	-0.000511085	-4.70187e-05	-0.000864268	1.92526e-05 	1.22796e-05 	4.62533e-05 	0.00528667  	-7.09569e-08	-0.000245438	-0.011513   	8.47896e-06 	-2.01943e-07	-0.000391344	1.5512e-05  	1.37624e-06 	-0.0133083  	0.000258958 	1.88068e-05 	-0.000718497	9.49595e-05 	0.000255022 	-0.00310401 	1.67354e-05 	-0.0297824  	0.000622983 	-0.000838365	-5.59575e-06	-7.71129e-05	-0.000491983
7.925 	3.50625e-06 	0.0227855   	7.91393e-06 	-0.000377946	-0.000265104	-0.000102939	-6.08773e-06	-0.0520072  	0.000252868 	0.000475618 	-0.0203518  	-0.000510137	-0.000188458	2.52298e-06 	-0.00034989 	-0.000209422	-0.00025101 	3.39787e-06 	-0.000464209	0.000386724 	0.00946974  	-0.000556521	-0.0510676  	0.0060867   	0.00673176  	-0.000386743	-0.000263289	-0.00300932 	-0.000491937	0.000188479 	4.00429e-06 	4.90405e-06 	-7.78006e-05	0.000324439 	-0.000371316	0.000344283 	-0.000130768	-0.0339657  	-0.000141716	0.230755    	-0.011584   	0.00246508  	-0.000603543	-0.000436436	5.78904e-05 	-0.00290209 	2.13544e-05 	6.48477e-05 	0.000109297 	0.00586884  	2.5192e-06  	-0.000180693	-0.00886796 	1.03763e-05 	-7.21763e-07	-0.000306548	1.71526e-05 	1.41683e-06 	-0.00908488 	0.000256634 	2.04427e-05 	-0.000637845	0.000170503 	0.000271864 	-0.00180629 	1.78979e-05 	-0.0276685  	0.000620489 	-0.000790191	-3.84884e-06	-1.55779e-05	-0.000458147
7.935 	5.37502e-06 	0.0221445   	9.64942e-06 	-0.000286898	-0.000184266	-7.59011e-05	-2.50783e-06	-0.0448956  	0.000264931 	0.00147484  	-0.0187213  	-0.000369782	-8.83003e-05	3.71892e-06 	-0.000240419	-0.000175139	-0.000181865	5.21831e-06 	-0.000376733	0.000430672 	0.00627438  	-0.000493121	0.0183419   	0.00618771  	0.00766287  	-0.000338113	-0.000139221	0.00145919  	-0.000447031	0.000215727 	6.26083e-06 	8.24487e-06 	-4.12172e-05	0.000447533 	-0.000277486	0.000354234 	-0.000109001	-0.0332367  	-0.000107217	0.226851    	-0.00137935 	0.00436233  	-0.000515699	-0.000344928	0.000161074 	-0.00501525 	2.33446e-05 	0.000122476 	0.000169392 	0.0061657   	5.35295e-06 	-0.00011261 	-0.0060287  	1.24539e-05 	-1.14799e-06	-0.000210409	1.87289e-05 	1.74343e-06 	-0.00482717 	0.000258704 	2.19973e-05 	-0.000553971	0.000241143 	0.000291779 	-0.000510342	1.91519e-05 	-0.0254903  	0.000614702 	-0.000735982	-1.87157e-06	5.23337e-05 	-0.000411522
7.945 	7.1881e-06  	0.021098    	1.14043e-05 	-0.000193987	-0.000104843	-4.01037e-05	1.24354e-06 	-0.0373085  	0.00027579  	0.00240557  	-0.0169383  	-0.000225107	7.79643e-06 	4.98616e-06 	-0.000122568	-0.000139447	-0.000106691	7.06225e-06 	-0.000281723	0.000471094 	0.00294985  	-0.000429877	0.088154    	0.00616279  	0.00862004  	-0.000282447	-1.56244e-05	0.00609255  	-0.000397987	0.000238815 	8.46308e-06 	1.15353e-05 	1.20745e-05 	0.000568398 	-0.0001772  	0.000360488 	-7.75793e-05	-0.0320975  	-7.66126e-05	0.218008    	0.00867072  	0.0060924   	-0.000419461	-0.000240538	0.000259106 	-0.0071324  	2.51451e-05 	0.000184087 	0.000224354 	0.00619151  	8.32579e-06 	-4.4163e-05 	-0.00308952 	1.46445e-05 	-1.47922e-06	-0.00010619 	2.01885e-05 	2.31537e-06 	-0.000741776	0.000264866 	2.34236e-05 	-0.000469843	0.000305262 	0.000314232 	0.000746466 	2.04535e-05 	-0.0233423  	0.000605004 	-0.00067847 	2.46318e-07 	0.00012484  	-0.000354524
7.955 	8.87881e-06 	0.0197341   	1.31261e-05 	-0.00010206 	-2.93275e-05	2.22879e-06 	5.03341e-06 	-0.0295305  	0.00028502  	0.00323529  	-0.0150694  	-8.2064e-05 	9.58625e-05 	6.27068e-06 	-1.08844e-06	-0.000104662	-3.04692e-05	8.87133e-06 	-0.000182937	0.000507019 	-0.000339775	-0.000369271	0.156198    	0.00601318  	0.00956955  	-0.000221477	0.000102999 	0.0107389   	-0.000346417	0.000257144 	1.05254e-05 	1.46421e-05 	7.92648e-05 	0.000683691 	-7.40934e-05	0.000363037 	-3.74547e-05	-0.0305971  	-5.14728e-05	0.204881    	0.018243    	0.0076155   	-0.00031818 	-0.000127539	0.000348756 	-0.00918107 	2.66834e-05 	0.000248433 	0.000272164 	0.00596906  	1.13307e-05 	2.17435e-05 	-0.000146706	1.68766e-05 	-1.71618e-06	2.62964e-06 	2.1482e-05  	3.08423e-06 	0.00297218  	0.000274619 	2.46784e-05 	-0.000388257	0.000361432 	0.000338549 	0.00192865  	2.17543e-05 	-0.0213114  	0.000590781 	-0.000620392	2.41369e-06 	0.00019996  	-0.000289851
