q      	H_200-H_21   	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	C_100-H_19   	H_200-H_16   	C_100-C_3    	C_100-H_24   	H_100-C_14   	C_100-C_13   	C_100-H_15   	H_100-C_1    	H_200-H_22   	H_100-N_7    	H_100-H_23   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_2    	H_200-C_12   	C_100-C_5    	H_200-C_3    	C_100-C_10   	H_100-C_13   	H_100-C_2    	C_100-C_2    	H_100-N_8    	H_200-C_5    	H_100-H_17   	H_100-H_24   	H_200-H_15   	C_100-H_22   	H_200-N_7    	H_200-H_23   	H_200-C_11   	C_100-H_17   	C_100-C_1    	H_200-C_1    	C_100-N_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-N_8    	H_200-H_24   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	C_100-C_11   	H_100-H_16   	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-H_23   	C_100-N_8    	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	C_100-H_18  
5.185 	0.000955199 	0.375437    	0.000614353 	-0.00998466 	-0.0108585  	-0.0113459  	0.00107811  	0.371505    	-0.00870068 	-0.00844589 	0.258083    	-0.0146681  	-0.00712658 	0.000928571 	0.000960753 	0.000702305 	-0.00417813 	-0.0114687  	0.000726023 	-0.0126686  	-0.0112406  	0.354366    	-0.0102208  	0.26134     	-0.00658032 	-0.0114959  	0.322708    	0.00118862  	-0.00939114 	0.000451668 	0.000603642 	0.000648303 	-0.0178906  	-0.00456939 	0.000840478 	-0.0104397  	-0.0158179  	0.119723    	-0.00768868 	0.225258    	0.321105    	-0.0125198  	-0.0161726  	-0.00260614 	0.000491102 	0.282903    	0.000716253 	-0.0134187  	-0.0119535  	0.305445    	0.000472816 	-0.00896608 	0.349258    	0.000769844 	0.000713104 	-0.00587115 	0.000830655 	0.000729311 	-0.00890489 	0.231605    	-0.0100616  	0.000723977 	-0.0123729  	-0.0131878  	-0.0127213  	0.000522301 	0.222185    	-0.0125696  	-0.0107815  	0.000644686 	-0.011419   	-0.00672449 
5.195 	0.000925756 	0.346255    	0.000625367 	-0.00985871 	-0.0105147  	-0.010801   	0.00106315  	0.349621    	-0.00800442 	-0.00853652 	0.251081    	-0.0142066  	-0.00689601 	0.000929053 	0.00116864  	0.000699003 	-0.00431906 	-0.0110421  	0.000706028 	-0.012998   	-0.0109631  	0.346808    	-0.0102853  	0.238757    	-0.00687134 	-0.0117108  	0.298574    	0.00109623  	-0.00911593 	0.000462763 	0.000583273 	0.000642812 	-0.0171566  	-0.00470497 	0.000793746 	-0.00974549 	-0.0158967  	0.0983146   	-0.00801818 	0.214752    	0.315074    	-0.0125872  	-0.0157819  	-0.00259472 	0.000480139 	0.271076    	0.000725257 	-0.0132135  	-0.0116695  	0.283588    	0.000494927 	-0.0088618  	0.322393    	0.000776501 	0.000741531 	-0.00596158 	0.000813498 	0.000709335 	-0.00853549 	0.230828    	-0.00966203 	0.000694708 	-0.0116561  	-0.0128947  	-0.0125959  	0.00054437  	0.203761    	-0.0113112  	-0.01088    	0.000648026 	-0.0111577  	-0.00616571 
5.205 	0.00089351  	0.313841    	0.000634836 	-0.00973386 	-0.0102007  	-0.0102425  	0.00104068  	0.325928    	-0.00738632 	-0.00864719 	0.243226    	-0.0137672  	-0.00668245 	0.000921591 	0.00130484  	0.000692876 	-0.00454542 	-0.0106973  	0.000684918 	-0.0132993  	-0.0107327  	0.336847    	-0.010395   	0.216603    	-0.0072358  	-0.0118922  	0.273883    	0.000937596 	-0.00886965 	0.000473541 	0.000559554 	0.000634398 	-0.016517   	-0.0048436  	0.000745509 	-0.00911955 	-0.0160219  	0.0764766   	-0.00832904 	0.20254     	0.307235    	-0.012644   	-0.0153912  	-0.0025992  	0.000465989 	0.257947    	0.000727569 	-0.0129769  	-0.0114296  	0.261071    	0.000514217 	-0.0088386  	0.294781    	0.000775297 	0.000762481 	-0.00611134 	0.000792344 	0.00068903  	-0.00826185 	0.227182    	-0.00928756 	0.000663719 	-0.0108856  	-0.0126114  	-0.0124338  	0.0005619   	0.18349     	-0.0101641  	-0.0110226  	0.000648915 	-0.0109262  	-0.00582552 
5.215 	0.00085922  	0.278729    	0.000642688 	-0.00960887 	-0.00992243 	-0.00967931 	0.00101152  	0.300661    	-0.00684979 	-0.00877455 	0.234485    	-0.0133461  	-0.00649459 	0.000906435 	0.00136823  	0.000683898 	-0.0048497  	-0.0104301  	0.000663279 	-0.0135534  	-0.0105425  	0.324505    	-0.0105352  	0.195121    	-0.00766383 	-0.0120332  	0.248913    	0.00071662  	-0.0086524  	0.000483796 	0.000533188 	0.000623006 	-0.0159722  	-0.00498164 	0.000696797 	-0.00856234 	-0.0161797  	0.0545659   	-0.00861105 	0.188948    	0.297526    	-0.012685   	-0.014997   	-0.00261659 	0.000448638 	0.243578    	0.000723226 	-0.0127111  	-0.011231   	0.238104    	0.000530186 	-0.00888591 	0.266706    	0.000766251 	0.000775588 	-0.00631224 	0.000767609 	0.000668369 	-0.00808194 	0.220787    	-0.00894401 	0.000631981 	-0.0100744  	-0.0123337  	-0.0122307  	0.000574433 	0.161799    	-0.00914444 	-0.0111962  	0.000647112 	-0.0107278  	-0.00569234 
5.225 	0.000823655 	0.241557    	0.000648859 	-0.00948196 	-0.00968397 	-0.00911998 	0.000976638 	0.274109    	-0.00639541 	-0.00891398 	0.224844    	-0.0129395  	-0.00633909 	0.000884041 	0.0013602   	0.000672142 	-0.00522126 	-0.010234   	0.000641683 	-0.0137423  	-0.0103844  	0.309885    	-0.0106896  	0.174523    	-0.00814373 	-0.0121277  	0.223947    	0.000439826 	-0.00846254 	0.000493368 	0.000504954 	0.000608679 	-0.0155178  	-0.00511462 	0.000648631 	-0.00807227 	-0.0163541  	0.0329504   	-0.00885423 	0.174348    	0.285942    	-0.0127044  	-0.0145954  	-0.00264229 	0.000428245 	0.22807     	0.000712482 	-0.012418   	-0.0110694  	0.214908    	0.000542478 	-0.00899058 	0.238456    	0.000749635 	0.000780757 	-0.00655434 	0.000739797 	0.000647375 	-0.00799093 	0.211847    	-0.00863554 	0.000600437 	-0.00923615 	-0.0120568  	-0.0119829  	0.000581704 	0.139148    	-0.0082639  	-0.0113864  	0.00064247  	-0.0105641  	-0.00574771 
5.235 	0.000787581 	0.203041    	0.000653294 	-0.00935085 	-0.00948784 	-0.00857265 	0.000937089 	0.246602    	-0.00602112 	-0.00905967 	0.214312    	-0.0125432  	-0.0062204  	0.000855053 	0.00128446  	0.000657778 	-0.00564679 	-0.0100995  	0.000620666 	-0.0138492  	-0.010249   	0.293165    	-0.0108417  	0.154982    	-0.0086623  	-0.0121703  	0.199263    	0.00011602  	-0.00829685 	0.000502139 	0.000475671 	0.000591561 	-0.015145   	-0.00523742 	0.000601996 	-0.0076459  	-0.0165279  	0.0119966   	-0.00904911 	0.159143    	0.272534    	-0.0126964  	-0.0141822  	-0.00267032 	0.000405133 	0.21156     	0.000695788 	-0.0120995  	-0.0109387  	0.191707    	0.000550886 	-0.0091375  	0.210318    	0.000725957 	0.000778155 	-0.00682636 	0.000709478 	0.00062612  	-0.00798147 	0.200646    	-0.00836456 	0.000569967 	-0.00838394 	-0.011775   	-0.0116871  	0.000583635 	0.116013    	-0.00752981 	-0.0115778  	0.000634943 	-0.0104347  	-0.00596711 
5.245 	0.000751724 	0.163952    	0.000655944 	-0.00921287 	-0.00933475 	-0.00804475 	0.000894019 	0.218504    	-0.00572248 	-0.00920492 	0.202917    	-0.0121532  	-0.00614069 	0.000820275 	0.00114685  	0.000641066 	-0.00611081 	-0.0100153  	0.00060071  	-0.0138598  	-0.0101268  	0.27459     	-0.0109746  	0.13663     	-0.00920532 	-0.0121565  	0.175127    	-0.000244124	-0.00815075 	0.000510029 	0.000446172 	0.000571887 	-0.0148413  	-0.00534448 	0.000557806 	-0.00727824 	-0.0166834  	-0.00794229 	-0.00918702 	0.143756    	0.257402    	-0.0126551  	-0.0137536  	-0.00269379 	0.000379768 	0.194221    	0.00067377  	-0.011757   	-0.0108318  	0.168722    	0.000555352 	-0.00931016 	0.182569    	0.000695937 	0.000768194 	-0.00711611 	0.00067727  	0.000604723 	-0.00804389 	0.18753     	-0.00813169 	0.000541359 	-0.00753062 	-0.0114827  	-0.011341   	0.000580332 	0.0928682   	-0.006945   	-0.0117546  	0.00062458  	-0.0103375  	-0.00632097 
5.255 	0.000716761 	0.125085    	0.000656762 	-0.00906507 	-0.00922367 	-0.00754275 	0.000848608 	0.190198    	-0.00549296 	-0.00934234 	0.190706    	-0.0117655  	-0.00609989 	0.000780636 	0.000955047 	0.00062234  	-0.00659621 	-0.00996848 	0.000582226 	-0.0137621  	-0.0100076  	0.254461    	-0.0110722  	0.119556    	-0.0097579  	-0.0120831  	0.151781    	-0.00062853 	-0.00801858 	0.00051699  	0.000417271 	0.000549973 	-0.0145905  	-0.00543009 	0.000516884 	-0.00696307 	-0.0168027  	-0.0265393  	-0.00926029 	0.128611    	0.240692    	-0.0125747  	-0.0133055  	-0.00270524 	0.000352742 	0.176245    	0.000647203 	-0.0113917  	-0.0107405  	0.146167    	0.000555956 	-0.00949141 	0.155466    	0.000660472 	0.000751503 	-0.00741088 	0.000643814 	0.000583343 	-0.00816659 	0.1729      	-0.00793586 	0.000515283 	-0.00668827 	-0.0111744  	-0.010943   	0.000572068 	0.0701722   	-0.00650787 	-0.0119014  	0.000611525 	-0.0102688  	-0.0067758  
5.265 	0.000683289 	0.0872287   	0.000655705 	-0.00890429 	-0.00915196 	-0.00707206 	0.00080203  	0.16207     	-0.00532435 	-0.00946416 	0.177741    	-0.0113763  	-0.00609575 	0.00073716  	0.00071817  	0.000602001 	-0.0070849  	-0.00994515 	0.000565542 	-0.0135477  	-0.00988167 	0.233119    	-0.0111197  	0.103803    	-0.010305   	-0.011948   	0.129442    	-0.00102424 	-0.00789396 	0.000522996 	0.000389728 	0.0005262   	-0.0143743  	-0.00548862 	0.000479936 	-0.00669322 	-0.0168685  	-0.0435045  	-0.00926253 	0.114123    	0.22259     	-0.0124501  	-0.0128346  	-0.00269715 	0.000324735 	0.157844    	0.000616977 	-0.0110047  	-0.0106566  	0.124238    	0.000552909 	-0.00966409 	0.12924     	0.000620603 	0.000728899 	-0.00769799 	0.000609758 	0.000562173 	-0.00833642 	0.157189    	-0.00777439 	0.000492272 	-0.00586796 	-0.0108448  	-0.0104926  	0.000559267 	0.0483497   	-0.00621259 	-0.0120037  	0.000596004 	-0.0102237  	-0.00729556 
5.275 	0.000651814 	0.0511379   	0.000652729 	-0.00872735 	-0.00911554 	-0.00663686 	0.000755422 	0.134501    	-0.00520724 	-0.00956258 	0.164097    	-0.0109819  	-0.00612408 	0.000690929 	0.00044643  	0.000580499 	-0.00755843 	-0.00993095 	0.000550895 	-0.0132114  	-0.00973994 	0.210933    	-0.0111039  	0.089374    	-0.0108318  	-0.0117505  	0.108287    	-0.00141795 	-0.00777009 	0.00052804  	0.000364233 	0.000501    	-0.0141727  	-0.00551483 	0.000447531 	-0.00646094 	-0.0168649  	-0.0585953  	-0.00918879 	0.10068     	0.203309    	-0.012277   	-0.0123381  	-0.00266237 	0.000296492 	0.139238    	0.000584067 	-0.0105968  	-0.0105713  	0.103111    	0.000546537 	-0.00981175 	0.10409     	0.000577472 	0.000701346 	-0.00796513 	0.000575731 	0.000541428 	-0.00853914 	0.140854    	-0.00764318 	0.000472705 	-0.0050795  	-0.0104893  	-0.0099903  	0.000542477 	0.0277786   	-0.00604941 	-0.0120485  	0.000578319 	-0.0101963  	-0.00784292 
5.285 	0.000622737 	0.0175042   	0.000647793 	-0.00853113 	-0.00910904 	-0.00624003 	0.000709844 	0.107848    	-0.00513141 	-0.00963003 	0.14986     	-0.0105792  	-0.00617897 	0.00064304  	0.000150701 	0.000558312 	-0.0079987  	-0.0099117  	0.000538422 	-0.0127519  	-0.00957416 	0.188284    	-0.0110141  	0.0762258   	-0.0113243  	-0.011491   	0.0884536   	-0.00179655 	-0.00764013 	0.000532122 	0.000341372 	0.000474838 	-0.0139648  	-0.0055041  	0.000420088 	-0.00625819 	-0.0167775  	-0.071625   	-0.00903569 	0.0886276   	0.183089    	-0.0120523  	-0.0118139  	-0.00259458 	0.000268786 	0.120645    	0.000549489 	-0.0101688  	-0.0104764  	0.0829365   	0.000537255 	-0.00991926 	0.0801794   	0.000532281 	0.000669913 	-0.00820089 	0.000542323 	0.000521336 	-0.00875981 	0.124351    	-0.00753692 	0.000456798 	-0.0043313  	-0.0101042  	-0.00943794 	0.000522345 	0.008777    	-0.00600511 	-0.012025   	0.000558836 	-0.0101801  	-0.00838069 
5.295 	0.00059634  	-0.0130687  	0.000640858 	-0.00831274 	-0.00912611 	-0.00588312 	0.000666246 	0.0824364   	-0.00508636 	-0.00965955 	0.135121    	-0.0101655  	-0.00625314 	0.000594578 	-0.000157898	0.000535932 	-0.0083885  	-0.00987392 	0.000528158 	-0.0121719  	-0.00937731 	0.165551    	-0.010842   	0.0642785   	-0.0117693  	-0.0111715  	0.0700353   	-0.00214762 	-0.00749751 	0.000535247 	0.000321617 	0.000448195 	-0.0137302  	-0.00545268 	0.000397864 	-0.00607698 	-0.0165947  	-0.082469   	-0.00880154 	0.0782618   	0.162177    	-0.0117738  	-0.0112609  	-0.00248871 	0.000242383 	0.102275    	0.00051427  	-0.00972122 	-0.0103642  	0.0638343   	0.000525556 	-0.00997343 	0.0576281   	0.000486249 	0.000635733 	-0.00839507 	0.000510067 	0.000502124 	-0.00898332 	0.108123    	-0.00744932 	0.000444604 	-0.00363021 	-0.00968709 	-0.0088385  	0.000499586 	-0.00840662 	-0.00606345 	-0.0119248  	0.000537966 	-0.010168   	-0.00887311 
5.305 	0.000572784 	-0.0400868  	0.000631887 	-0.00806963 	-0.00915965 	-0.00556641 	0.000625447 	0.0585445   	-0.00506175 	-0.00964505 	0.119976    	-0.00973833 	-0.00633827 	0.000546573 	-0.000468424	0.000513845 	-0.0087122  	-0.00980535 	0.000520043 	-0.0114776  	-0.00914382 	0.143093    	-0.0105822  	0.0534173   	-0.0121556  	-0.0107952  	0.0530767   	-0.00245994 	-0.0073363  	0.000537412 	0.000305306 	0.00042155  	-0.0134492  	-0.00535789 	0.00038095  	-0.00590958 	-0.0163073  	-0.0910693  	-0.00848644 	0.0698147   	0.140829    	-0.0114409  	-0.0106789  	-0.00234126 	0.000218012 	0.0843215   	0.00047941  	-0.00925445 	-0.0102278  	0.0458908   	0.00051198  	-0.00996345 	0.0365138   	0.000440571 	0.00059996  	-0.00853901 	0.000479423 	0.000484004 	-0.00919481 	0.0925841   	-0.00737339 	0.000436014 	-0.00298142 	-0.00923646 	-0.00819615 	0.000474952 	-0.0236007  	-0.00620581 	-0.0117425  	0.000516156 	-0.010153   	-0.00928717 
5.315 	0.000552109 	-0.0631836  	0.000620851 	-0.00779971 	-0.0092021  	-0.00528891 	0.000588106 	0.0363976   	-0.00504781 	-0.00958159 	0.104525    	-0.00929622 	-0.00642543 	0.000499976 	-0.000770503	0.000492513 	-0.00895617 	-0.00969533 	0.000513921 	-0.0106789  	-0.00886966 	0.121242    	-0.0102326  	0.0434984   	-0.0124731  	-0.0103667  	0.0375754   	-0.00272389 	-0.00715145 	0.000538609 	0.000292638 	0.000395361 	-0.0131042  	-0.00521833 	0.000369269 	-0.00574886 	-0.0159093  	-0.0974364  	-0.00809222 	0.0634483   	0.119293    	-0.0110547  	-0.0100685  	-0.00215062 	0.000196333 	0.0669555   	0.000445845 	-0.00876901 	-0.0100617  	0.0291577   	0.000497092 	-0.00988134 	0.0168702   	0.000396377 	0.000563721 	-0.00862593 	0.000450766 	0.000467167 	-0.00938011 	0.0781035   	-0.00730175 	0.000430768 	-0.00238848 	-0.0087524  	-0.00751624 	0.000449204 	-0.0367148  	-0.00641179 	-0.0114757  	0.00049387  	-0.0101282  	-0.00959365 
5.325 	0.000534232 	-0.082132   	0.000607724 	-0.00750143 	-0.00924579 	-0.0050485  	0.000554712 	0.0161594   	-0.00503572 	-0.00946558 	0.0888649   	-0.00883809 	-0.00650546 	0.000455627 	-0.00105469 	0.000472359 	-0.0091093  	-0.00953523 	0.000509554 	-0.009789   	-0.0085525  	0.100282    	-0.00979381 	0.0343555   	-0.0127143  	-0.00989174 	0.0234822   	-0.00293179 	-0.00693902 	0.000538817 	0.000283672 	0.000370051 	-0.0126801  	-0.00503391 	0.000362584 	-0.00558841 	-0.015398   	-0.101648   	-0.00762246 	0.0592486   	0.0978049   	-0.0106176  	-0.00943171 	-0.00191725 	0.000177911 	0.0503182   	0.000414421 	-0.00826539 	-0.00986157 	0.013651    	0.000481461 	-0.00972217 	-0.00131223 	0.000354699 	0.000528083 	-0.00865107 	0.000424373 	0.000451764 	-0.00952613 	0.0649952   	-0.00722689 	0.000428471 	-0.00185328 	-0.00823629 	-0.00680518 	0.000423084 	-0.0477407  	-0.00665986 	-0.0111252  	0.000471573 	-0.0100873  	-0.00976816 
5.335 	0.000518959 	-0.0968518  	0.000592493 	-0.00717393 	-0.00928317 	-0.00484207 	0.000525572 	-0.00207256 	-0.0050179  	-0.00929501 	0.0730891   	-0.00836361 	-0.00656937 	0.000414238 	-0.0013128  	0.00045375  	-0.00916329 	-0.00931865 	0.00050663  	-0.00882373 	-0.00819168 	0.0804494   	-0.00926989 	0.025806    	-0.0128734  	-0.00937701 	0.0107046   	-0.00307819 	-0.00669642 	0.000538002 	0.000278325 	0.000345993 	-0.0121651  	-0.00480599 	0.000360509 	-0.00542275 	-0.014774   	-0.103847   	-0.0070824  	0.0572231   	0.0765792   	-0.0101336  	-0.00877125 	-0.0016438  	0.000163193 	0.0345176   	0.000385867 	-0.0077442  	-0.00962451 	-0.000648274	0.000465637 	-0.00948427 	-0.0180838  	0.000316439 	0.000494016 	-0.00861182 	0.000400422 	0.000437905 	-0.00962119 	0.0535074   	-0.00714151 	0.000428614 	-0.00137609 	-0.00769092 	-0.0060703  	0.000397283 	-0.0567504  	-0.00692807 	-0.010695   	0.000449718 	-0.0100247  	-0.0097919  
5.345 	0.000505994 	-0.107411   	0.000575157 	-0.00681701 	-0.0093071  	-0.00466568 	0.000500811 	-0.0182694  	-0.00498824 	-0.00906949 	0.057288    	-0.00787311 	-0.00660876 	0.000376375 	-0.00153812 	0.000436987 	-0.00911295 	-0.00904163 	0.000504784 	-0.00780138 	-0.00778815 	0.0619178   	-0.00866758 	0.0176591   	-0.0129472  	-0.00883018 	-0.000888864	-0.00316002 	-0.00642245 	0.000536116 	0.000276385 	0.000323497 	-0.011551   	-0.00453736 	0.000362521 	-0.0052474  	-0.0140412  	-0.104235   	-0.00647879 	0.0573016   	0.0558056   	-0.00960844 	-0.00809091 	-0.00133508 	0.000152493 	0.0196256   	0.000360772 	-0.00720619 	-0.00934932 	-0.0137922  	0.000450127 	-0.00916921 	-0.0335313  	0.000282345 	0.000462359 	-0.00850778 	0.000378989 	0.000425644 	-0.00965536 	0.0438163   	-0.00703875 	0.000430595 	-0.000955755	-0.00712037 	-0.00531974 	0.000372427 	-0.0638911  	-0.0071947  	-0.0101922  	0.000428729 	-0.00993543 	-0.00965221 
5.355 	0.000494954 	-0.114021   	0.000555732 	-0.00643124 	-0.00931114 	-0.00451474 	0.000480375 	-0.0324702  	-0.00494228 	-0.00879037 	0.0415453   	-0.00736764 	-0.00661611 	0.000342448 	-0.00172566 	0.000422298 	-0.00895626 	-0.00870271 	0.000503608 	-0.00674189 	-0.00734441 	0.044798    	-0.00799633 	0.00972274  	-0.0129345  	-0.00825964 	-0.0114622  	-0.00317666 	-0.00611739 	0.000533098 	0.00027752  	0.000302804 	-0.0108335  	-0.00423219 	0.000367984 	-0.00505899 	-0.0132068  	-0.103066   	-0.00581976 	0.059339    	0.0356426   	-0.00904896 	-0.00739526 	-0.000997992	0.000145979 	0.00567682  	0.000339575 	-0.00665234 	-0.00903631 	-0.0258628  	0.000435382 	-0.00878174 	-0.0477733  	0.000252992 	0.000433802 	-0.00834074 	0.000360047 	0.000414981 	-0.00962062 	0.0360221   	-0.00691246 	0.000433752 	-0.000589743	-0.00652991 	-0.00456219 	0.000349051 	-0.069377   	-0.00743889 	-0.0096267  	0.000408995 	-0.00981581 	-0.00934289 
5.365 	0.000485387 	-0.117029   	0.000534253 	-0.00601795 	-0.00928969 	-0.00438423 	0.00046404  	-0.0447792  	-0.00487722 	-0.00846065 	0.0259382   	-0.00684888 	-0.00658511 	0.000312708 	-0.00187223 	0.000409826 	-0.00869443 	-0.00830286 	0.000502674 	-0.00566621 	-0.00686433 	0.0291347   	-0.00726783 	0.00181081  	-0.0128364  	-0.00767426 	-0.0212051  	-0.00312995 	-0.005783   	0.00052888  	0.000281298 	0.000284077 	-0.0100126  	-0.00389589 	0.000376165 	-0.00485524 	-0.0122807  	-0.100633   	-0.00511462 	0.0631216   	0.0162153   	-0.00846334 	-0.00668961 	-0.000641302	0.000143671 	-0.00733126 	0.000322549 	-0.00608392 	-0.00868734 	-0.0369686  	0.000421783 	-0.00832952 	-0.0609537  	0.000228772 	0.000408864 	-0.00811454 	0.000343477 	0.000405853 	-0.00951106 	0.0301488   	-0.00675746 	0.000437386 	-0.000274393	-0.00592582 	-0.00380674 	0.000327589 	-0.073479   	-0.00764124 	-0.00901074 	0.000390852 	-0.00966309 	-0.00886427 
5.375 	0.000476788 	-0.116898   	0.000510777 	-0.0055792  	-0.00923825 	-0.00426888 	0.000451433 	-0.0553606  	-0.00479191 	-0.00808497 	0.0105367   	-0.00631914 	-0.00651093 	0.000287249 	-0.00197654 	0.000399632 	-0.00833181 	-0.00784537 	0.000501551 	-0.00459567 	-0.00635291 	0.014908    	-0.00649566 	-0.00624974 	-0.0126562  	-0.00708323 	-0.0303243  	-0.00302405 	-0.00542238 	0.00052339  	0.000287205 	0.000267401 	-0.00909233 	-0.00353502 	0.000386269 	-0.00463495 	-0.0112753  	-0.0972642  	-0.00437361 	0.0683757   	-0.00238615 	-0.00786067 	-0.00597981 	-0.000275373	0.000145439 	-0.0194361  	0.000309804 	-0.00550247 	-0.00830565 	-0.0472391  	0.000409626 	-0.00782282 	-0.073235   	0.000209887 	0.000387886 	-0.00783489 	0.000329074 	0.000398139 	-0.00932294 	0.0261462   	-0.00656966 	0.000440799 	-5.09023e-06	-0.00531516 	-0.00306259 	0.000308364 	-0.0765122  	-0.00778436 	-0.00835863 	0.000374578 	-0.00947567 	-0.0082231  
5.385 	0.000468627 	-0.114196   	0.000485388 	-0.00511777 	-0.0091535  	-0.00416342 	0.000442049 	-0.0644308  	-0.00468677 	-0.00766941 	-0.0045964  	-0.00578129 	-0.00639035 	0.000266016 	-0.0020391  	0.000391695 	-0.00787564 	-0.00733562 	0.000499821 	-0.00355127 	-0.00581609 	0.00203724  	-0.00569476 	-0.0146127  	-0.0123989  	-0.00649581 	-0.0390353  	-0.00286525 	-0.00503988 	0.000516556 	0.000294671 	0.00025278  	-0.00808076 	-0.003157   	0.000397455 	-0.00439793 	-0.0102053  	-0.0933037  	-0.00360767 	0.0747779   	-0.0201064  	-0.00725076 	-0.00527207 	8.82191e-05 	0.000151014 	-0.0307066  	0.000301286 	-0.00490992 	-0.00789575 	-0.0568195  	0.000399116 	-0.00727409 	-0.0847903  	0.000196352 	0.000371026 	-0.00750915 	0.000316561 	0.000391657 	-0.0090547  	0.0238956   	-0.00634623 	0.000443316 	0.000223504 	-0.00470552 	-0.00233885 	0.000291586 	-0.0788217  	-0.00785325 	-0.0076861  	0.000360388 	-0.00925306 	-0.00743212 
5.395 	0.000460363 	-0.109565   	0.000458193 	-0.00463708 	-0.00903336 	-0.00406272 	0.000435278 	-0.072249   	-0.0045636  	-0.00722133 	-0.0194054  	-0.00523868 	-0.00622191 	0.00024882  	-0.00206221 	0.000385911 	-0.00733579 	-0.00678079 	0.000497101 	-0.00255304 	-0.00526045 	-0.00961241 	-0.00488095 	-0.0234072  	-0.0120712  	-0.00592108 	-0.0475527  	-0.00266169 	-0.00464086 	0.000508315 	0.000303088 	0.000240143 	-0.00698964 	-0.00276993 	0.000408875 	-0.00414486 	-0.00908679 	-0.0891031  	-0.00282819 	0.0819677   	-0.0369232  	-0.00664376 	-0.0045728  	0.000437115 	0.000159997 	-0.0412387  	0.000296789 	-0.00430855 	-0.0074632  	-0.0658646  	0.000390368 	-0.00669744 	-0.095796   	0.000188005 	0.000358266 	-0.00714602 	0.000305601 	0.000386176 	-0.00870694 	0.0232178   	-0.00608571 	0.000444317 	0.000417227 	-0.00410478 	-0.00164426 	0.000277349 	-0.0807675  	-0.00783574 	-0.00700973 	0.000348429 	-0.0089958  	-0.00650949 
5.405 	0.00045147  	-0.1037     	0.000429333 	-0.0041411  	-0.00887708 	-0.00396205 	0.000430434 	-0.0791065  	-0.0044253  	-0.0067491  	-0.0338406  	-0.00469502 	-0.00600591 	0.00023535  	-0.00204978 	0.000382107 	-0.00672439 	-0.00618946 	0.000493057 	-0.00161938 	-0.00469297 	-0.0202214  	-0.00407034 	-0.0327329  	-0.011681   	-0.00536775 	-0.0560815  	-0.00242301 	-0.00423149 	0.000498617 	0.000311844 	0.000229349 	-0.00583392 	-0.00238229 	0.000419691 	-0.00387724 	-0.00793672 	-0.0850073  	-0.00204669 	0.0895615   	-0.0528445  	-0.00604991 	-0.00388837 	0.000758655 	0.000171881 	-0.0511492  	0.000295967 	-0.00370103 	-0.00701434 	-0.0745329  	0.000383402 	-0.00610804 	-0.106424   	0.000184519 	0.000349417 	-0.00675521 	0.000295818 	0.000381418 	-0.00828225 	0.023883    	-0.00578801 	0.000443266 	0.00058218  	-0.0035208  	-0.000987005	0.000265641 	-0.0827088  	-0.00772274 	-0.00634633 	0.000338779 	-0.00870535 	-0.00547799 
