q      	cage        
5.625 	498.255     
5.635 	495.043     
5.645 	491.681     
5.655 	488.169     
5.665 	484.502     
5.675 	480.675     
5.685 	476.679     
5.695 	472.507     
5.705 	468.148     
5.715 	463.597     
5.725 	458.847     
5.735 	453.896     
5.745 	448.744     
5.755 	443.396     
5.765 	437.86      
5.775 	432.149     
5.785 	426.279     
5.795 	420.268     
5.805 	414.137     
5.815 	407.911     
5.825 	401.612     
5.835 	395.264     
5.845 	388.89      
5.855 	382.508     
5.865 	376.138     
5.875 	369.792     
5.885 	363.48      
5.895 	357.209     
5.905 	350.979     
5.915 	344.789     
5.925 	338.632     
5.935 	332.501     
5.945 	326.383     
5.955 	320.267     
5.965 	314.141     
5.975 	307.991     
5.985 	301.806     
5.995 	295.578     
6.005 	289.299     
6.015 	282.966     
6.025 	276.578     
6.035 	270.138     
6.045 	263.651     
6.055 	257.125     
6.065 	250.571     
6.075 	244         
6.085 	237.425     
6.095 	230.858     
6.105 	224.312     
6.115 	217.798     
6.125 	211.323     
6.135 	204.896     
6.145 	198.52      
6.155 	192.196     
6.165 	185.924     
6.175 	179.7       
6.185 	173.52      
6.195 	167.378     
6.205 	161.268     
6.215 	155.184     
6.225 	149.121     
6.235 	143.075     
6.245 	137.047     
6.255 	131.037     
6.265 	125.053     
6.275 	119.101     
6.285 	113.194     
6.295 	107.346     
6.305 	101.574     
6.315 	95.8971     
6.325 	90.3331     
6.335 	84.9014     
6.345 	79.6195     
6.355 	74.5029     
6.365 	69.5637     
6.375 	64.8099     
6.385 	60.2451     
6.395 	55.8673     
6.405 	51.6696     
6.415 	47.6393     
6.425 	43.7589     
6.435 	40.0064     
6.445 	36.356      
6.455 	32.7794     
6.465 	29.2466     
6.475 	25.7277     
6.485 	22.1937     
6.495 	18.6182     
6.505 	14.9782     
6.515 	11.2558     
6.525 	7.43862     
6.535 	3.52041     
6.545 	-0.498281   
6.555 	-4.61027    
6.565 	-8.80191    
6.575 	-13.0537    
6.585 	-17.3409    
6.595 	-21.6351    
6.605 	-25.9047    
6.615 	-30.1171    
6.625 	-34.2394    
6.635 	-38.2404    
6.645 	-42.0918    
6.655 	-45.7691    
6.665 	-49.2533    
6.675 	-52.531     
6.685 	-55.5954    
6.695 	-58.4465    
6.705 	-61.0907    
6.715 	-63.5407    
6.725 	-65.8147    
6.735 	-67.9357    
6.745 	-69.9301    
6.755 	-71.8269    
6.765 	-73.6558    
6.775 	-75.4464    
6.785 	-77.2266    
6.795 	-79.0214    
6.805 	-80.8524    
6.815 	-82.7361    
6.825 	-84.684     
6.835 	-86.7023    
6.845 	-88.7914    
6.855 	-90.9465    
6.865 	-93.1583    
6.875 	-95.4129    
6.885 	-97.6936    
6.895 	-99.9813    
6.905 	-102.256    
6.915 	-104.497    
6.925 	-106.687    
6.935 	-108.807    
6.945 	-110.844    
6.955 	-112.787    
6.965 	-114.63     
6.975 	-116.372    
6.985 	-118.014    
6.995 	-119.563    
7.005 	-121.029    
7.015 	-122.425    
7.025 	-123.766    
7.035 	-125.07     
7.045 	-126.355    
7.055 	-127.636    
7.065 	-128.93     
7.075 	-130.251    
7.085 	-131.608    
7.095 	-133.01     
7.105 	-134.46     
7.115 	-135.957    
7.125 	-137.497    
7.135 	-139.072    
7.145 	-140.671    
7.155 	-142.279    
7.165 	-143.881    
7.175 	-145.458    
7.185 	-146.993    
7.195 	-148.469    
7.205 	-149.869    
7.215 	-151.179    
7.225 	-152.388    
7.235 	-153.487    
7.245 	-154.472    
7.255 	-155.341    
7.265 	-156.097    
7.275 	-156.748    
7.285 	-157.301    
7.295 	-157.772    
7.305 	-158.173    
7.315 	-158.522    
7.325 	-158.837    
7.335 	-159.136    
7.345 	-159.436    
7.355 	-159.753    
7.365 	-160.101    
7.375 	-160.494    
7.385 	-160.939    
7.395 	-161.444    
7.405 	-162.01     
7.415 	-162.639    
7.425 	-163.327    
7.435 	-164.068    
7.445 	-164.854    
7.455 	-165.674    
7.465 	-166.517    
7.475 	-167.37     
7.485 	-168.219    
7.495 	-169.052    
7.505 	-169.858    
7.515 	-170.625    
7.525 	-171.344    
7.535 	-172.008    
7.545 	-172.612    
7.555 	-173.153    
7.565 	-173.632    
7.575 	-174.049    
7.585 	-174.409    
7.595 	-174.717    
7.605 	-174.981    
7.615 	-175.208    
7.625 	-175.408    
7.635 	-175.59     
7.645 	-175.762    
7.655 	-175.933    
7.665 	-176.11     
7.675 	-176.3      
7.685 	-176.507    
7.695 	-176.735    
7.705 	-176.985    
7.715 	-177.257    
7.725 	-177.549    
7.735 	-177.856    
7.745 	-178.174    
7.755 	-178.496    
7.765 	-178.814    
7.775 	-179.121    
7.785 	-179.408    
7.795 	-179.666    
7.805 	-179.887    
7.815 	-180.062    
7.825 	-180.185    
7.835 	-180.249    
7.845 	-180.25     
7.855 	-180.182    
7.865 	-180.045    
7.875 	-179.836    
7.885 	-179.556    
7.895 	-179.207    
7.905 	-178.791    
7.915 	-178.312    
7.925 	-177.775    
7.935 	-177.184    
7.945 	-176.544    
7.955 	-175.861    
7.965 	-175.141    
7.975 	-174.387    
7.985 	-173.605    
7.995 	-172.799    
8.005 	-171.97     
8.015 	-171.121    
8.025 	-170.252    
8.035 	-169.365    
8.045 	-168.457    
8.055 	-167.528    
8.065 	-166.574    
8.075 	-165.593    
8.085 	-164.581    
8.095 	-163.533    
8.105 	-162.448    
8.115 	-161.319    
8.125 	-160.145    
8.135 	-158.922    
8.145 	-157.647    
8.155 	-156.318    
8.165 	-154.934    
8.175 	-153.494    
8.185 	-151.998    
8.195 	-150.448    
8.205 	-148.844    
8.215 	-147.188    
8.225 	-145.482    
8.235 	-143.73     
8.245 	-141.934    
8.255 	-140.097    
8.265 	-138.221    
8.275 	-136.31     
8.285 	-134.365    
8.295 	-132.389    
8.305 	-130.383    
8.315 	-128.349    
8.325 	-126.287    
8.335 	-124.199    
8.345 	-122.084    
8.355 	-119.942    
8.365 	-117.773    
8.375 	-115.577    
8.385 	-113.354    
8.395 	-111.101    
8.405 	-108.821    
8.415 	-106.51     
8.425 	-104.171    
8.435 	-101.802    
8.445 	-99.4036    
8.455 	-96.9757    
8.465 	-94.5188    
8.475 	-92.0331    
8.485 	-89.519     
8.495 	-86.9769    
8.505 	-84.4071    
8.515 	-81.81      
8.525 	-79.1859    
8.535 	-76.5349    
8.545 	-73.8575    
8.555 	-71.154     
8.565 	-68.4247    
8.575 	-65.6703    
8.585 	-62.8917    
8.595 	-60.0902    
8.605 	-57.2672    
8.615 	-54.4251    
8.625 	-51.5664    
8.635 	-48.6944    
8.645 	-45.8131    
8.655 	-42.9267    
8.665 	-40.0402    
8.675 	-37.1589    
8.685 	-34.2884    
8.695 	-31.4343    
8.705 	-28.6023    
8.715 	-25.7978    
8.725 	-23.0256    
8.735 	-20.29      
8.745 	-17.5944    
8.755 	-14.941     
8.765 	-12.331     
8.775 	-9.76433    
8.785 	-7.23942    
8.795 	-4.75356    
8.805 	-2.30275    
8.815 	0.118128    
8.825 	2.51511     
8.835 	4.89492     
8.845 	7.26472     
8.855 	9.63178     
8.865 	12.0031     
8.875 	14.3853     
8.885 	16.7839     
8.895 	19.2034     
8.905 	21.647      
8.915 	24.116      
8.925 	26.6101     
8.935 	29.1274     
8.945 	31.6639     
8.955 	34.214      
8.965 	36.7708     
8.975 	39.3257     
8.985 	41.8696     
8.995 	44.3925     
9.005 	46.8842     
9.015 	49.3349     
9.025 	51.7349     
9.035 	54.0761     
9.045 	56.3513     
9.055 	58.555      
9.065 	60.6835     
9.075 	62.7353     
9.085 	64.7107     
9.095 	66.6121     
9.105 	68.4438     
9.115 	70.2118     
9.125 	71.9235     
9.135 	73.5875     
9.145 	75.213      
9.155 	76.8093     
9.165 	78.386      
9.175 	79.9517     
9.185 	81.5142     
9.195 	83.0803     
9.205 	84.6547     
9.215 	86.2407     
9.225 	87.8397     
9.235 	89.451      
9.245 	91.0722     
9.255 	92.699      
9.265 	94.3258     
9.275 	95.9456     
9.285 	97.5506     
9.295 	99.1325     
9.305 	100.683     
9.315 	102.194     
9.325 	103.658     
9.335 	105.068     
9.345 	106.419     
9.355 	107.708     
9.365 	108.933     
9.375 	110.092     
9.385 	111.187     
9.395 	112.222     
9.405 	113.199     
9.415 	114.125     
9.425 	115.004     
9.435 	115.845     
9.445 	116.652     
9.455 	117.433     
9.465 	118.193     
9.475 	118.937     
9.485 	119.67      
9.495 	120.392     
9.505 	121.106     
9.515 	121.812     
9.525 	122.506     
9.535 	123.187     
9.545 	123.85      
9.555 	124.489     
9.565 	125.1       
9.575 	125.675     
9.585 	126.209     
9.595 	126.697     
9.605 	127.132     
9.615 	127.512     
9.625 	127.834     
9.635 	128.095     
9.645 	128.297     
9.655 	128.441     
9.665 	128.53      
9.675 	128.568     
9.685 	128.561     
9.695 	128.516     
9.705 	128.44      
9.715 	128.34      
9.725 	128.224     
9.735 	128.099     
9.745 	127.971     
9.755 	127.846     
9.765 	127.728     
9.775 	127.619     
9.785 	127.521     
9.795 	127.432     
9.805 	127.352     
9.815 	127.276     
9.825 	127.199     
9.835 	127.115     
9.845 	127.018     
9.855 	126.899     
9.865 	126.752     
9.875 	126.569     
9.885 	126.342     
9.895 	126.067     
9.905 	125.739     
9.915 	125.354     
9.925 	124.91      
9.935 	124.408     
9.945 	123.849     
9.955 	123.236     
9.965 	122.575     
9.975 	121.871     
9.985 	121.132     
9.995 	120.366     
