q      	H_200-H_21   	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	C_100-H_19   	H_200-H_16   	C_100-C_3    	C_100-H_24   	H_100-C_14   	C_100-C_13   	C_100-H_15   	H_100-C_1    	H_200-H_22   	H_100-N_7    	H_100-H_23   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_2    	H_200-C_12   	C_100-C_5    	H_200-C_3    	C_100-C_10   	H_100-C_13   	H_100-C_2    	C_100-C_2    	H_100-N_8    	H_200-C_5    	H_100-H_17   	H_100-H_24   	H_200-H_15   	C_100-H_22   	H_200-N_7    	H_200-H_23   	H_200-C_11   	C_100-H_17   	C_100-C_1    	H_200-C_1    	C_100-N_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-N_8    	H_200-H_24   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	C_100-C_11   	H_100-H_16   	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-H_23   	C_100-N_8    	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	C_100-H_18  
0.275 	-14.8262    	-515.357    	-16.2009    	-97.1088    	-93.8944    	-101.139    	-13.1269    	-509.843    	-103.965    	-99.199     	-592.064    	-91.5481    	-97.1597    	-14.3252    	-110.372    	-15.1229    	-98.4186    	-80.3046    	-14.8454    	-91.6625    	-93.6556    	-580.498    	-85.8785    	-604.747    	-95.4237    	-91.6264    	-545.511    	-111.289    	-93.6533    	-13.3825    	-16.1515    	-14.7324    	-86.9458    	-113.674    	-15.4985    	-95.44      	-79.8007    	-571.949    	-96.7291    	-702.935    	-606.185    	-91.429     	-93.2593    	-114.898    	-16.9031    	-588.859    	-13.9566    	-97.9755    	-91.0222    	-594.41     	-13.2002    	-88.6236    	-569.723    	-16.6641    	-13.2622    	-98.3457    	-15.5897    	-15.2049    	-96.7657    	-707.441    	-101.351    	-14.8399    	-100.624    	-86.4389    	-98.1712    	-13.9497    	-598.635    	-97.5106    	-87.5235    	-14.3417    	-94.2291    	-97.3979    
0.285 	-14.3981    	-517.729    	-16.0561    	-95.9401    	-92.7042    	-101.36     	-12.939     	-512.717    	-102.869    	-98.0308    	-585.39     	-90.0232    	-96.2433    	-14.0212    	-109.063    	-14.8214    	-97.3165    	-79.2942    	-14.6128    	-91.5262    	-92.2696    	-577.788    	-85.7416    	-596.171    	-93.9011    	-90.4052    	-548.46     	-109.797    	-93.3945    	-13.0953    	-15.975     	-14.5312    	-85.2695    	-112.84     	-15.1852    	-93.7035    	-79.1957    	-580.463    	-97.1956    	-696.647    	-605.913    	-89.633     	-90.1799    	-113.747    	-16.7093    	-595.803    	-13.5682    	-96.7469    	-89.1915    	-581.647    	-12.8912    	-87.1778    	-561.903    	-16.5958    	-13.0998    	-97.4721    	-15.2741    	-14.9906    	-94.4507    	-699.835    	-100.718    	-14.531     	-100.194    	-86.3334    	-98.5146    	-13.5996    	-600.251    	-95.073     	-86.1003    	-14.0907    	-92.6873    	-95.1427    
0.295 	-13.9008    	-518.967    	-15.854     	-94.4282    	-91.1861    	-101.229    	-12.7088    	-514.438    	-101.398    	-96.5136    	-576.854    	-88.1831    	-95.0047    	-13.6581    	-107.359    	-14.4624    	-95.8636    	-78.0381    	-14.326     	-91.1057    	-90.5198    	-573.345    	-85.3541    	-585.247    	-92.0296    	-88.876     	-550.027    	-107.893    	-92.8484    	-12.7596    	-15.7424    	-14.2787    	-83.2663    	-111.613    	-14.8147    	-91.5598    	-78.3738    	-587.561    	-97.3704    	-687.958    	-603.834    	-87.4905    	-86.646     	-112.182    	-16.453     	-601.074    	-13.1209    	-95.1274    	-87.0058    	-566.357    	-12.5342    	-85.425     	-552.09     	-16.4695    	-12.8958    	-96.2625    	-14.892     	-14.7246    	-91.7887    	-689.741    	-99.7283    	-14.1607    	-99.4094    	-85.981     	-98.554     	-13.1946    	-600.075    	-92.2129    	-84.3777    	-13.7884    	-90.7868    	-92.5312    
0.305 	-13.3469    	-518.927    	-15.601     	-92.6128    	-89.3829    	-100.753    	-12.4391    	-514.843    	-99.6061    	-94.6969    	-566.717    	-86.0807    	-93.4852    	-13.2428    	-105.312    	-14.0548    	-94.1074    	-76.5522    	-13.9916    	-90.4057    	-88.4464    	-567.307    	-84.7107    	-572.338    	-89.8624    	-87.0811    	-550.111    	-105.632    	-92.0252    	-12.382     	-15.4607    	-13.9811    	-80.976     	-110.035    	-14.3962    	-89.0664    	-77.3345    	-592.998    	-97.2464    	-677.196    	-600.028    	-85.0574    	-82.7589    	-110.254    	-16.1425    	-604.501    	-12.6253    	-93.1641    	-84.5231    	-549.011    	-12.1366    	-83.4087    	-540.537    	-16.2893    	-12.6521    	-94.7576    	-14.4543    	-14.4134    	-88.8587    	-677.532    	-98.4154    	-13.7386    	-98.2948    	-85.3752    	-98.2875    	-12.7434    	-598.122    	-89.021     	-82.3976    	-13.442     	-88.5824    	-89.6472    
0.315 	-12.7493    	-517.489    	-15.3038    	-90.5361    	-87.3398    	-99.9446    	-12.1333    	-513.793    	-97.5505    	-92.6323    	-555.243    	-83.7696    	-91.728     	-12.7826    	-102.976    	-13.6078    	-92.098     	-74.8548    	-13.6167    	-89.4351    	-86.0932    	-559.829    	-83.8101    	-557.822    	-87.4544    	-85.0644    	-548.637    	-103.077    	-90.9384    	-11.9692    	-15.1372    	-13.6446    	-78.4406    	-108.148    	-13.9391    	-86.284     	-76.0799    	-596.566    	-96.8209    	-664.704    	-594.601    	-82.3915    	-78.6212    	-108.017    	-15.7866    	-605.948    	-12.0924    	-90.9076    	-81.8032    	-530.094    	-11.7057    	-81.1739    	-527.508    	-16.0603    	-12.3712    	-93.0007    	-13.9718    	-14.0638    	-85.7388    	-663.595    	-96.8141    	-13.2747    	-96.8803    	-84.5134    	-97.7181    	-12.2554    	-594.434    	-85.5884    	-80.2036    	-13.0588    	-86.131     	-86.5738    
0.325 	-12.1212    	-514.556    	-14.9696    	-88.242     	-85.1025    	-98.8212    	-11.7953    	-511.179    	-95.2883    	-90.3719    	-542.702    	-81.3026    	-89.7772    	-12.2853    	-100.405    	-13.1306    	-89.8861    	-72.9665    	-13.2085    	-88.2064    	-83.506     	-551.073    	-82.6552    	-542.082    	-84.8611    	-82.8706    	-545.554    	-100.288    	-89.6045    	-11.5282    	-14.7793    	-13.2757    	-75.7038    	-105.998    	-13.4529    	-83.2749    	-74.6154    	-598.1      	-96.0965    	-650.828    	-587.675    	-79.5509    	-74.3342    	-105.529    	-15.3945    	-605.325    	-11.5332    	-88.4106    	-78.9066    	-510.088    	-11.2493    	-78.7662    	-513.279    	-15.7876    	-12.0559    	-91.0361    	-13.4558    	-13.6828    	-82.5047    	-648.315    	-94.9626    	-12.7792    	-95.1993    	-83.3974    	-96.8532    	-11.7397    	-589.081    	-82.0047    	-77.8401    	-12.6464    	-83.4902    	-83.3903    
0.335 	-11.4753    	-510.061    	-14.6053    	-85.7748    	-82.7165    	-97.4055    	-11.4289    	-506.923    	-92.876     	-87.9675    	-529.355    	-78.7307    	-87.6766    	-11.759     	-97.6538    	-12.6322    	-87.5225    	-70.9092    	-12.7743    	-86.7353    	-80.732     	-541.207    	-81.253     	-525.494    	-82.137     	-80.5436    	-540.845    	-97.3249    	-88.0426    	-11.066     	-14.3947    	-12.8811    	-72.8099    	-103.633    	-12.9468    	-80.1019    	-72.9488    	-597.486    	-95.0812    	-635.908    	-579.391    	-76.5926    	-69.995     	-102.844    	-14.9751    	-602.586    	-10.9582    	-85.727     	-75.8924    	-489.461    	-10.7748    	-76.2305    	-498.121    	-15.477     	-11.7095    	-88.908     	-12.9173    	-13.2771    	-79.227     	-632.071    	-92.9011    	-12.2619    	-93.2873    	-82.0327    	-95.7048    	-11.2053    	-582.154    	-78.3553    	-75.3508    	-12.2123    	-80.7168    	-80.1707    
0.345 	-10.8238    	-503.967    	-14.2182    	-83.1783    	-80.2257    	-95.7244    	-11.0386    	-500.984    	-90.3685    	-85.4691    	-515.449    	-76.1018    	-85.4687    	-11.2116    	-94.7764    	-12.1213    	-85.0563    	-68.7063    	-12.3212    	-85.0412    	-77.8184    	-530.398    	-79.6149    	-508.421    	-79.3346    	-78.1258    	-534.52     	-94.2475    	-86.2739    	-10.5895    	-13.9907    	-12.467     	-69.8026    	-101.098    	-12.4294    	-76.8262    	-71.0911    	-594.661    	-93.7876    	-620.272    	-569.902    	-73.571     	-65.6944    	-100.016    	-14.5371    	-597.733    	-10.3778    	-82.91      	-72.8175    	-468.658    	-10.2896    	-73.6101    	-482.3      	-15.1343    	-11.3358    	-86.6599    	-12.3666    	-12.8532    	-75.9699    	-615.223    	-90.6702    	-11.7325    	-91.182     	-80.4293    	-94.2895    	-10.6612    	-573.773    	-74.7197    	-72.7779    	-11.7635    	-77.8654    	-76.9814    
0.355 	-10.1779    	-496.27     	-13.815     	-80.4947    	-77.6716    	-93.8085    	-10.6287    	-493.356    	-87.8171    	-82.9237    	-501.219    	-73.4593    	-83.1935    	-10.6511    	-91.8227    	-11.6062    	-82.5343    	-66.3821    	-11.8559    	-83.146     	-74.8119    	-518.812    	-77.7561    	-491.203    	-76.5027    	-75.657     	-526.623    	-91.111     	-84.3217    	-10.1051    	-13.5745    	-12.0397    	-66.7242    	-98.4376    	-11.9088    	-73.5066    	-69.0557    	-589.617    	-92.2335    	-604.225    	-559.371    	-70.5371    	-61.5148    	-97.0977    	-14.0889    	-590.817    	-9.80141    	-80.0115    	-69.7348    	-448.086    	-9.80056    	-70.9454    	-466.072    	-14.7656    	-10.9384    	-84.3329    	-11.8138    	-12.4173    	-72.7897    	-598.106    	-88.3108    	-11.2001    	-88.922     	-78.6013    	-92.6278    	-10.1154    	-564.073    	-71.1691    	-70.1613    	-11.3071    	-74.9872    	-73.8801    
0.365 	-9.54804    	-486.999    	-13.4021    	-77.7641    	-75.0925    	-91.6917    	-10.2037    	-484.073    	-85.2688    	-80.3744    	-486.873    	-70.8418    	-80.8881    	-10.0851    	-88.8396    	-11.0943    	-79.9996    	-63.961     	-11.3848    	-81.0742    	-71.7572    	-506.607    	-75.6958    	-474.151    	-73.6862    	-73.1737    	-517.227    	-87.9661    	-82.2105    	-9.61902    	-13.1526    	-11.605     	-63.6151    	-95.6944    	-11.3922    	-70.198     	-66.8588    	-582.401    	-90.4408    	-588.045    	-547.969    	-67.5369    	-57.5285    	-94.1365    	-13.6381    	-581.934    	-9.23746    	-77.0806    	-66.6925    	-428.112    	-9.31415    	-68.2738    	-449.674    	-14.3766    	-10.5217    	-81.9655    	-11.2676    	-11.9748    	-69.7335    	-581.02     	-85.8628    	-10.6729    	-86.5459    	-76.5663    	-90.7439    	-9.5756     	-553.214    	-67.7657    	-67.5376    	-10.8493    	-72.1292    	-70.9143    
0.375 	-8.94312    	-476.219    	-12.9856    	-75.0237    	-72.5225    	-89.4097    	-9.76798    	-473.206    	-82.7656    	-77.8596    	-472.598    	-68.2821    	-78.5855    	-9.52076    	-85.869     	-10.592     	-77.4908    	-61.4678    	-10.9136    	-78.8523    	-68.6965    	-493.937    	-73.4566    	-457.54     	-70.9242    	-70.7083    	-506.434    	-84.8586    	-79.9656    	-9.13672    	-12.7311    	-11.168     	-60.5128    	-92.9076    	-10.886     	-66.9504    	-64.5188    	-573.115    	-88.4356    	-571.977    	-535.872    	-64.6112    	-53.796     	-91.1758    	-13.1916    	-571.227    	-8.69345    	-74.1631    	-63.7328    	-409.048    	-8.83607    	-65.6283    	-433.325    	-13.9732    	-10.0898    	-79.5924    	-10.7361    	-11.531     	-66.839     	-564.229    	-83.3644    	-10.1582    	-84.0919    	-74.3459    	-88.6651    	-9.04839    	-541.366    	-64.5609    	-64.9394    	-10.3958    	-69.333     	-68.1209    
0.385 	-8.37074    	-464.025    	-12.5707    	-72.3069    	-69.9913    	-87.0002    	-9.32605    	-460.863    	-80.343     	-75.4123    	-458.551    	-65.8067    	-76.3144    	-8.96475    	-82.9476    	-10.1051    	-75.0416    	-58.9269    	-10.4474    	-76.508     	-65.6687    	-480.942    	-71.064     	-441.605    	-68.2505    	-68.2888    	-494.375    	-81.8276    	-77.6133    	-8.66319    	-12.3153    	-10.7335    	-57.4514    	-90.1127    	-10.3954    	-63.808     	-62.0563    	-561.91     	-86.2476    	-556.232    	-523.254    	-61.7942    	-50.3656    	-88.254     	-12.7554    	-558.878    	-8.17565    	-71.3001    	-60.8919    	-391.156    	-8.37136    	-63.0374    	-417.217    	-13.5607    	-9.64693    	-77.244     	-10.2259    	-11.09      	-64.1335    	-547.953    	-80.8516    	-9.66252    	-81.5967    	-71.9646    	-86.4213    	-8.53957    	-528.715    	-61.5948    	-62.3952    	-9.95145    	-66.634     	-65.5255    
0.395 	-7.83696    	-450.545    	-12.1621    	-69.643     	-67.5236    	-84.5011    	-8.8821     	-447.187    	-78.0305    	-73.0596    	-444.86     	-63.4359    	-74.099     	-8.4231     	-80.1061    	-9.63807    	-72.6803    	-56.3618    	-9.99036    	-74.0703    	-62.7091    	-467.751    	-68.5461    	-426.538    	-65.6921    	-65.9384    	-481.204    	-78.906     	-75.1795    	-8.20269    	-11.9097    	-10.3056    	-54.4612    	-87.341     	-9.92464    	-60.8086    	-59.4937    	-548.985    	-83.9088    	-540.978    	-510.288    	-59.1139    	-47.2725    	-85.4034    	-12.3345    	-545.104    	-7.68907    	-68.5277    	-58.1988    	-374.635    	-7.92423    	-60.5248    	-401.517    	-13.1444    	-9.19748    	-74.9462    	-9.74247    	-10.6554    	-61.6342    	-532.368    	-78.3571    	-9.19095    	-79.0949    	-69.4495    	-84.0444    	-8.05388    	-515.451    	-58.8961    	-59.9285    	-9.52044    	-64.0616    	-63.1429    
0.405 	-7.34628    	-435.935    	-11.7637    	-67.0572    	-65.139     	-81.95      	-8.44018    	-432.35     	-75.8502    	-70.8225    	-431.627    	-61.1838    	-71.9582    	-7.90108    	-77.3691    	-9.19445    	-70.4292    	-53.7955    	-9.54617    	-71.5684    	-59.8481    	-454.481    	-65.9331    	-412.486    	-63.2697    	-63.6752    	-467.096    	-76.1194    	-72.6901    	-7.75879    	-11.5182    	-9.88771    	-51.5684    	-84.6191    	-9.47691    	-57.983     	-56.8547    	-534.578    	-81.4535    	-526.347    	-497.141    	-56.5911    	-44.5386    	-82.6505    	-11.933     	-530.153    	-7.23741    	-65.8765    	-55.6757    	-359.626    	-7.49809    	-58.1089    	-386.366    	-12.7288    	-8.74564    	-72.7199    	-9.28997    	-10.2303    	-59.3485    	-517.604    	-75.9102    	-8.74755    	-76.6186    	-66.83      	-81.5674    	-7.59503    	-501.771    	-56.4816    	-57.5582    	-9.10608    	-61.6381    	-60.9769    
0.415 	-6.90164    	-420.374    	-11.3786    	-64.5699    	-62.8519    	-79.3832    	-8.00406    	-416.552    	-73.8176    	-68.7161    	-418.924    	-59.0581    	-69.9058    	-7.40321    	-74.755     	-8.77665    	-68.3048    	-51.2493    	-9.11754    	-69.0314    	-57.1117    	-441.235    	-63.2562    	-399.55     	-60.9976    	-61.5122    	-452.245    	-73.4863    	-70.1702    	-7.33428    	-11.1435    	-9.48261    	-48.7948    	-81.9687    	-9.05428    	-55.3548    	-54.1641    	-518.961    	-78.917     	-512.429    	-483.972    	-54.2401    	-42.173     	-80.0154    	-11.5538    	-514.293    	-6.82307    	-63.371     	-53.3374    	-346.208    	-7.09546    	-55.8032    	-371.875    	-12.3182    	-8.29549    	-70.5807    	-8.87122    	-9.81667    	-57.2745    	-503.745    	-73.5364    	-8.33519    	-74.1966    	-64.1368    	-79.0238    	-7.16568    	-487.87     	-54.3569    	-55.298     	-8.71083    	-59.3792    	-59.0217    
0.425 	-6.50443    	-404.064    	-11.0092    	-62.1968    	-60.6714    	-76.8353    	-7.57724    	-400.015    	-71.9414    	-66.749     	-406.793    	-57.061     	-67.951     	-6.93315    	-72.2759    	-8.38604    	-66.3175    	-48.7434    	-8.70644    	-66.4875    	-54.5209    	-428.1      	-60.5474    	-387.786    	-58.8833    	-59.4576    	-436.855    	-71.0184    	-67.6438    	-6.93124    	-10.7878    	-9.0924     	-46.158     	-79.4068    	-8.65781    	-52.9403    	-51.4474    	-502.43     	-76.3352    	-499.275    	-470.928    	-52.0682    	-40.1724    	-77.5122    	-11.1988    	-497.807    	-6.44721    	-61.0296    	-51.1918    	-334.407    	-6.71808    	-53.6162    	-358.127    	-11.9161    	-7.85093    	-68.5395    	-8.48775    	-9.4161     	-55.402     	-490.832    	-71.2568    	-7.95556    	-71.8541    	-61.4015    	-76.4469    	-6.76743    	-473.94     	-52.5171    	-53.157     	-8.33635    	-57.2939    	-57.2624    
0.435 	-6.15462    	-387.22     	-10.6569    	-59.9494    	-58.602     	-74.3376    	-7.16285    	-382.976    	-70.2235    	-64.9243    	-395.256    	-55.1896    	-66.098     	-6.49373    	-69.9378    	-8.02296    	-64.4724    	-46.2961    	-8.31408    	-63.9638    	-52.0917    	-415.152    	-57.8386    	-377.207    	-56.9285    	-57.5151    	-421.136    	-68.7206    	-65.1334    	-6.55103    	-10.4521    	-8.71852    	-43.6708    	-76.9455    	-8.28764    	-50.7485    	-48.7304    	-485.297    	-73.7432    	-486.901    	-458.143    	-50.0768    	-38.5224    	-75.149     	-10.8689    	-480.984    	-6.10981    	-58.8646    	-49.2404    	-324.19     	-6.36684    	-51.5517    	-345.177    	-11.5254    	-7.41558    	-66.6021    	-8.13987    	-9.02945    	-53.7135    	-478.866    	-69.0879    	-7.60922    	-69.6123    	-58.6559    	-73.8691    	-6.40091    	-460.163    	-50.9475    	-51.1395    	-7.98349    	-55.3849    	-55.6768    
0.445 	-5.85081    	-370.071    	-10.3225    	-57.8344    	-56.6438    	-71.9182    	-6.76365    	-365.683    	-68.6601    	-63.2396    	-384.311    	-53.4364    	-64.3467    	-6.08695    	-67.7413    	-7.68689    	-62.7689    	-43.9241    	-7.94094    	-61.4858    	-49.8347    	-402.451    	-55.1609    	-367.788    	-55.1293    	-55.6839    	-405.303    	-66.5913    	-62.6598    	-6.19434    	-10.1368    	-8.36183    	-41.3422    	-74.5923    	-7.94307    	-48.7818    	-46.0385    	-467.881    	-71.1748    	-475.288    	-445.734    	-48.2612    	-37.1983    	-72.9285    	-10.564     	-464.113    	-5.80976    	-56.8823    	-47.4784    	-315.478    	-6.04191    	-49.6094    	-333.056    	-11.1487    	-6.99279    	-64.7696    	-7.82675    	-8.657      	-52.1857    	-467.809    	-67.0421    	-7.29572    	-67.4882    	-55.9311    	-71.3208    	-6.06584    	-446.709    	-49.6251    	-49.2459    	-7.65236    	-53.6491    	-54.2365    
0.455 	-5.59047    	-352.847    	-10.0061    	-55.8545    	-54.7926    	-69.6009    	-6.38203    	-348.386    	-67.2415    	-61.6876    	-373.935    	-51.7904    	-62.6931    	-5.71398    	-65.6819    	-7.37645    	-61.2017    	-41.6419    	-7.58688    	-59.0763    	-47.7562    	-390.045    	-52.544     	-359.467    	-53.4767    	-53.9597    	-389.567    	-64.6238    	-60.2417    	-5.86123    	-9.84167    	-8.02265    	-39.177     	-72.3503    	-7.62269    	-47.0361    	-43.3964    	-450.499    	-68.6618    	-464.39     	-433.802    	-46.612     	-36.167     	-70.8483    	-10.2833    	-447.469    	-5.54502    	-55.0832    	-45.896     	-308.151    	-5.74278    	-47.7851    	-321.77     	-10.7876    	-6.58552    	-63.0393    	-7.54659    	-8.29857    	-50.7908    	-457.595    	-65.1271    	-7.01366    	-65.4944    	-53.2571    	-68.8304    	-5.76113    	-433.732    	-48.5201    	-47.4726    	-7.34245    	-52.078     	-52.9089    
0.465 	-5.37001    	-335.778    	-9.70712    	-54.0087    	-53.0412    	-67.4049    	-6.01995    	-331.332    	-65.9537    	-60.2571    	-364.092    	-50.2378    	-61.1299    	-5.37518    	-63.7508    	-7.08959    	-59.7613    	-39.4622    	-7.25118    	-56.7561    	-45.8574    	-377.973    	-50.0154    	-352.152    	-51.9576    	-52.335     	-374.129    	-62.8062    	-57.8956    	-5.55124    	-9.56559    	-7.7008     	-37.1764    	-70.219     	-7.32449    	-45.5013    	-40.8276    	-433.455    	-66.2329    	-454.136    	-422.43     	-45.1153    	-35.3884    	-68.9016    	-10.025     	-431.311    	-5.31273    	-53.4627    	-44.4786    	-302.05     	-5.46836    	-46.0715    	-311.305    	-10.4433    	-6.19637    	-61.4045    	-7.29671    	-7.95358    	-49.4979    	-448.129    	-63.3462    	-6.76084    	-63.6391    	-50.662     	-66.4231    	-5.48498    	-421.365    	-47.5971    	-45.813     	-7.05266    	-50.6587    	-51.6584    
