q      	H_200-H_21   	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	C_100-H_19   	H_200-H_16   	C_100-C_3    	H_100-C_14   	H_200-Br_23  	C_100-C_13   	C_100-H_15   	H_100-C_1    	H_200-H_22   	H_100-N_7    	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_2    	H_200-C_12   	C_100-C_5    	H_200-C_3    	C_100-Br_23  	H_100-Br_23  	C_100-C_10   	H_100-C_13   	H_100-C_2    	C_100-C_2    	H_100-N_8    	H_200-C_5    	H_100-H_17   	H_200-H_15   	H_200-Br_24  	C_100-H_22   	H_200-N_7    	H_200-C_11   	C_100-H_17   	C_100-C_1    	H_200-C_1    	C_100-Br_24  	C_100-N_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-N_8    	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	C_100-C_11   	H_100-H_16   	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-N_8    	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-Br_24  	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	C_100-H_18  
5.015 	0.000735769 	0.153056    	0.000931889 	-0.0145971  	-0.00761548 	-0.0244207  	2.56512e-05 	0.449136    	-0.0117811  	-0.165978   	0.344625    	-0.0195381  	-0.00627292 	0.000573125 	0.00493524  	-0.0102758  	-0.019842   	0.000581012 	-0.0141598  	-0.0102601  	0.260417    	-0.0138571  	4.62534     	-0.243959   	0.45883     	-0.0137908  	-0.0104083  	0.388635    	0.00816556  	-0.00706164 	0.000155055 	0.000342393 	-0.216761   	-0.0221616  	-0.00550144 	-0.00965293 	-0.0102418  	0.103289    	-0.0132139  	6.16623     	0.0471368   	0.344677    	-0.00833782 	-0.0156588  	-0.0010473  	0.257723    	0.000427911 	-0.0133126  	-0.00880161 	0.373594    	0.000278108 	-0.00701902 	0.118244    	0.000455379 	0.000179278 	-0.010946   	0.000123319 	0.00089209  	-0.0691367  	-0.0106839  	-0.000143064	-0.00588242 	-0.00675073 	-0.0102089  	-0.217647   	0.000603735 	0.235428    	-0.00909869 	-0.0139344  	0.00067601  	-0.0137233  	-0.018776   
5.025 	0.000739447 	0.154638    	0.000908442 	-0.0150662  	-0.00782763 	-0.0243115  	3.8868e-05  	0.443267    	-0.0125264  	-0.168851   	0.338601    	-0.0199994  	-0.00640265 	0.000609343 	0.00388179  	-0.0107054  	-0.0206889  	0.000599023 	-0.0149006  	-0.0105685  	0.259649    	-0.0142389  	4.55569     	-0.247986   	0.453192    	-0.0141879  	-0.0108951  	0.395843    	0.00780083  	-0.00699887 	0.000177139 	0.000351876 	-0.222724   	-0.0221594  	-0.00637559 	-0.0106624  	-0.0104582  	0.115796    	-0.0142182  	6.15479     	0.0525725   	0.349502    	-0.00811569 	-0.0160761  	-0.00117777 	0.252963    	0.000443408 	-0.0140021  	-0.00956172 	0.378907    	0.000286371 	-0.00766036 	0.12342     	0.000461554 	0.000186873 	-0.010868   	0.000122464 	0.000938168 	-0.0545325  	-0.0112607  	-0.000150666	-0.00635418 	-0.00697776 	-0.0101217  	-0.221722   	0.000635319 	0.251044    	-0.009405   	-0.0141098  	0.000643455 	-0.0139611  	-0.0195552  
5.035 	0.000744938 	0.158483    	0.00088134  	-0.0153154  	-0.00798968 	-0.0240497  	6.17185e-05 	0.438316    	-0.0131612  	-0.17098    	0.33317     	-0.020435   	-0.00648388 	0.00064519  	0.00291388  	-0.011009   	-0.0213545  	0.000622092 	-0.0154543  	-0.0107434  	0.259343    	-0.014496   	4.51358     	-0.249907   	0.446157    	-0.0144658  	-0.0112545  	0.402853    	0.00746524  	-0.00692137 	0.000207516 	0.000367939 	-0.226553   	-0.0220332  	-0.00710698 	-0.0116249  	-0.010655   	0.130782    	-0.0149978  	6.16268     	0.0592334   	0.353063    	-0.00788381 	-0.0163785  	-0.00129337 	0.250215    	0.000463284 	-0.0145406  	-0.0103069  	0.384355    	0.000300358 	-0.00821727 	0.132383    	0.000474639 	0.000200753 	-0.0107198  	0.000128593 	0.00097979  	-0.0362992  	-0.0117348  	-0.000146286	-0.00681865 	-0.00711244 	-0.0100215  	-0.225043   	0.000670267 	0.264944    	-0.00969242 	-0.014154   	0.000611504 	-0.0140598  	-0.0203061  
5.045 	0.000751715 	0.164495    	0.000851466 	-0.0153424  	-0.00810869 	-0.0236472  	9.40279e-05 	0.434336    	-0.0136702  	-0.172427   	0.328419    	-0.0208383  	-0.00651876 	0.000679904 	0.00204887  	-0.0111908  	-0.0218352  	0.00064983  	-0.0158159  	-0.0107871  	0.259379    	-0.0146288  	4.50058     	-0.249819   	0.43785     	-0.0146282  	-0.0114887  	0.409579    	0.00715544  	-0.00683933 	0.000245583 	0.000390048 	-0.22824    	-0.0217779  	-0.00768777 	-0.0125209  	-0.0108295  	0.147859    	-0.0155438  	6.1897      	0.0670761   	0.355173    	-0.00765425 	-0.0165561  	-0.00139542 	0.24947     	0.00048697  	-0.0149174  	-0.0110301  	0.389651    	0.000320051 	-0.00867827 	0.14484     	0.0004941   	0.000220582 	-0.0105135  	0.000141382 	0.00101633  	-0.0147687  	-0.0121002  	-0.000129967	-0.0072786  	-0.00716261 	-0.00991644 	-0.227671   	0.000707526 	0.276736    	-0.00995261 	-0.0140708  	0.000581204 	-0.0140288  	-0.0210072  
5.055 	0.000759052 	0.172489    	0.000819657 	-0.0151524  	-0.00819323 	-0.0231202  	0.000135334 	0.431296    	-0.0140419  	-0.17327    	0.32436     	-0.0212031  	-0.00651113 	0.000712677 	0.00129999  	-0.0112585  	-0.0221324  	0.000681604 	-0.0159856  	-0.0107053  	0.259609    	-0.0146413  	4.51683     	-0.247868   	0.4284      	-0.0146817  	-0.011603   	0.415895    	0.00686606  	-0.00676365 	0.000290456 	0.000417425 	-0.227848   	-0.0213921  	-0.00811455 	-0.0133327  	-0.0109809  	0.166547    	-0.015854   	6.23435     	0.0759969   	0.355663    	-0.00743826 	-0.0166033  	-0.00148606 	0.250636    	0.000513684 	-0.0151266  	-0.0117247  	0.394486    	0.000345204 	-0.00903532 	0.160367    	0.000519153 	0.000245788 	-0.0102627  	0.000160276 	0.00104723  	0.00960925  	-0.0123541  	-0.000102142	-0.00773588 	-0.00713829 	-0.00981446 	-0.229673   	0.000745908 	0.286079    	-0.0101801  	-0.0138675  	0.000553459 	-0.0138814  	-0.0216384  
5.065 	0.000766067 	0.182189    	0.000786687 	-0.0147568  	-0.00825302 	-0.0224875  	0.000184902 	0.429084    	-0.0142686  	-0.173602   	0.320936    	-0.0215236  	-0.0064663  	0.000742672 	0.00067615  	-0.0112233  	-0.0222524  	0.000716561 	-0.0159687  	-0.0105073  	0.259861    	-0.0145409  	4.56109     	-0.244251   	0.417929    	-0.0146357  	-0.0116059  	0.421635    	0.00658999  	-0.00670538 	0.000340999 	0.000449084 	-0.225506   	-0.0208778  	-0.00838823 	-0.0140453  	-0.0111101  	0.186287    	-0.015933   	6.2939      	0.085837    	0.354385    	-0.00724599 	-0.0165183  	-0.00156817 	0.253541    	0.000542464 	-0.0151679  	-0.0123844  	0.398539    	0.000375355 	-0.00928392 	0.178434    	0.000548796 	0.000275589 	-0.00998182 	0.000184519 	0.00107199  	0.0362837   	-0.0124969  	-6.3605e-05 	-0.00819125 	-0.00705129 	-0.00972314 	-0.231125   	0.00078414  	0.292692    	-0.0103724  	-0.0135545  	0.000529013 	-0.0136336  	-0.0221815  
5.075 	0.000771772 	0.193245    	0.000753253 	-0.0141736  	-0.00829843 	-0.0217707  	0.000241754 	0.427519    	-0.014347   	-0.173529   	0.318027    	-0.0217948  	-0.00639099 	0.00076906  	0.000181773 	-0.0110992  	-0.0222055  	0.000753675 	-0.0157755  	-0.0102052  	0.259948    	-0.0143382  	4.6308      	-0.239203   	0.406559    	-0.0145015  	-0.0115089  	0.426601    	0.00631883  	-0.00667525 	0.000395866 	0.000483872 	-0.221405   	-0.0202408  	-0.00851377 	-0.014646   	-0.0112196  	0.206463    	-0.0157918  	6.36452     	0.0963909   	0.35122     	-0.00708617 	-0.0163033  	-0.00164531 	0.257945    	0.000572211 	-0.0150456  	-0.0130033  	0.401491    	0.000409851 	-0.00942315 	0.198414    	0.000581856 	0.00030903  	-0.00968528 	0.00021318  	0.00109018  	0.0646215   	-0.0125325  	-1.54783e-05	-0.00864422 	-0.00691462 	-0.00964948 	-0.232102   	0.000820905 	0.296366    	-0.0105299  	-0.0131453  	0.000508432 	-0.0133042  	-0.0226205  
5.085 	0.000775129 	0.205246    	0.000719962 	-0.0134262  	-0.00833999 	-0.0209927  	0.0003047   	0.42636     	-0.0142782  	-0.173159   	0.315456    	-0.0220119  	-0.00629299 	0.000791049 	-0.000183072	-0.0109024  	-0.0220063  	0.000791787 	-0.0154203  	-0.0098133  	0.259674    	-0.0140467  	4.72217     	-0.232988   	0.394402    	-0.0142923  	-0.0113257  	0.430575    	0.0060433   	-0.00668312 	0.000453546 	0.000520519 	-0.215788   	-0.0194898  	-0.00849989 	-0.0151254  	-0.0113132  	0.226419    	-0.0154468  	6.44146     	0.107416    	0.346079    	-0.00696595 	-0.0159645  	-0.00172152 	0.263542    	0.000601744 	-0.0147692  	-0.0135758  	0.403034    	0.000447872 	-0.00945552 	0.219615    	0.000617037 	0.000345019 	-0.00938758 	0.000245201 	0.00110151  	0.0939299   	-0.0124672  	4.08371e-05 	-0.00909299 	-0.00674193 	-0.00959966 	-0.232679   	0.000854889 	0.296967    	-0.0106556  	-0.0126558  	0.000492099 	-0.0129136  	-0.0229423  
5.095 	0.000775108 	0.21773     	0.000687323 	-0.0125423  	-0.00838794 	-0.0201769  	0.000372374 	0.425322    	-0.0140671  	-0.172605   	0.313002    	-0.022171   	-0.00618094 	0.000807911 	-0.000422479	-0.0106505  	-0.021672   	0.000829656 	-0.0149216  	-0.00934768 	0.258844    	-0.0136819  	4.83035     	-0.225896   	0.381566    	-0.0140224  	-0.0110719  	0.433325    	0.00575373  	-0.00673748 	0.000512416 	0.000557689 	-0.208939   	-0.0186368  	-0.00835852 	-0.015477   	-0.0113955  	0.245488    	-0.0149198  	6.51919     	0.118644    	0.338909    	-0.00689064 	-0.0155114  	-0.00180122 	0.269979    	0.000629844 	-0.0143523  	-0.0140968  	0.402883    	0.000488468 	-0.00938672 	0.241299    	0.000652973 	0.000382379 	-0.00910258 	0.000279435 	0.00110578  	0.123481    	-0.0123102  	0.000103715 	-0.00953441 	-0.00654702 	-0.00957879 	-0.232929   	0.000884826 	0.294443    	-0.010755   	-0.0121037  	0.000480214 	-0.0124831  	-0.0231367  
5.105 	0.000770738 	0.230208    	0.000655748 	-0.0115534  	-0.00845172 	-0.0193466  	0.00044328  	0.424087    	-0.0137226  	-0.171974   	0.310408    	-0.0222686  	-0.00606394 	0.000819014 	-0.00054436 	-0.0103621  	-0.0212226  	0.000866014 	-0.0143007  	-0.00882541 	0.257271    	-0.0132611  	4.94961     	-0.218226   	0.368152    	-0.0137064  	-0.0107647  	0.43462     	0.00544062  	-0.00684503 	0.0005708   	0.000594036 	-0.201174   	-0.0176961  	-0.00810428 	-0.0156977  	-0.0114718  	0.263012    	-0.0142361  	6.5917      	0.129793    	0.329697    	-0.00686363 	-0.0149566  	-0.00188899 	0.276866    	0.000655308 	-0.0138123  	-0.0145616  	0.400786    	0.000530593 	-0.00922523 	0.262707    	0.000688281 	0.000419888 	-0.00884312 	0.000314693 	0.0011029   	0.152536    	-0.0120725  	0.000171366 	-0.00996404 	-0.00634319 	-0.00959075 	-0.232918   	0.000909547 	0.288822    	-0.0108353  	-0.011508   	0.000472801 	-0.0120341  	-0.0231968  
5.115 	0.000761168 	0.242176    	0.000625552 	-0.0104935  	-0.00853952 	-0.0185236  	0.000515835 	0.422326    	-0.0132571  	-0.171366   	0.3074      	-0.0223018  	-0.00595126 	0.000823846 	-0.000559971	-0.0100555  	-0.0206795  	0.000899613 	-0.0135813  	-0.00826397 	0.254786    	-0.0128026  	5.07357     	-0.210278   	0.354255    	-0.0133595  	-0.0104221  	0.434239    	0.00509516  	-0.00701027 	0.000627023 	0.000628254 	-0.192829   	-0.0166838  	-0.00775385 	-0.0157874  	-0.0115474  	0.278365    	-0.0134245  	6.65271     	0.140581    	0.318471    	-0.00688625 	-0.0143153  	-0.00198933 	0.28379     	0.000677003 	-0.0131699  	-0.014966   	0.396533    	0.000573148 	-0.00898189 	0.28309     	0.000721612 	0.000456333 	-0.00862069 	0.000349789 	0.00109293  	0.180372    	-0.011767   	0.000241898 	-0.0103762  	-0.00614279 	-0.00963798 	-0.232703   	0.000928016 	0.280215    	-0.010905   	-0.0108883  	0.000469714 	-0.0115875  	-0.0231187  
5.125 	0.000745707 	0.253137    	0.000596959 	-0.00939732 	-0.00865789 	-0.0177279  	0.000588422 	0.419712    	-0.0126863  	-0.170868   	0.303697    	-0.022268   	-0.00585188 	0.000822043 	-0.000483356	-0.00974861 	-0.0200649  	0.000929276 	-0.0127888  	-0.00768058 	0.25124     	-0.0123247  	5.19542     	-0.202345   	0.339962    	-0.0129959  	-0.0100623  	0.43198     	0.00470965  	-0.00723521 	0.00067947  	0.000659126 	-0.184243   	-0.0156177  	-0.00732531 	-0.0157489  	-0.0116272  	0.290978    	-0.0125155  	6.69593     	0.150736    	0.305303    	-0.00695778 	-0.0136048  	-0.00210646 	0.290332    	0.000693908 	-0.012448   	-0.0153065  	0.389968    	0.000615017 	-0.00866933 	0.301729    	0.000751703 	0.000490554 	-0.00844499 	0.000383585 	0.00107606  	0.206308    	-0.0114073  	0.000313388 	-0.0107642  	-0.00595673 	-0.00972141 	-0.232332   	0.000939367 	0.268805    	-0.0109735  	-0.0102641  	0.000470657 	-0.0111625  	-0.022902   
5.135 	0.000723869 	0.26262     	0.000570111 	-0.00829986 	-0.00881141 	-0.0169768  	0.000659429 	0.415934    	-0.0120279  	-0.170551   	0.299025    	-0.0221654  	-0.00577421 	0.000813402 	-0.000330713	-0.00945786 	-0.0194008  	0.000953945 	-0.0119491  	-0.00709158 	0.246518    	-0.0118455  	5.30819     	-0.194699   	0.325353    	-0.0126292  	-0.00970298 	0.427675    	0.00427802  	-0.0075192  	0.00072664  	0.000685576 	-0.17575    	-0.0145161  	-0.00683748 	-0.0155878  	-0.0117157  	0.300353    	-0.0115405  	6.71531     	0.16001     	0.290306    	-0.00707544 	-0.0128436  	-0.00224408 	0.296081    	0.00070516  	-0.0116709  	-0.0155797  	0.380987    	0.000655113 	-0.00830145 	0.317961    	0.000777417 	0.000521486 	-0.00832371 	0.000415034 	0.00105261  	0.229723    	-0.0110079  	0.00038394  	-0.0111205  	-0.00579409 	-0.00984037 	-0.231838   	0.000942934 	0.254848    	-0.0110503  	-0.00965427 	0.000475205 	-0.0107766  	-0.0225492  
5.145 	0.000695402 	0.270191    	0.000545078 	-0.00723471 	-0.00900245 	-0.0162844  	0.000727304 	0.410716    	-0.0113019  	-0.170466   	0.293136    	-0.0219921  	-0.0057257  	0.000797896 	-0.000119708	-0.00919774 	-0.0187087  	0.000972719 	-0.0110881  	-0.00651191 	0.240537    	-0.0113821  	5.40501     	-0.187585   	0.310503    	-0.0122713  	-0.00936117 	0.421199    	0.0037962   	-0.0078588  	0.000767198 	0.0007067   	-0.167662   	-0.0133977  	-0.00630924 	-0.0153122  	-0.0118158  	0.306086    	-0.0105308  	6.7053      	0.168188    	0.273636    	-0.00723453 	-0.012051   	-0.0024052  	0.300648    	0.000710087 	-0.0108636  	-0.0157832  	0.36955     	0.00069241  	-0.00789275 	0.331198    	0.000797786 	0.000548201 	-0.00826229 	0.000443211 	0.00102302  	0.250083    	-0.010583   	0.00045175  	-0.0114369  	-0.00566181 	-0.00999253 	-0.231243   	0.000938273 	0.238657    	-0.0111443  	-0.00907636 	0.000482825 	-0.0104441  	-0.0220657  
5.155 	0.000660308 	0.275475    	0.000521869 	-0.00623306 	-0.00923099 	-0.0156609  	0.00079059  	0.403827    	-0.0105292  	-0.170641   	0.285812    	-0.0217469  	-0.00571249 	0.000775682 	0.00013122  	-0.00898025 	-0.0180084  	0.000984888 	-0.0102306  	-0.00595461 	0.233254    	-0.0109497  	5.47935     	-0.181215   	0.295484    	-0.0119325  	-0.00905226 	0.412473    	0.00326234  	-0.00824782 	0.000800016 	0.0007218   	-0.160262   	-0.0122806  	-0.00575895 	-0.0149325  	-0.0119294  	0.307881    	-0.00951629 	6.66107     	0.1751      	0.255486    	-0.00742852 	-0.0112463  	-0.00259187 	0.303679    	0.000708234 	-0.010051   	-0.0159148  	0.355679    	0.00072598  	-0.00745782 	0.340948    	0.000812038 	0.000569942 	-0.00826376 	0.000467351 	0.000987875 	0.266952    	-0.0101463  	0.00051516  	-0.0117048  	-0.0055645  	-0.010174   	-0.230554   	0.000925178 	0.220596    	-0.0112634  	-0.00854595 	0.000492903 	-0.0101765  	-0.0214594  
5.165 	0.000618855 	0.278165    	0.000500448 	-0.00532267 	-0.00949459 	-0.0151128  	0.00084797  	0.395093    	-0.0097314  	-0.171083   	0.276883    	-0.0214289  	-0.0057392  	0.0007471   	0.000403565 	-0.00881457 	-0.0173176  	0.000989956 	-0.00939993 	-0.00543047 	0.224668    	-0.0105615  	5.52522     	-0.175755   	0.280359    	-0.0116207  	-0.00878976 	0.401475    	0.00267712  	-0.00867745 	0.000824211 	0.00073041  	-0.153792   	-0.0111821  	-0.00520384 	-0.0144604  	-0.0120566  	0.305554    	-0.00852488 	6.5787      	0.180625    	0.236086    	-0.00764931 	-0.0104482  	-0.00280509 	0.304869    	0.000699385 	-0.00925648 	-0.0159731  	0.339459    	0.000755024 	-0.00701073 	0.346829    	0.000819622 	0.000586143 	-0.00832866 	0.000486866 	0.000947847 	0.28001     	-0.00971053 	0.000572709 	-0.0119157  	-0.00550431 	-0.0103793  	-0.229765   	0.000903686 	0.201067    	-0.0114138  	-0.00807624 	0.000504768 	-0.00998163 	-0.0207405  
5.175 	0.000571574 	0.278033    	0.000480747 	-0.00452703 	-0.00978843 	-0.0146424  	0.000898296 	0.384405    	-0.00892981 	-0.171772   	0.266235    	-0.0210376  	-0.00580869 	0.000712666 	0.000679413 	-0.0087067  	-0.0166517  	0.000987661 	-0.00861701 	-0.00494773 	0.21482     	-0.0102279  	5.53746     	-0.171328   	0.26519     	-0.0113417  	-0.0085848  	0.388242    	0.00204372  	-0.00913652 	0.000839173 	0.000732304 	-0.148446   	-0.0101181  	-0.00465958 	-0.0139091  	-0.0121956  	0.299047    	-0.0075814  	6.45535     	0.184694    	0.215696    	-0.00788744 	-0.0096741  	-0.00304465 	0.303972    	0.000683571 	-0.00850189 	-0.0159574  	0.321035    	0.000778891 	-0.00656451 	0.348576    	0.000820222 	0.00059645  	-0.0084551  	0.000501368 	0.000903709 	0.28906     	-0.00928694 	0.000623172 	-0.0120612  	-0.00548092 	-0.0106016  	-0.228856   	0.000874074 	0.180494    	-0.0116     	-0.00767763 	0.000517724 	-0.00986366 	-0.019921   
5.185 	0.000519244 	0.274939    	0.000462676 	-0.00386461 	-0.0101054  	-0.0142482  	0.000940619 	0.371723    	-0.00814491 	-0.172667   	0.253813    	-0.0205729  	-0.00592188 	0.000673062 	0.000942064 	-0.00865933 	-0.0160228  	0.000977974 	-0.00789985 	-0.00451196 	0.203791    	-0.00995648 	5.51184     	-0.168007   	0.250034    	-0.0110988  	-0.00844587 	0.372872    	0.0013679   	-0.00961179 	0.000844578 	0.000727499 	-0.14436    	-0.00910256 	-0.00413985 	-0.0132927  	-0.0123429  	0.288425    	-0.00670704 	6.28935     	0.187298    	0.194601    	-0.00813244 	-0.00893991 	-0.00330906 	0.300805    	0.000661065 	-0.00780635 	-0.0158677  	0.30061     	0.000797104 	-0.00613073 	0.346054    	0.000813759 	0.000600731 	-0.00863879 	0.000510672 	0.000856313 	0.294033    	-0.00888489 	0.000665592 	-0.0121336  	-0.00549168 	-0.0108329  	-0.227796   	0.000836851 	0.159311    	-0.0118237  	-0.00735746 	0.000531073 	-0.00982293 	-0.0190142  
5.195 	0.00046287  	0.268833    	0.000446139 	-0.00334842 	-0.0104364  	-0.0139247  	0.000974209 	0.357081    	-0.00739572 	-0.173704   	0.23963     	-0.020035   	-0.0060777  	0.000629114 	0.00117657  	-0.00867185 	-0.0154401  	0.000961107 	-0.00726316 	-0.004126   	0.191703    	-0.0097515  	5.44524     	-0.165812   	0.234943    	-0.0108929  	-0.00837857 	0.355522    	0.000657789 	-0.0100885  	0.000840401 	0.000716255 	-0.141614   	-0.00814734 	-0.00365605 	-0.0126255  	-0.012493   	0.273873    	-0.00591882 	6.08032     	0.188483    	0.173103    	-0.00837311 	-0.00825924 	-0.00359547 	0.295258    	0.000632378 	-0.00718581 	-0.0157046  	0.278437    	0.000809365 	-0.00571916 	0.339254    	0.000800387 	0.000599075 	-0.00887325 	0.000514799 	0.000806562 	0.294988    	-0.00851172 	0.0006993   	-0.0121261  	-0.00553179 	-0.0110643  	-0.226547   	0.000792739 	0.137949    	-0.0120843  	-0.00711978 	0.000544141 	-0.00985608 	-0.0180346  
5.205 	0.000403651 	0.259757    	0.000431041 	-0.00298564 	-0.0107708  	-0.0136633  	0.000998569 	0.340583    	-0.00669925 	-0.174798   	0.223765    	-0.0194249  	-0.00627312 	0.000581771 	0.00137018  	-0.00874039 	-0.0149094  	0.000937488 	-0.006718   	-0.00379005 	0.178713    	-0.009614   	5.33575     	-0.164714   	0.219968    	-0.0107225  	-0.00838546 	0.336407    	-7.63087e-05	-0.0105506  	0.000826908 	0.000699048 	-0.140227   	-0.00726194 	-0.00321712 	-0.011922   	-0.0126386  	0.255694    	-0.00522923 	5.82917     	0.188351    	0.151516    	-0.00859796 	-0.00764321 	-0.00389976 	0.287295    	0.000598236 	-0.00665262 	-0.0154698  	0.254814    	0.00081556  	-0.00533745 	0.328294    	0.000780482 	0.00059178  	-0.00915007 	0.000513968 	0.000755393 	0.292107    	-0.00817249 	0.000723925 	-0.0120329  	-0.00559457 	-0.0112858  	-0.225059   	0.000742648 	0.11682     	-0.0123784  	-0.00696539 	0.0005563   	-0.0099563  	-0.016997   
5.215 	0.000342934 	0.247845    	0.000417299 	-0.00277761 	-0.0110963  	-0.0134522  	0.00101344  	0.322402    	-0.00606998 	-0.175851   	0.206363    	-0.0187439  	-0.00650316 	0.000532073 	0.00151272  	-0.00885812 	-0.0144331  	0.000907753 	-0.00627157 	-0.00350179 	0.165006    	-0.00954177 	5.18273     	-0.164639   	0.205154    	-0.0105839  	-0.00846607 	0.315792    	-0.000822266	-0.0109817  	0.000804644 	0.000676559 	-0.140158   	-0.00645331 	-0.00282945 	-0.0111961  	-0.0127711  	0.234294    	-0.00464609 	5.53805     	0.187051    	0.130156    	-0.00879552 	-0.00710023 	-0.00421655 	0.276955    	0.000559554 	-0.00621518 	-0.0151654  	0.230069    	0.000815761 	-0.00499102 	0.313409    	0.000754622 	0.000579345 	-0.00945915 	0.00050858  	0.000703753 	0.285687    	-0.00786993 	0.000739395 	-0.0118498  	-0.00567183 	-0.0114875  	-0.223283   	0.000687648 	0.0963084   	-0.0126998  	-0.0068918  	0.000566984 	-0.0101136  	-0.0159167  
