q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	H_100-C_14   	H_200-Br_23  	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-Br_23  	H_100-Br_23  	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-C_8    	H_200-H_15   	H_200-Br_24  	C_100-C_7    	C_100-H_22   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-Br_24  	C_100-C_14   	H_100-C_12   	C_100-H_21   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-Br_24  	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
2.745 	0.0041472   	-0.00295255 	-1.44417    	1.23261     	0.0228029   	-0.0936878  	0.119297    	0.12564     	-0.251905   	0.0298479   	1.27945     	0.0160154   	0.00975675  	-0.286526   	-0.104369   	0.0141084   	0.0592792   	-0.15258    	0.0365679   	-0.190888   	-0.3305     	-3.51737    	-2.28867    	-0.156347   	-26.1704    	2.20065     	-4.17238    	-0.0650459  	-0.121709   	0.036851    	-1.79427    	0.175789    	0.0305172   	0.470163    	-2.82916    	-0.237134   	-0.357673   	-0.240125   	0.0333752   	-28.1746    	-0.0486363  	0.0775381   	-0.23159    	-2.26063    	0.026672    	-0.326654   	0.0851064   	0.123814    	-3.02186    	0.0316521   	0.0683126   	-0.159018   	-2.79349    	0.0256464   	0.0331988   	0.0585687   	0.00644953  	0.0314249   	-0.0117725  	0.0218773   	-0.272138   	-0.0753115  	-0.155306   	1.9962      	0.0277872   	-3.01499    	-0.147464   	-0.0955197  	0.029195    	0.124101    	0.0452904   	-0.169623   
2.755 	0.00529653  	-0.00941633 	-1.55098    	1.30944     	0.0230692   	-0.0892623  	0.0892044   	0.123066    	-0.264026   	0.0276675   	1.26771     	0.0114569   	-0.0908205  	-0.372071   	-0.131076   	0.0141979   	0.0198455   	-0.175548   	0.0347833   	-0.194761   	-0.325278   	-3.43103    	-2.31115    	-0.159401   	-25.3575    	2.04562     	-3.99311    	-0.0817632  	-0.13479    	0.0371905   	-1.92861    	0.162106    	0.0277404   	0.330709    	-2.69083    	-0.2505     	-0.357177   	-0.25302    	0.0105582   	-27.6637    	-0.24752    	0.0539962   	-0.240162   	-2.19316    	0.0275265   	-0.32013    	0.0566974   	0.122934    	-2.80907    	0.0304728   	0.0626306   	-0.157614   	-2.64618    	0.0233617   	0.0297042   	0.0352969   	0.00586327  	0.0296348   	-0.0022969  	0.0211469   	-0.274129   	-0.0561204  	-0.154914   	1.83079     	0.0277692   	-2.90799    	-0.154601   	-0.10883    	0.0314647   	0.0999877   	0.0365085   	-0.180636   
2.765 	0.00653318  	-0.0151018  	-1.63467    	1.38309     	0.0232266   	-0.0835471  	0.0595101   	0.120626    	-0.274226   	0.0253953   	1.26505     	0.00574209  	-0.190955   	-0.444562   	-0.158486   	0.0142981   	-0.0190447  	-0.197239   	0.0331415   	-0.195494   	-0.317756   	-3.32645    	-2.32267    	-0.161502   	-24.4849    	1.87665     	-3.79037    	-0.0960326  	-0.147314   	0.0373234   	-2.03245    	0.147609    	0.0250728   	0.185637    	-2.54832    	-0.262372   	-0.353522   	-0.264997   	-0.0116098  	-27.0444    	-0.430716   	0.0295652   	-0.247763   	-2.11878    	0.0282108   	-0.310208   	0.028683    	0.122457    	-2.57641    	0.0292576   	0.0578712   	-0.155848   	-2.48496    	0.0211383   	0.0263648   	0.0136433   	0.00547508  	0.0277932   	0.00620809  	0.0204105   	-0.27348    	-0.0386224  	-0.153328   	1.6594      	0.027637    	-2.78837    	-0.161239   	-0.122005   	0.0335931   	0.0743494   	0.0288082   	-0.190055   
2.775 	0.0078337   	-0.0199979  	-1.69427    	1.45471     	0.0232901   	-0.0763446  	0.0305464   	0.118387    	-0.281974   	0.0230909   	1.27451     	-0.00070524 	-0.288004   	-0.501472   	-0.185805   	0.0144244   	-0.0566792  	-0.217175   	0.0316765   	-0.193152   	-0.30807    	-3.20233    	-2.31798    	-0.162193   	-23.5301    	1.69596     	-3.56454    	-0.107303   	-0.158815   	0.0372608   	-2.1042     	0.132434    	0.0225838   	0.0383219   	-2.40288    	-0.272298   	-0.346809   	-0.275874   	-0.0327561  	-26.29      	-0.592577   	0.00457582  	-0.25414    	-2.03604    	0.0287323   	-0.297362   	0.00150408  	0.122469    	-2.32528    	0.0280611   	0.0541105   	-0.153589   	-2.30752    	0.019056    	0.0232245   	-0.00623051 	0.00530927  	0.0259189   	0.0137503   	0.0197138   	-0.270227   	-0.0229972  	-0.150687   	1.48376     	0.0274117   	-2.6528     	-0.166957   	-0.134483   	0.0355456   	0.0475136   	0.0223686   	-0.197616   
2.785 	0.00917266  	-0.0241214  	-1.72955    	1.52523     	0.0232755   	-0.0675317  	0.00261026  	0.116401    	-0.286824   	0.0208138   	1.29816     	-0.00747613 	-0.379582   	-0.541074   	-0.212251   	0.0145884   	-0.0924071  	-0.234937   	0.0304149   	-0.187872   	-0.296401   	-3.05795    	-2.29257    	-0.161089   	-22.4737    	1.50589     	-3.31652    	-0.115149   	-0.168879   	0.0370176   	-2.14327    	0.116713    	0.0203336   	-0.108032   	-2.25576    	-0.279895   	-0.337208   	-0.285463   	-0.0525453  	-25.3778    	-0.728522   	-0.0206482  	-0.25908    	-1.9438     	0.0291      	-0.282103   	-0.0244515  	0.123024    	-2.05773    	0.0269347   	0.0513734   	-0.150729   	-2.11223    	0.0171853   	0.0203209   	-0.0242313  	0.00538253  	0.0240327   	0.0203518   	0.0190974   	-0.264463   	-0.00938975 	-0.147157   	1.30544     	0.0271145   	-2.49867    	-0.171398   	-0.14575    	0.0372931   	0.0198284   	0.0173371   	-0.203107   
2.795 	0.0105232   	-0.0275159  	-1.74102    	1.59538     	0.0231992   	-0.0570642  	-0.0240435  	0.114704    	-0.28843    	0.0186207   	1.33714     	-0.0141917  	-0.463653   	-0.56246    	-0.237091   	0.0147979   	-0.125659   	-0.250175   	0.0293748   	-0.179853   	-0.282977   	-2.89318    	-2.24289    	-0.15789    	-21.3004    	1.30882     	-3.04781    	-0.119289   	-0.177153   	0.0366108   	-2.15008    	0.10057     	0.0183714   	-0.250488   	-2.1082     	-0.284857   	-0.324954   	-0.293585   	-0.0706915  	-24.2908    	-0.83515    	-0.0457994  	-0.262415   	-1.84129    	0.0293245   	-0.264966   	-0.0488605  	0.124135    	-1.77636    	0.025925    	0.0496352   	-0.147196   	-1.89824    	0.0155857   	0.0176845   	-0.0403337  	0.00570323  	0.0221565   	0.0260469   	0.0185951   	-0.256338   	0.00209283  	-0.142925   	1.12583     	0.0267658   	-2.3243     	-0.174279   	-0.155358   	0.0388124   	-0.00834979 	0.013825    	-0.206375   
2.805 	0.0118576   	-0.0302492  	-1.72994    	1.66562     	0.023077    	-0.0449771  	-0.0492076  	0.113313    	-0.286563   	0.0165641   	1.39157     	-0.0205165  	-0.5386     	-0.565536   	-0.259655   	0.0150563   	-0.15596    	-0.262617   	0.0285652   	-0.169362   	-0.268061   	-2.70857    	-2.16642    	-0.152393   	-19.9999    	1.10706     	-2.76044    	-0.119587   	-0.183368   	0.0360593   	-2.12606    	0.0841152   	0.0167337   	-0.386465   	-1.96139    	-0.286974   	-0.310338   	-0.300076   	-0.086969   	-23.0177    	-0.910296   	-0.0705945  	-0.264027   	-1.72809    	0.029417    	-0.246495   	-0.0714735  	0.125776    	-1.48427    	0.0250725   	0.0488245   	-0.142954   	-1.66551    	0.0143032   	0.0153379   	-0.0545779  	0.00627098  	0.0203125   	0.0308797   	0.018233    	-0.246057   	0.0113833   	-0.138197   	0.946078    	0.0263844   	-2.12897    	-0.175406   	-0.162933   	0.0400867   	-0.0366684  	0.0119042   	-0.207335   
2.815 	0.0131481   	-0.0324104  	-1.69821    	1.73618     	0.0229234   	-0.0313825  	-0.0727254  	0.112221    	-0.281116   	0.0146909   	1.46065     	-0.0261692  	-0.603278   	-0.550985   	-0.279369   	0.0153624   	-0.182945   	-0.272077   	0.0279865   	-0.15672    	-0.251954   	-2.50527    	-2.06182    	-0.144495   	-18.5669    	0.902837    	-2.45696    	-0.11606    	-0.187337   	0.0353822   	-2.07353    	0.0674435   	0.015444    	-0.513801   	-1.81645    	-0.286126   	-0.293699   	-0.304794   	-0.101219   	-21.5541    	-0.953047   	-0.0947809  	-0.263846   	-1.6042     	0.0293887   	-0.227232   	-0.0921202  	0.127876    	-1.18492    	0.0244105   	0.0488286   	-0.138003   	-1.4148     	0.0133691   	0.0132959   	-0.0670646  	0.0070765   	0.0185223   	0.0349022   	0.0180281   	-0.23388    	0.0184558   	-0.13319    	0.767093    	0.0259868   	-1.91295    	-0.174674   	-0.168192   	0.0411057   	-0.0647896  	0.0116052   	-0.205972   
2.825 	0.0143674   	-0.0341058  	-1.64834    	1.80701     	0.0227512   	-0.0164647  	-0.094493   	0.1114      	-0.272108   	0.0130405   	1.54266     	-0.0309303  	-0.657047   	-0.520196   	-0.295764   	0.0157106   	-0.206363   	-0.278461   	0.02763     	-0.142297   	-0.234982   	-2.28508    	-1.92892    	-0.134194   	-17.0019    	0.698137    	-2.14036    	-0.10887    	-0.18897    	0.0345989   	-1.99566    	0.0506296   	0.0145119   	-0.630804   	-1.67437    	-0.282294   	-0.275417   	-0.30763    	-0.113355   	-19.902     	-0.96371    	-0.118141   	-0.261858   	-1.47001    	0.0292504   	-0.207699   	-0.110713   	0.130331    	-0.882013   	0.023964    	0.0494998   	-0.132379   	-1.14764    	0.0127997   	0.011565    	-0.0779486  	0.00810196  	0.016806    	0.0381722   	0.0179884   	-0.220113   	0.0233259   	-0.128125   	0.589501    	0.0255867   	-1.67757    	-0.172072   	-0.170941   	0.0418652   	-0.0923992  	0.012916    	-0.202346   
2.835 	0.0154896   	-0.0354547  	-1.58331    	1.87782     	0.0225709   	-0.000471895	-0.114459   	0.110796    	-0.259685   	0.0116443   	1.6351      	-0.0346472  	-0.699777   	-0.475172   	-0.308494   	0.0160913   	-0.226079   	-0.281763   	0.0274789   	-0.126503   	-0.217489   	-2.05035    	-1.76875    	-0.12159    	-15.3107    	0.494718    	-1.81402    	-0.0983183  	-0.188268   	0.0337277   	-1.8963     	0.0337289   	0.0139341   	-0.736273   	-1.53605    	-0.275552   	-0.255898   	-0.308514   	-0.123365   	-18.0701    	-0.943734   	-0.140496   	-0.258096   	-1.32627    	0.0290122   	-0.188387   	-0.127243   	0.132996    	-0.579414   	0.0237491   	0.0506639   	-0.126153   	-0.866303   	0.0125955   	0.0101435   	-0.08743    	0.00932152  	0.0151819   	0.0407511   	0.0181123   	-0.205101   	0.0260503   	-0.123224   	0.41366     	0.0251943   	-1.42509    	-0.167678   	-0.171084   	0.0423673   	-0.119215   	0.0157825   	-0.196591   
2.845 	0.0164908   	-0.0365842  	-1.50647    	1.94811     	0.0223905   	0.0162934   	-0.132621   	0.110336    	-0.244111   	0.0105245   	1.73483     	-0.0372355  	-0.731839   	-0.418416   	-0.317342   	0.0164911   	-0.242076   	-0.282069   	0.0275092   	-0.109777   	-0.199829   	-1.80394    	-1.58341    	-0.106873   	-13.5044    	0.294043    	-1.48161    	-0.0848285  	-0.185328   	0.0327857   	-1.77984    	0.0167773   	0.0136943   	-0.829509   	-1.40223    	-0.266067   	-0.235564   	-0.307414   	-0.131309   	-16.0735    	-0.895596   	-0.161707   	-0.252643   	-1.17408    	0.0286828   	-0.169743   	-0.141783   	0.135703    	-0.280978   	0.0237732   	0.0521286   	-0.119428   	-0.573686   	0.0127421   	0.00902254  	-0.0957445  	0.0107022   	0.0136653   	0.0427027   	0.0183896   	-0.189224   	0.0267254   	-0.118701   	0.23967     	0.0248164   	-1.15866    	-0.161654   	-0.168619   	0.0426197   	-0.144992   	0.0201104   	-0.188907   
2.855 	0.0173499   	-0.0376243  	-1.42143    	2.01716     	0.0222149   	0.0334864   	-0.149024   	0.109927    	-0.22576    	0.00969426  	1.8382      	-0.0386779  	-0.754073   	-0.352806   	-0.322226   	0.016894    	-0.254446   	-0.279546   	0.0276903   	-0.0925776  	-0.182356   	-1.54911    	-1.37603    	-0.0903186  	-11.5992    	0.0972594   	-1.147      	-0.06893    	-0.180328   	0.0317884   	-1.65106    	-0.000207112	0.0137651   	-0.910301   	-1.27349    	-0.254086   	-0.214845   	-0.304345   	-0.137316   	-13.933     	-0.82266    	-0.181672   	-0.245624   	-1.01487    	0.02827     	-0.152165   	-0.154471   	0.138257    	0.00954687  	0.0240345   	0.0536935   	-0.112332   	-0.273215   	0.0132111   	0.00818614  	-0.103152   	0.0122052   	0.0122689   	0.0440911   	0.0188017   	-0.172877   	0.0254845   	-0.114756   	0.0673948   	0.0244563   	-0.882182   	-0.154234   	-0.163637   	0.0426352   	-0.169527   	0.0257677   	-0.179557   
2.865 	0.018049    	-0.0387029  	-1.33188    	2.08411     	0.0220466   	0.0507333   	-0.163754   	0.10946     	-0.205098   	0.00915722  	1.94123     	-0.0390205  	-0.767733   	-0.281456   	-0.323189   	0.0172815   	-0.263381   	-0.274435   	0.0279866   	-0.0753657  	-0.165411   	-1.28941    	-1.15061    	-0.0722748  	-9.6151     	-0.0948173  	-0.814146   	-0.0512351  	-0.173527   	0.030749    	-1.51495    	-0.0172215  	0.0141089   	-0.978893   	-1.15022    	-0.239928   	-0.19416    	-0.299368   	-0.14158    	-11.6744    	-0.728999   	-0.200329   	-0.237206   	-0.850294   	0.0277798   	-0.135989   	-0.165508   	0.140453    	0.288638    	0.0245226   	0.0551597   	-0.105013   	0.0312787   	0.0139615   	0.00761228  	-0.109927   	0.013787    	0.0110018   	0.0449798   	0.0193228   	-0.15647    	0.0224953   	-0.111567   	-0.103501   	0.0241137   	-0.600139   	-0.145716   	-0.156311   	0.0424307   	-0.192661   	0.0325888   	-0.168856   
2.875 	0.0185742   	-0.0399407  	-1.24148    	2.14797     	0.0218849   	0.0676451   	-0.176932   	0.108814    	-0.182669   	0.00890801  	2.03981     	-0.0383657  	-0.77443    	-0.207578   	-0.320402   	0.0176339   	-0.269164   	-0.267045   	0.0283589   	-0.0585966  	-0.149319   	-1.02859    	-0.911816   	-0.0531459  	-7.57583    	-0.281694   	-0.486996   	-0.032415   	-0.165245   	0.0296788   	-1.37651    	-0.0342746  	0.0146805   	-1.03594    	-1.03267    	-0.22397    	-0.173912   	-0.292587   	-0.144346   	-9.32749    	-0.619209   	-0.217648   	-0.227582   	-0.68221    	0.0272174   	-0.121483   	-0.175143   	0.142077    	0.553102    	0.0252193   	0.0563388   	-0.0976347  	0.335702    	0.0149419   	0.00727382  	-0.116343   	0.0154012   	0.00987     	0.0454303   	0.0199216   	-0.140406   	0.0179553   	-0.109288   	-0.273511   	0.0237852   	-0.317437   	-0.136443   	-0.146888   	0.0420272   	-0.214277   	0.0403793   	-0.15716    
2.885 	0.0189157   	-0.0414468  	-1.15373    	2.20765     	0.0217268   	0.0838322   	-0.188706   	0.107863    	-0.159074   	0.0089327   	2.12983     	-0.036864   	-0.776047   	-0.134339   	-0.314145   	0.0179313   	-0.27215    	-0.257733   	0.0287657   	-0.0427058  	-0.134371   	-0.770453   	-0.664829   	-0.0333778  	-5.50743    	-0.463187   	-0.169386   	-0.0131732  	-0.155853   	0.028587    	-1.24058    	-0.0513828  	0.0154284   	-1.08245    	-0.920858   	-0.206631   	-0.154474   	-0.284149   	-0.145904   	-6.92526    	-0.498213   	-0.233629   	-0.216976   	-0.512595   	0.0265864   	-0.108849   	-0.183663   	0.142923    	0.800164    	0.0260991   	0.0570624   	-0.0903665  	0.635842    	0.0160925   	0.00713965  	-0.122666   	0.0169999   	0.00887597  	0.0455013   	0.0205622   	-0.125074   	0.0120872   	-0.108041   	-0.443234   	0.0234642   	-0.0391916  	-0.126787   	-0.135678   	0.041448    	-0.2343     	0.048922    	-0.144853   
2.895 	0.0190683   	-0.0433147  	-1.07183    	2.26206     	0.0215673   	0.0989177   	-0.199244   	0.106476    	-0.134946   	0.00920969  	2.20742     	-0.0347037  	-0.774656   	-0.0647394  	-0.304794   	0.018154    	-0.27275    	-0.246898   	0.0291652   	-0.0280976  	-0.120825   	-0.518726   	-0.415095   	-0.0134403  	-3.43745    	-0.639387   	0.135072    	0.00578052  	-0.145757   	0.0274808   	-1.11168    	-0.068565   	0.0162978   	-1.11971    	-0.814658   	-0.188357   	-0.136183   	-0.274236   	-0.146577   	-4.50245    	-0.371052   	-0.248296   	-0.205623   	-0.343483   	0.0258897   	-0.0982152  	-0.191373   	0.142795    	1.02753     	0.0271304   	0.0571892   	-0.0833776  	0.927517    	0.0173478   	0.00717582  	-0.12914    	0.0185353   	0.00801909  	0.0452479   	0.0212064   	-0.110838   	0.00513412  	-0.107912   	-0.613323   	0.0231422   	0.229471    	-0.117135   	-0.123042   	0.0407187   	-0.252695   	0.0579825   	-0.132334   
2.905 	0.0190317   	-0.0456187  	-0.998563   	2.31009     	0.0213995   	0.112551    	-0.208724   	0.104529    	-0.110932   	0.00971075  	2.2691      	-0.0320996  	-0.772424   	-0.00148769 	-0.292806   	0.0182841   	-0.271415   	-0.23496    	0.0295164   	-0.0151346  	-0.10889    	-0.276959   	-0.168128   	0.00619021  	-1.39385    	-0.81062    	0.423075    	0.0237571   	-0.13538    	0.0263659   	-0.993871   	-0.085838   	0.0172323   	-1.14922    	-0.713755   	-0.169604   	-0.119328   	-0.263066   	-0.146704   	-2.09451    	-0.242695   	-0.261691   	-0.19377    	-0.176887   	0.0251293   	-0.0896404  	-0.198588   	0.14152     	1.23347     	0.0282769   	0.0566118   	-0.0768291  	1.20671     	0.0186394   	0.00734676  	-0.13598    	0.0199619   	0.00729585  	0.0447209   	0.021815    	-0.0980209  	-0.00264631 	-0.108952   	-0.784426   	0.0228086   	0.483619    	-0.107868   	-0.109371   	0.0398658   	-0.269462   	0.0673168   	-0.120002   
2.915 	0.0188103   	-0.0484113  	-0.936211   	2.3507      	0.0212152   	0.124421    	-0.217329   	0.101903    	-0.0876649  	0.0104022   	2.31189     	-0.0292814  	-0.771522   	0.0530959   	-0.278696   	0.0183059   	-0.268613   	-0.222349   	0.0297808   	-0.00412815 	-0.0987306  	-0.0483929  	0.0707172   	0.0250479   	0.596047    	-0.977401   	0.691718    	0.0401128   	-0.125144   	0.0252465   	-0.890578   	-0.103212   	0.0181764   	-1.17261    	-0.617686   	-0.150823   	-0.104149   	-0.250879   	-0.14663    	0.263656    	-0.117854   	-0.27387    	-0.181664   	-0.0147351  	0.024307    	-0.0831157  	-0.205612   	0.138951    	1.4168      	0.0294987   	0.0552616   	-0.0708674  	1.46972     	0.0198983   	0.00761649  	-0.143363   	0.0212372   	0.00670024  	0.0439667   	0.0223499   	-0.0869014  	-0.0109879  	-0.111172   	-0.957134   	0.0224518   	0.718707    	-0.0993458  	-0.0950768  	0.0389159   	-0.284626   	0.0766769   	-0.10824    
2.925 	0.0184129   	-0.0517218  	-0.886478   	2.38293     	0.0210056   	0.134265    	-0.225236   	0.0984974   	-0.0657443  	0.0112463   	2.33347     	-0.0264811  	-0.774036   	0.0971616   	-0.263015   	0.0182068   	-0.264817   	-0.209487   	0.0299238   	0.00466985  	-0.0904527  	0.164137    	0.296443    	0.0426941   	2.50657     	-1.14037    	0.938561    	0.0542716   	-0.115454   	0.0241257   	-0.804523   	-0.120685   	0.0190777   	-1.19155    	-0.525846   	-0.132442   	-0.0908279  	-0.23793    	-0.146694   	2.5388      	-0.000813636	-0.284894   	-0.169541   	0.141194    	0.0234246   	-0.0785697  	-0.212729   	0.134981    	1.57693     	0.0307538   	0.0531115   	-0.0656178  	1.71324     	0.021058    	0.00794972  	-0.151422   	0.0223239   	0.00622421  	0.0430266   	0.0227755   	-0.0777002  	-0.0196219  	-0.11454    	-1.13193    	0.0220598   	0.930755    	-0.0918915  	-0.0805738  	0.0378951   	-0.298239   	0.0858188   	-0.0974079  
2.935 	0.017853    	-0.0555549  	-0.850434   	2.40597     	0.0207619   	0.141875    	-0.232608   	0.0942253   	-0.0457158  	0.0122025   	2.33227     	-0.0239224  	-0.781877   	0.129388    	-0.246329   	0.0179778   	-0.260481   	-0.196776   	0.0299157   	0.0110726   	-0.0841088  	0.35829     	0.504598    	0.0587318   	4.31457     	-1.30024    	1.16168     	0.0657453   	-0.106685   	0.023006    	-0.737632   	-0.138239   	0.0198885   	-1.20769    	-0.437521   	-0.114855   	-0.0794877  	-0.224486   	-0.147212   	4.7004      	0.104703    	-0.294823   	-0.157626   	0.289332    	0.0224841   	-0.0758745  	-0.220187   	0.12954     	1.71387     	0.0319995   	0.0501774   	-0.0611788  	1.93451     	0.022057    	0.00831299  	-0.160238   	0.0231905   	0.00585814  	0.0419371   	0.0230602   	-0.0705761  	-0.0282831  	-0.118989   	-1.30912    	0.0216207   	1.1165      	-0.0857774  	-0.0662645  	0.0368282   	-0.310368   	0.0945076   	-0.087822   
2.945 	0.017148    	-0.0598913  	-0.828495   	2.41915     	0.0204756   	0.14711     	-0.239594   	0.0890235   	-0.0280525  	0.0132293   	2.30752     	-0.0218095  	-0.796713   	0.149018    	-0.229202   	0.0176141   	-0.256028   	-0.184586   	0.0297328   	0.0149628   	-0.0796944  	0.53229     	0.691438    	0.0728187   	6.00027     	-1.45774    	1.35972     	0.0741491   	-0.0991638  	0.0218899   	-0.690991   	-0.155841   	0.0205676   	-1.22261    	-0.351913   	-0.0984089  	-0.0701929  	-0.210813   	-0.148469   	6.72163     	0.19565     	-0.303716   	-0.14612    	0.428365    	0.0214881   	-0.0748544  	-0.228191   	0.122602    	1.82814     	0.0331938   	0.0465175   	-0.0576184  	2.13134     	0.0228408   	0.00867552  	-0.169843   	0.0238128   	0.0055914   	0.0407296   	0.0231777   	-0.0656209  	-0.0367157  	-0.124412   	-1.48885    	0.0211238   	1.27351     	-0.081214   	-0.0525258  	0.0357378   	-0.321087   	0.102524    	-0.0797505  
