q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	H_100-C_14   	H_200-Br_23  	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-Br_23  	H_100-Br_23  	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-C_8    	H_200-H_15   	H_200-Br_24  	C_100-C_7    	C_100-H_22   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-Br_24  	C_100-C_14   	H_100-C_12   	C_100-H_21   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-Br_24  	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
0.935 	-1.43333    	-8.58433    	-109.076    	-112.116    	-1.44978    	-19.6918    	-10.0778    	-9.33334    	-13.8618    	-1.19259    	-115.762    	-14.1817    	-100.542    	-172.872    	-12.7572    	-1.72532    	-12.4147    	-11.1703    	-0.523814   	-11.1417    	-15.2397    	-92.4427    	-122.869    	-13.4545    	-884.847    	-77.5298    	-140.07     	-14.7894    	-13.7045    	-0.595135   	-113.456    	-7.7589     	-1.40295    	-107.182    	-80.1622    	-14.5437    	-13.2469    	-2.4299     	-8.29312    	-919.49     	-174.777    	-10.2621    	-13.3229    	-113.659    	-1.25479    	-15.9791    	-11.1203    	-8.88057    	-120.749    	-1.1044     	-14.0263    	-9.96858    	-127.751    	-1.45315    	-0.176445   	-10.2173    	-1.62517    	-0.810482   	-20.4736    	-1.34434    	-15.5222    	-13.3004    	-12.8103    	-75.7256    	-1.18834    	-139.534    	-14.708     	-9.75375    	-1.04543    	-11.9299    	-13.2919    	-6.38186    
0.945 	-1.41179    	-8.60286    	-113.939    	-113.801    	-1.37539    	-19.5105    	-9.77027    	-9.09297    	-13.3024    	-1.13609    	-117.661    	-13.7213    	-99.1793    	-175.391    	-12.2547    	-1.68554    	-11.908     	-10.4901    	-0.504718   	-10.5522    	-14.8016    	-89.3736    	-121.549    	-13.3571    	-880.997    	-75.5732    	-137.09     	-14.2323    	-13.3487    	-0.573797   	-116.018    	-7.46089    	-1.35147    	-105.823    	-82.0223    	-14.2352    	-13.1664    	-2.65863    	-7.98747    	-915.414    	-175.598    	-9.93092    	-13.1247    	-111.724    	-1.19911    	-15.3658    	-10.6738    	-8.60835    	-122.463    	-1.06168    	-14.0517    	-9.58949    	-126.453    	-1.38619    	-0.207241   	-9.78148    	-1.51965    	-0.706738   	-20.0844    	-1.2643     	-15.1331    	-13.0791    	-12.3395    	-73.1883    	-1.14769    	-138.623    	-13.7687    	-9.42051    	-1.02861    	-11.4062    	-13.4579    	-5.46642    
0.955 	-1.39067    	-8.64215    	-119.158    	-115.58     	-1.29719    	-19.2608    	-9.45165    	-8.84914    	-12.7572    	-1.08007    	-119.553    	-13.2568    	-97.7328    	-177.595    	-11.7157    	-1.64127    	-11.3848    	-9.83028    	-0.484807   	-9.93504    	-14.3123    	-86.2744    	-119.85     	-13.2301    	-878.346    	-73.5826    	-133.877    	-13.6585    	-12.9357    	-0.552395   	-118.834    	-7.15518    	-1.2948     	-104.316    	-84.1631    	-13.9295    	-13.0638    	-3.00192    	-7.67253    	-911.935    	-176.144    	-9.59422    	-12.9381    	-109.77     	-1.14035    	-14.7083    	-10.2062    	-8.34178    	-124.082    	-1.01596    	-14.0618    	-9.20117    	-125.014    	-1.31965    	-0.248989   	-9.32998    	-1.4125     	-0.601995   	-19.6239    	-1.1811     	-14.6868    	-12.8377    	-11.8539    	-70.5723    	-1.10582    	-137.412    	-12.8184    	-9.08753    	-1.00814    	-10.8666    	-13.6247    	-4.56164    
0.965 	-1.36961    	-8.68929    	-124.494    	-117.26     	-1.21641    	-18.9258    	-9.12382    	-8.60374    	-12.2344    	-1.02569    	-121.274    	-12.7899    	-96.1823    	-179.241    	-11.1587    	-1.59313    	-10.8502    	-9.21262    	-0.464232   	-9.29197    	-13.7694    	-83.1289    	-117.73     	-13.061     	-876.783    	-71.5672    	-130.384    	-13.0722    	-12.4635    	-0.531096   	-121.755    	-6.84358    	-1.23431    	-102.622    	-86.4417    	-13.6358    	-12.9264    	-3.45225    	-7.34914    	-908.846    	-176.228    	-9.25371    	-12.7648    	-107.755    	-1.07934    	-14.0055    	-9.72103    	-8.08421    	-125.444    	-0.968044   	-14.0419    	-8.80734    	-123.371    	-1.254      	-0.30035    	-8.86794    	-1.30501    	-0.49848    	-19.0809    	-1.09593    	-14.1777    	-12.5629    	-11.3524    	-67.9122    	-1.06345    	-135.803    	-11.8746    	-8.75686    	-0.98433    	-10.3159    	-13.7719    	-3.69151    
0.975 	-1.34826    	-8.73133    	-129.697    	-118.646    	-1.1344     	-18.4908    	-8.78907    	-8.3593     	-11.7418    	-0.974142   	-122.659    	-12.3226    	-94.508     	-180.089    	-10.6035    	-1.5418     	-10.3094    	-8.65817    	-0.443258   	-8.62542    	-13.1715    	-79.9192    	-115.161    	-12.8384    	-876.134    	-69.5393    	-126.566    	-12.4785    	-11.9319    	-0.510153   	-124.621    	-6.52858    	-1.17146    	-100.704    	-88.7092    	-13.3626    	-12.7423    	-3.99988    	-7.01886    	-905.889    	-175.665    	-8.91149    	-12.6062    	-105.636    	-1.01704    	-13.2569    	-9.22276    	-7.83917    	-126.388    	-0.918819   	-13.9782    	-8.41234    	-121.457    	-1.18977    	-0.359834   	-8.40111    	-1.19852    	-0.398467   	-18.446     	-1.0101     	-13.6021    	-12.2423    	-10.8339    	-65.2468    	-1.02134    	-133.701    	-10.9548    	-8.43079    	-0.957634   	-9.75965    	-13.8799    	-2.87973    
0.985 	-1.32629    	-8.75564    	-134.515    	-119.543    	-1.05259    	-17.9432    	-8.44999    	-8.1188     	-11.2866    	-0.926541   	-123.548    	-11.8571    	-92.6908    	-179.91     	-10.0696    	-1.48803    	-9.76802    	-8.18642    	-0.422243   	-7.9387     	-12.5187    	-76.6263    	-112.117    	-12.5519    	-876.164    	-67.5138    	-122.381    	-11.8823    	-11.3423    	-0.489887   	-127.265    	-6.21321    	-1.10777    	-98.5302    	-90.8152    	-13.1174    	-12.5008    	-4.6329     	-6.68394    	-902.753    	-174.275    	-8.56992    	-12.463     	-103.369    	-0.954474   	-12.4634    	-8.71644    	-7.61016    	-126.758    	-0.869267   	-13.8577    	-8.02087    	-119.208    	-1.12747    	-0.425822   	-7.93564    	-1.09439    	-0.304189   	-17.7116    	-0.925016   	-12.9579    	-11.8648    	-10.2982    	-62.6167    	-0.980276   	-131.02     	-10.0758    	-8.11172    	-0.928615   	-9.20352    	-13.9296    	-2.14894    
0.995 	-1.30338    	-8.75019    	-138.701    	-119.763    	-0.97241    	-17.2729    	-8.10935    	-7.88545    	-10.8744    	-0.883922   	-123.784    	-11.3955    	-90.7123    	-178.491    	-9.57602    	-1.43261    	-9.23167    	-7.81451    	-0.401612   	-7.23574    	-11.8122    	-73.2304    	-108.587    	-12.1929    	-876.574    	-65.5077    	-117.789    	-11.2887    	-10.6973    	-0.470663   	-129.521    	-5.90083    	-1.04476    	-96.0719    	-92.6112    	-12.9066    	-12.1928    	-5.33746    	-6.34712    	-899.082    	-171.888    	-8.23141    	-12.3353    	-100.91     	-0.892726   	-11.6269    	-8.20758    	-7.4004     	-126.409    	-0.820403   	-13.6687    	-7.63778    	-116.564    	-1.06758    	-0.496595   	-7.4778     	-0.993953   	-0.217751   	-16.8727    	-0.842096   	-12.2446    	-11.4207    	-9.74489    	-60.0628    	-0.941023   	-127.682    	-9.25372    	-7.80199    	-0.897927   	-8.65347    	-13.9035    	-1.51981    
1.005 	-1.27924    	-8.70388    	-142.016    	-119.131    	-0.895224   	-16.4729    	-7.76994    	-7.6625     	-10.5096    	-0.847165   	-123.225    	-10.9393    	-88.5552    	-175.643    	-9.14019    	-1.37633    	-8.70557    	-7.55653    	-0.381831   	-6.52099    	-11.0547    	-69.7107    	-104.564    	-11.7544    	-877.007    	-63.5386    	-112.757    	-10.7028    	-10.0012    	-0.452861   	-131.222    	-5.59494    	-0.983895   	-93.3051    	-93.9547    	-12.7346    	-11.8108    	-6.098      	-6.01154    	-894.471    	-168.352    	-7.89834    	-12.2225    	-98.2153    	-0.832865   	-10.7503    	-7.70191    	-7.21264    	-125.212    	-0.773242   	-13.4013    	-7.26783    	-113.465    	-1.01056    	-0.570354   	-7.03376    	-0.898434   	-0.141054   	-15.9264    	-0.762735   	-11.4638    	-10.9023    	-9.17425    	-57.625     	-0.904272   	-123.62     	-8.50264    	-7.50372    	-0.866278   	-8.11533    	-13.7862    	-1.01034    
1.015 	-1.25356    	-8.60678    	-144.24     	-117.49     	-0.822313   	-15.5396    	-7.43445    	-7.45305    	-10.1949    	-0.816965   	-121.743    	-10.4903    	-86.2033    	-171.207    	-8.77768    	-1.31993    	-8.19451    	-7.42298    	-0.363377   	-5.79931    	-10.25      	-66.0465    	-100.055    	-11.2317    	-877.05     	-61.6242    	-107.255    	-10.1292    	-9.25933    	-0.43686    	-132.211    	-5.29906    	-0.926518   	-90.2108    	-94.713     	-12.6042    	-11.3491    	-6.89749    	-5.68057    	-888.484    	-163.534    	-7.57288    	-12.1231    	-95.243     	-0.775927   	-9.83755    	-7.20517    	-7.04896    	-123.057    	-0.728755   	-13.0472    	-6.91545    	-109.86     	-0.956765   	-0.645264   	-6.60932    	-0.808939   	-0.0757251  	-14.8725    	-0.688249   	-10.6188    	-10.3036    	-8.58668    	-55.3399    	-0.870627   	-118.783    	-7.83466    	-7.21874    	-0.834404   	-7.59463    	-13.5645    	-0.635172   
1.025 	-1.22607    	-8.45041    	-145.177    	-114.705    	-0.754808   	-14.4723    	-7.10538    	-7.25984    	-9.93093    	-0.793792   	-119.228    	-10.0496    	-83.6421    	-165.057    	-8.50142    	-1.26409    	-7.70265    	-7.42032    	-0.346714   	-5.07574    	-9.4031     	-62.2171    	-95.0715    	-10.6219    	-876.243    	-59.7813    	-101.265    	-9.57216    	-8.47815    	-0.423008   	-132.339    	-5.01649    	-0.873808   	-86.7755    	-94.7666    	-12.5158    	-10.8042    	-7.71777    	-5.35764    	-880.653    	-157.327    	-7.25688    	-12.0348    	-91.9542    	-0.722877   	-8.89345    	-6.72293    	-6.91067    	-119.856    	-0.687836   	-12.6005    	-6.58458    	-105.703    	-0.906472   	-0.719476   	-6.20969    	-0.726407   	-0.0230576  	-13.7136    	-0.619829   	-9.71425    	-9.62127    	-7.98286    	-53.2398    	-0.840572   	-113.133    	-7.25931    	-6.94842    	-0.803039   	-7.09636    	-13.2279    	-0.405064   
1.035 	-1.1965     	-8.2279     	-144.66     	-110.668    	-0.693663   	-13.2743    	-6.78489    	-7.08511    	-9.71673    	-0.777868   	-115.595    	-9.61779    	-80.8586    	-157.107    	-8.32128    	-1.20938    	-7.23343    	-7.5506     	-0.332268   	-4.35543    	-8.51977    	-58.2033    	-89.6365    	-9.92445    	-874.092    	-58.0252    	-94.7714    	-9.03515    	-7.665      	-0.411606   	-131.475    	-4.7502     	-0.826743   	-82.9916    	-94.0126    	-12.4681    	-10.1749    	-8.53997    	-5.04613    	-870.497    	-149.655    	-6.95181    	-11.9544    	-88.3136    	-0.674573   	-7.92357    	-6.2604     	-6.79812    	-115.545    	-0.651268   	-12.0573    	-6.27842    	-100.957    	-0.859848   	-0.79117    	-5.83931    	-0.651578   	0.0160331   	-12.4548    	-0.558497   	-8.75674    	-8.85405    	-7.36375    	-51.3511    	-0.814452   	-106.652    	-6.78323    	-6.69359    	-0.772881   	-6.62486    	-12.7688    	-0.326489   
1.045 	-1.16459    	-7.93424    	-142.555    	-105.303    	-0.639618   	-11.952     	-6.47477    	-6.93044    	-9.54926    	-0.769152   	-110.78     	-9.19519    	-77.8422    	-147.315    	-8.24371    	-1.1563     	-6.78938    	-7.81135    	-0.320408   	-3.64349    	-7.60681    	-53.9875    	-83.7797    	-9.14117    	-870.073    	-56.3685    	-87.7713    	-8.52101    	-6.82796    	-0.402894   	-129.504    	-4.50266    	-0.786063   	-78.8576    	-92.3672    	-12.4571    	-9.46206    	-9.34485    	-4.74921    	-857.527    	-140.47     	-6.65866    	-11.8779    	-84.2912    	-0.631739   	-6.93417    	-5.82226    	-6.71071    	-110.088    	-0.619697   	-11.4164    	-5.99939    	-95.5952    	-0.816937   	-0.858585   	-5.50171    	-0.584974   	0.0410422   	-11.1039    	-0.505077   	-7.75402    	-8.00326    	-6.73051    	-49.6935    	-0.792459   	-99.3382    	-6.40993    	-6.45455    	-0.744572   	-6.18359    	-12.1831    	-0.401375   
1.055 	-1.13011    	-7.56633    	-138.766    	-98.5653    	-0.593181   	-10.5152    	-6.17637    	-6.79665    	-9.42368    	-0.767333   	-104.748    	-8.78156    	-74.5846    	-135.679    	-8.27151    	-1.10517    	-6.37216    	-8.19557    	-0.311426   	-2.94483    	-6.67168    	-49.555     	-77.5383    	-8.27597    	-863.65     	-54.8209    	-80.2695    	-8.03172    	-5.97556    	-0.39703    	-126.333    	-4.27578    	-0.75225    	-74.3781    	-89.7681    	-12.4771    	-8.66888    	-10.1133    	-4.4697     	-841.268    	-129.762    	-6.37788    	-11.8008    	-79.8627    	-0.594941   	-5.93206    	-5.41249    	-6.64681    	-103.478    	-0.59361    	-10.6786    	-5.74891    	-89.6033    	-0.777666   	-0.920059   	-5.19935    	-0.526881   	0.0518915   	-9.6711     	-0.460167   	-6.71507    	-7.0726     	-6.08461    	-48.2789    	-0.774621   	-91.2081    	-6.13975    	-6.23094    	-0.718674   	-5.77511    	-11.4698    	-0.627011   
1.065 	-1.09286    	-7.12309    	-133.237    	-90.446     	-0.554618   	-8.977      	-5.89057    	-6.68374    	-9.33344    	-0.771839   	-97.4927    	-8.37621    	-71.0808    	-122.247    	-8.40369    	-1.05622    	-5.98249    	-8.69185    	-0.305526   	-2.26412    	-5.72235    	-44.8947    	-70.9562    	-7.33494    	-854.292    	-53.3883    	-72.2813    	-7.56844    	-5.11664    	-0.394088   	-121.896    	-4.07077    	-0.725512   	-69.5642    	-86.1761    	-12.5203    	-7.80069    	-10.8265    	-4.21001    	-821.265    	-117.554    	-6.1094     	-11.7177    	-75.0109    	-0.56457    	-4.92449    	-5.03431    	-6.60382    	-95.7363    	-0.573319   	-9.84745    	-5.52743    	-82.9777    	-0.741834   	-0.974056   	-4.93358    	-0.477346   	0.0489304   	-8.16899    	-0.424119   	-5.64985    	-6.06814    	-5.42772    	-47.1113    	-0.760806   	-82.298     	-5.96978    	-6.02184    	-0.695648   	-5.40095    	-10.6312    	-0.996101   
1.075 	-1.05267    	-6.60552    	-125.956    	-80.9719    	-0.523949   	-7.35313    	-5.61777    	-6.59084    	-9.27048    	-0.781848   	-89.0347    	-7.97808    	-67.3286    	-107.11     	-8.63548    	-1.0095     	-5.62019    	-9.28468    	-0.302811   	-1.60566    	-4.7672     	-40.0001    	-64.0828    	-6.32623    	-841.482    	-52.0729    	-63.832     	-7.13146    	-4.26011    	-0.394049   	-116.152    	-3.88817    	-0.705784   	-64.4333    	-81.5766    	-12.5775    	-6.86488    	-11.467     	-3.97199    	-797.104    	-103.907    	-5.85264    	-11.6231    	-69.7263    	-0.54083    	-3.91901    	-4.69001    	-6.57823    	-86.9127    	-0.558955   	-8.92863    	-5.33435    	-75.7287    	-0.709127   	-1.0192     	-4.70461    	-0.436177   	0.0329226   	-6.61208    	-0.397034   	-4.56909    	-4.9982     	-4.76181    	-46.186     	-0.750724   	-72.6625    	-5.89403    	-5.82572    	-0.675845   	-5.06163    	-9.67322    	-1.49697    
1.085 	-1.0094     	-6.01659    	-116.951    	-70.2058    	-0.500954   	-5.66199    	-5.3579     	-6.51624    	-9.22554    	-0.796317   	-79.424     	-7.58574    	-63.3301    	-90.4011    	-8.95848    	-0.964978   	-5.28422    	-9.95489    	-0.303282   	-0.973342   	-3.81476    	-34.8701    	-56.9722    	-5.25983    	-824.737    	-50.8727    	-54.9577    	-6.72022    	-3.41477    	-0.396799   	-109.09     	-3.72775    	-0.692733   	-59.0092    	-75.9795    	-12.6377    	-5.87074    	-12.0183    	-3.75691    	-768.424    	-88.9158    	-5.6065     	-11.511     	-64.0081    	-0.523736   	-2.92331    	-4.38099    	-6.5657     	-77.0854    	-0.550464   	-7.93011    	-5.16807    	-67.8801    	-0.679126   	-1.05432    	-4.51151    	-0.40296    	0.00501754  	-5.01664    	-0.378761   	-3.48399    	-3.87317    	-4.08913    	-45.4905    	-0.743944   	-62.3742    	-5.90359    	-5.64056    	-0.659494   	-4.75664    	-8.60459    	-2.11392    
1.095 	-0.96297    	-5.36127    	-106.296    	-58.2452    	-0.48519    	-3.92402    	-5.11048    	-6.45738    	-9.1884     	-0.814013   	-68.7384    	-7.19752    	-59.0909    	-72.2974    	-9.36094    	-0.92245    	-4.97282    	-10.6802    	-0.306834   	-0.37056    	-2.87362    	-29.5095    	-49.6824    	-4.14735    	-803.624    	-49.7818    	-45.7044    	-6.33342    	-2.5891     	-0.402137   	-100.727    	-3.58859    	-0.685775   	-53.3218    	-69.4196    	-12.6892    	-4.82921    	-12.4658    	-3.5654     	-734.933    	-72.7092    	-5.3695     	-11.3754    	-57.8645    	-0.513113   	-1.94515    	-4.10765    	-6.56122    	-66.3584    	-0.547615   	-6.86186    	-5.02603    	-59.4692    	-0.651323   	-1.07843    	-4.35227    	-0.377072   	-0.0332903  	-3.40027    	-0.368908   	-2.40604    	-2.70523    	-3.41219    	-45.0043    	-0.739909   	-51.5221    	-5.98699    	-5.46388    	-0.646699   	-4.4845     	-7.43718    	-2.8277     
1.105 	-0.913345   	-4.64632    	-94.1037    	-45.2204    	-0.476016   	-2.1613     	-4.87468    	-6.41099    	-9.14831    	-0.833556   	-57.0816    	-6.81158    	-54.6217    	-53.0113    	-9.82807    	-0.881625   	-4.68356    	-11.4359    	-0.313266   	0.199775    	-1.95223    	-23.9301    	-42.2737    	-3.00177    	-777.772    	-48.7903    	-36.1285    	-5.96903    	-1.79111    	-0.409776   	-91.1103    	-3.4691     	-0.684098   	-47.4068    	-61.9552    	-12.7198    	-3.75266    	-12.7971    	-3.39746    	-696.422    	-55.4483    	-5.13979    	-11.2104    	-51.3133    	-0.508606   	-0.992173   	-3.86949    	-6.5593     	-54.8593    	-0.550009   	-5.73566    	-4.90483    	-50.5476    	-0.62514    	-1.0908     	-4.22391    	-0.357711   	-0.0802137  	-1.78157    	-0.366857   	-1.34673    	-1.50812    	-2.73385    	-44.6999    	-0.737962   	-40.2104    	-6.13055    	-5.29287    	-0.63744    	-4.24289    	-6.18546    	-3.61612    
1.115 	-0.860553   	-3.88017    	-80.525     	-31.2916    	-0.472619   	-0.397048   	-4.64935    	-6.37313    	-9.09429    	-0.853462   	-44.5815    	-6.42604    	-49.9373    	-32.7886    	-10.3425    	-0.842117   	-4.41353    	-12.1957    	-0.322281   	0.735268    	-1.05875    	-18.1511    	-34.8082    	-1.83713    	-746.891    	-47.8845    	-26.2957    	-5.6245     	-1.02817    	-0.419357   	-80.3179    	-3.3671     	-0.686702   	-41.3053    	-53.6675    	-12.7169    	-2.65458    	-13.0019    	-3.25243    	-652.771    	-37.3223    	-4.9153     	-11.0105    	-44.3819    	-0.509697   	-0.0718385  	-3.66508    	-6.55413    	-42.7365    	-0.557098   	-4.56482    	-4.80032    	-41.1797    	-0.599955   	-1.09095    	-4.1226     	-0.343925   	-0.133734   	-0.179702   	-0.371792   	-0.317327   	-0.296767   	-2.05724    	-44.5437    	-0.737374   	-28.5566    	-6.31884    	-5.12451    	-0.631578   	-4.02869    	-4.86619    	-4.45471    
1.125 	-0.804688   	-3.07269    	-65.7459    	-16.6452    	-0.474049   	1.34496     	-4.43314    	-6.33938    	-9.01558    	-0.872196   	-31.387     	-6.03909    	-45.0577    	-11.9015    	-10.885     	-0.803472   	-4.1595     	-12.9321    	-0.333505   	1.23403     	-0.200911   	-12.1988    	-27.3485    	-0.668262   	-710.778    	-47.0478    	-16.2803    	-5.2968     	-0.306921   	-0.430463   	-68.4545    	-3.27991    	-0.69243    	-35.0634    	-44.6579    	-12.6683    	-1.54926    	-13.073     	-3.12905    	-603.968    	-18.5452    	-4.69384    	-10.7706    	-37.1074    	-0.515719   	0.808728    	-3.4922     	-6.53981    	-30.1554    	-0.568204   	-3.36387    	-4.7078     	-31.4425    	-0.575121   	-1.07865    	-4.04379    	-0.334652   	-0.19167    	1.38601     	-0.38273    	0.671368    	0.913039    	-1.38583    	-44.4975    	-0.737372   	-16.6888    	-6.53522    	-4.95568    	-0.628864   	-3.8382     	-3.49799    	-5.3175     
1.135 	-0.745915   	-2.23496    	-49.9823    	-1.48963    	-0.479262   	3.04089     	-4.22457    	-6.30498    	-8.90196    	-0.888226   	-17.6651    	-5.64907    	-40.0078    	9.35661     	-11.4347    	-0.765191   	-3.91806    	-13.6178    	-0.346495   	1.69466     	0.614121    	-6.10745    	-19.9566    	0.489624    	-669.335    	-46.2611    	-6.16439    	-4.98263    	0.366882    	-0.442629   	-55.6511    	-3.20447    	-0.700015   	-28.7314    	-35.0461    	-12.5626    	-0.451488   	-13.0056    	-3.02551    	-550.109    	0.649182    	-4.47322    	-10.4865    	-29.5361    	-0.525884   	1.64282     	-3.34787    	-6.51057    	-17.2943    	-0.582549   	-2.14825    	-4.62217    	-21.4244    	-0.549998   	-1.05394    	-3.98246    	-0.328754   	-0.251749   	2.89651     	-0.398556   	1.60921     	2.10503     	-0.723362   	-44.5191    	-0.737173   	-4.74338    	-6.76237    	-4.78329    	-0.628957   	-3.66726    	-2.10089    	-6.17777    
