q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	C_100-H_24   	H_100-C_14   	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-H_23   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-H_24   	H_100-C_8    	H_200-H_15   	C_100-C_7    	C_100-H_22   	H_200-H_23   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-H_24   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-H_23   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
0.885 	-2.19643    	-14.4582    	-90.6345    	-126.861    	-1.96169    	-20.6004    	-14.457     	-9.83335    	-21.7792    	-1.38909    	-124.199    	-20.3075    	-17.2861    	-174.22     	-15.1658    	-2.25547    	-1.88647    	-17.0044    	-12.7738    	-0.847441   	-16.3678    	-20.3074    	-128.491    	-148.949    	-15.0121    	-172.735    	-17.2015    	-17.7737    	-1.14179    	-93.2564    	-1.98359    	-11.6449    	-1.7425     	-119.253    	-19.4079    	-2.25817    	-18.6472    	-9.34       	-12.9361    	-180.351    	-14.6078    	-18.3199    	-2.34872    	-141.766    	-1.58349    	-20.0878    	-15.247     	-9.76347    	-153.255    	-1.35012    	-11.0171    	-12.4579    	-165.89     	-2.39759    	-1.02516    	-14.0649    	-2.07202    	-1.24145    	-20.2776    	-21.7129    	-2.09864    	-20.7826    	-15.8724    	-16.9867    	-1.60025    	-177.7      	-20.0645    	-13.0859    	-1.36141    	-17.086     	-10.7767    	-9.66011    
0.895 	-2.21106    	-14.2226    	-85.2799    	-124.42     	-1.89343    	-20.504     	-14.0476    	-9.4603     	-21.2841    	-1.37098    	-122.309    	-19.9979    	-16.9503    	-173.016    	-14.9836    	-2.19258    	-1.82983    	-16.5114    	-12.6761    	-0.837189   	-15.9001    	-19.9594    	-126.092    	-147.896    	-14.6217    	-173.178    	-16.7261    	-17.6189    	-1.10296    	-88.3008    	-1.91927    	-11.467     	-1.72789    	-118.458    	-19.0646    	-2.23213    	-18.6586    	-8.96578    	-12.5409    	-180.025    	-14.4284    	-18.4148    	-2.2933     	-141.649    	-1.53799    	-19.922     	-14.8432    	-9.30422    	-153.794    	-1.34006    	-10.1658    	-12.1976    	-164.591    	-2.35662    	-0.968808   	-13.8785    	-2.0326     	-1.16251    	-19.8735    	-21.4581    	-2.04825    	-20.6305    	-15.3487    	-16.7741    	-1.58596    	-175.975    	-19.8404    	-12.6261    	-1.32792    	-16.8083    	-9.81937    	-9.11938    
0.905 	-2.22136    	-14.019     	-80.5331    	-122.558    	-1.82058    	-20.3787    	-13.6236    	-9.08738    	-20.699     	-1.35743    	-121.008    	-19.7067    	-16.5831    	-171.978    	-14.7844    	-2.12345    	-1.77206    	-15.9942    	-12.6078    	-0.827365   	-15.4546    	-19.5948    	-124.115    	-146.983    	-14.262     	-173.831    	-16.2355    	-17.4438    	-1.06465    	-83.9029    	-1.85132    	-11.2795    	-1.71103    	-118.335    	-18.6597    	-2.20052    	-18.6624    	-8.66978    	-12.1548    	-179.948    	-14.232     	-18.4991    	-2.24001    	-141.93     	-1.4919     	-19.767     	-14.4353    	-8.84978    	-154.737    	-1.32614    	-9.38768    	-11.922     	-163.366    	-2.30628    	-0.92114    	-13.666     	-1.99474    	-1.09063    	-19.4341    	-21.2036    	-1.99074    	-20.4282    	-14.8699    	-16.5864    	-1.56912    	-174.136    	-19.5893    	-12.1747    	-1.29182    	-16.4935    	-8.93891    	-8.64074    
0.915 	-2.22634    	-13.8368    	-76.3613    	-121.218    	-1.74356    	-20.2172    	-13.1866    	-8.71071    	-20.037     	-1.34767    	-120.206    	-19.4307    	-16.1853    	-171.095    	-14.5707    	-2.04871    	-1.7129     	-15.4561    	-12.5685    	-0.817208   	-15.0255    	-19.2088    	-122.54     	-146.168    	-13.9216    	-174.61     	-15.7315    	-17.2391    	-1.02642    	-80.0178    	-1.77998    	-11.0795    	-1.69136    	-118.795    	-18.2002    	-2.16325    	-18.6477    	-8.45009    	-11.7772    	-180.05     	-14.0166    	-18.5673    	-2.18821    	-142.539    	-1.44498    	-19.611     	-14.0236    	-8.39841    	-156.01     	-1.30799    	-8.67885    	-11.6288    	-162.197    	-2.24703    	-0.881812   	-13.4261    	-1.95775    	-1.02594    	-18.9685    	-20.9393    	-1.92637    	-20.1702    	-14.4271    	-16.4129    	-1.54921    	-172.192    	-19.3099    	-11.7318    	-1.25303    	-16.1418    	-8.13416    	-8.22985    
0.925 	-2.22521    	-13.665     	-72.7204    	-120.321    	-1.66292    	-20.0129    	-12.739     	-8.32782    	-19.3136    	-1.34094    	-119.793    	-19.1658    	-15.759     	-170.349    	-14.3455    	-1.96919    	-1.65226    	-14.9012    	-12.5575    	-0.806129   	-14.6065    	-18.7965    	-121.33     	-145.403    	-13.5885    	-175.421    	-15.2166    	-16.996     	-0.987964   	-76.5911    	-1.70569    	-10.8656    	-1.66844    	-119.727    	-17.6952    	-2.12047    	-18.6038    	-8.30345    	-11.4073    	-180.247    	-13.7808    	-18.6144    	-2.1372     	-143.391    	-1.3971     	-19.4416    	-13.6087    	-7.94959    	-157.52     	-1.28548    	-8.03427    	-11.3175    	-161.058    	-2.17968    	-0.850373   	-13.1585    	-1.92093    	-0.968486   	-18.4868    	-20.6547    	-1.85563    	-19.8524    	-14.0104    	-16.2423    	-1.52584    	-170.151    	-19.0018    	-11.2979    	-1.21167    	-15.7545    	-7.40287    	-7.89132    
0.935 	-2.21735    	-13.4921    	-69.556     	-119.772    	-1.57939    	-19.7598    	-12.284     	-7.93767    	-18.5464    	-1.33646    	-119.642    	-18.9075    	-15.3072    	-169.706    	-14.1128    	-1.88586    	-1.59015    	-14.3342    	-12.574     	-0.793717   	-14.1909    	-18.353     	-120.434    	-144.63     	-13.2507    	-176.154    	-14.6937    	-16.7068    	-0.949102   	-73.5601    	-1.629      	-10.637     	-1.642      	-120.999    	-17.1552    	-2.07251    	-18.5203    	-8.22531    	-11.0449    	-180.441    	-13.524     	-18.6362    	-2.08628    	-144.389    	-1.34822    	-19.246     	-13.1917    	-7.50399    	-159.162    	-1.25866    	-7.44813    	-10.9886    	-159.915    	-2.10526    	-0.826272   	-12.8644    	-1.8836     	-0.918237   	-18.0002    	-20.3388    	-1.77924    	-19.4716    	-13.6088    	-16.0628    	-1.4988     	-168.018    	-18.6657    	-10.8738    	-1.16804    	-15.3342    	-6.74178    	-7.62852    
0.945 	-2.20232    	-13.3064    	-66.8054    	-119.46     	-1.49384    	-19.4527    	-11.8251    	-7.54055    	-17.7546    	-1.33347    	-119.613    	-18.6509    	-14.8338    	-169.121    	-13.8771    	-1.7998     	-1.52671    	-13.76      	-12.6164    	-0.779733   	-13.7717    	-17.8739    	-119.788    	-143.788    	-12.8964    	-176.698    	-14.1663    	-16.3644    	-0.909793   	-70.8558    	-1.55064    	-10.3941    	-1.61192    	-122.467    	-16.5919    	-2.0199     	-18.3872    	-8.20987    	-10.6897    	-180.524    	-13.2467    	-18.6294    	-2.03475    	-145.422    	-1.29844    	-19.0114    	-12.774     	-7.06331    	-160.817    	-1.22777    	-6.91398    	-10.6437    	-158.727    	-2.02503    	-0.808863   	-12.5457    	-1.84512    	-0.875049   	-17.5196    	-19.981     	-1.69815    	-19.0261    	-13.2112    	-15.8625    	-1.46804    	-165.79     	-18.3028    	-10.4607    	-1.12257    	-14.8845    	-6.14671    	-7.44333    
0.955 	-2.17987    	-13.0967    	-64.3992    	-119.26     	-1.40724    	-19.0871    	-11.3662    	-7.13803    	-16.9578    	-1.33121    	-119.556    	-18.3905    	-14.3433    	-168.541    	-13.643     	-1.71219    	-1.46219    	-13.1843    	-12.6828    	-0.764103   	-13.3417    	-17.355     	-119.312    	-142.807    	-12.5141    	-176.932    	-13.6379    	-15.9633    	-0.870109   	-68.405     	-1.47143    	-10.138     	-1.5782     	-123.973    	-16.0178    	-1.96328    	-18.1955    	-8.25017    	-10.3419    	-180.377    	-12.9499    	-18.5911    	-1.9819     	-146.372    	-1.24796    	-18.7256    	-12.3571    	-6.63019    	-162.358    	-1.19322    	-6.42491    	-10.2855    	-157.443    	-1.94039    	-0.797411   	-12.2054    	-1.80492    	-0.838684   	-17.0563    	-19.5707    	-1.61346    	-18.5152    	-12.8062    	-15.6297    	-1.43368    	-163.459    	-17.9154    	-10.0596    	-1.07582    	-14.4098    	-5.61259    	-7.33599    
0.965 	-2.14992    	-12.8523    	-62.2633    	-119.038    	-1.32064    	-18.6594    	-10.9117    	-6.73276    	-16.1756    	-1.32896    	-119.318    	-18.1212    	-13.8408    	-167.897    	-13.415     	-1.62422    	-1.39695    	-12.6124    	-12.7706    	-0.746906   	-12.894     	-16.7927    	-118.916    	-141.614    	-12.0933    	-176.738    	-13.1123    	-15.4989    	-0.830233   	-66.1325    	-1.39226    	-9.8705     	-1.54094    	-125.354    	-15.4458    	-1.9034     	-17.9371    	-8.33824    	-10.0014    	-179.881    	-12.6353    	-18.5194    	-1.92711    	-147.114    	-1.19708    	-18.3772    	-11.943     	-6.20798    	-163.653    	-1.15558    	-5.97374    	-9.91723    	-156.007    	-1.85284    	-0.791101   	-11.8471    	-1.76247    	-0.808799   	-16.6202    	-19.0986    	-1.52639    	-17.9394    	-12.3824    	-15.3533    	-1.39598    	-161.009    	-17.5062    	-9.67174    	-1.02844    	-13.9153    	-5.1337     	-7.30493    
0.975 	-2.11255    	-12.5634    	-60.3209    	-118.653    	-1.23512    	-18.1671    	-10.4657    	-6.32832    	-15.4268    	-1.32603    	-118.743    	-17.8373    	-13.3316    	-167.113    	-13.1973    	-1.53708    	-1.33144    	-12.0499    	-12.8764    	-0.72835    	-12.4222    	-16.1841    	-118.501    	-140.136    	-11.6248    	-175.996    	-12.5932    	-14.9681    	-0.790439   	-63.963     	-1.31408    	-9.59398    	-1.50037    	-126.442    	-14.8885    	-1.84108    	-17.6052    	-8.46526    	-9.66835    	-178.911    	-12.3052    	-18.4129    	-1.86978    	-147.519    	-1.14619    	-17.9558    	-11.5335    	-5.80058    	-164.567    	-1.11548    	-5.55319    	-9.54292    	-154.357    	-1.76391    	-0.789049   	-11.4749    	-1.71735    	-0.784947   	-16.2203    	-18.556     	-1.43828    	-17.3001    	-11.9295    	-15.0232    	-1.35533    	-158.417    	-17.0785    	-9.29819    	-0.981174   	-13.4065    	-4.70374    	-7.34675    
0.985 	-2.06795    	-12.2213    	-58.4949    	-117.962    	-1.15179    	-17.6083    	-10.0323    	-5.92901    	-14.7287    	-1.32177    	-117.68     	-17.5335    	-12.8209    	-166.105    	-12.9934    	-1.45191    	-1.26617    	-11.5019    	-12.9962    	-0.708755   	-11.9204    	-15.5269    	-117.959    	-138.294    	-11.1006    	-174.592    	-12.0842    	-14.3691    	-0.751077   	-61.8231    	-1.23783    	-9.3111     	-1.45676    	-127.074    	-14.3578    	-1.77712    	-17.1943    	-8.62166    	-9.34296    	-177.345    	-11.9622    	-18.271     	-1.80942    	-147.459    	-1.09573    	-17.4528    	-11.1303    	-5.41217    	-164.964    	-1.07369    	-5.15611    	-9.16676    	-152.426    	-1.67511    	-0.790316   	-11.0931    	-1.66922    	-0.766584   	-15.8638    	-17.936     	-1.35048    	-16.5999    	-11.4376    	-14.6304    	-1.31223    	-155.652    	-16.6358    	-8.93985    	-0.934777   	-12.8893    	-4.316      	-7.45616    
0.995 	-2.01647    	-11.8186    	-56.7095    	-116.824    	-1.07173    	-16.9823    	-9.61505    	-5.53963    	-14.0965    	-1.31557    	-115.985    	-17.2049    	-12.3139    	-164.779    	-12.806     	-1.36977    	-1.2017     	-10.9731    	-13.1251    	-0.688523   	-11.3833    	-14.8198    	-117.18     	-136.016    	-10.5146    	-172.422    	-11.5886    	-13.7017    	-0.712548   	-59.6436    	-1.16446    	-9.02473    	-1.41044    	-127.091    	-13.8645    	-1.71233    	-16.7001    	-8.79741    	-9.02521    	-175.068    	-11.6093    	-18.0935    	-1.74561    	-146.809    	-1.04623    	-16.8614    	-10.7353    	-5.04703    	-164.715    	-1.03098    	-4.7756     	-8.7931     	-150.143    	-1.58785    	-0.793924   	-10.7062    	-1.61783    	-0.753071   	-15.5558    	-17.2331    	-1.26435    	-15.842     	-10.8984    	-14.1674    	-1.2673     	-152.675    	-16.1818    	-8.59737    	-0.890019   	-12.3694    	-3.96352    	-7.62604    
1.005 	-1.95853    	-11.3496    	-54.8926    	-115.103    	-0.995937   	-16.2893    	-9.21727    	-5.1652     	-13.5426    	-1.30687    	-113.529    	-16.8467    	-11.8156    	-163.041    	-12.6366    	-1.29157    	-1.13862    	-10.4677    	-13.2574    	-0.668113   	-10.8068    	-14.0623    	-116.05     	-133.226    	-9.86233    	-169.392    	-11.1092    	-12.9669    	-0.675287   	-57.3611    	-1.09483    	-8.73774    	-1.36178    	-126.347    	-13.4181    	-1.64744    	-16.1203    	-8.98212    	-8.71504    	-171.972    	-11.2492    	-17.8807    	-1.67805    	-145.452    	-0.998214   	-16.1768    	-10.35      	-4.70931    	-163.699    	-0.988132   	-4.4052     	-8.42614    	-147.438    	-1.50341    	-0.798868   	-10.3185    	-1.56305    	-0.743686   	-15.2992    	-16.4437    	-1.18117    	-15.0304    	-10.3049    	-13.6284    	-1.22118    	-149.441    	-15.7204    	-8.27104    	-0.847637   	-11.8524    	-3.63925    	-7.84752    
1.015 	-1.89465    	-10.8102    	-52.9773    	-112.671    	-0.925334   	-15.5305    	-8.84154    	-4.81081    	-13.0762    	-1.29516    	-110.197    	-16.4548    	-11.33      	-160.792    	-12.4856    	-1.21808    	-1.0775     	-9.98888    	-13.3869    	-0.648015   	-10.1878    	-13.2549    	-114.458    	-129.859    	-9.14156    	-165.419    	-10.6483    	-12.1674    	-0.639735   	-54.9197    	-1.02972    	-8.45285    	-1.31113    	-124.714    	-13.0258    	-1.5831     	-15.454     	-9.16532    	-8.41223    	-167.961    	-10.8851    	-17.6331    	-1.60651    	-143.28     	-0.952239   	-15.3964    	-9.97566    	-4.40279    	-161.806    	-0.945926   	-4.03907    	-8.06979    	-144.24     	-1.42291    	-0.804141   	-9.93401    	-1.50482    	-0.737633   	-15.0941    	-15.5662    	-1.10216    	-14.1697    	-9.65197    	-13.0094    	-1.17458    	-145.899    	-15.2551    	-7.96075    	-0.808316   	-11.3436    	-3.33624    	-8.11019    
1.025 	-1.82538    	-10.1983    	-50.9039    	-109.416    	-0.860714   	-14.7078    	-8.48972    	-4.4813     	-12.7033    	-1.28       	-105.896    	-16.0255    	-10.8609    	-157.935    	-12.3521    	-1.14989    	-1.01892    	-9.53927    	-13.5065    	-0.628718   	-9.52418    	-12.3991    	-112.299    	-125.853    	-8.35202    	-160.441    	-10.2076    	-11.3068    	-0.606323   	-52.272     	-0.969788   	-8.17249    	-1.25887    	-122.079    	-12.6932    	-1.51982    	-14.702     	-9.33665    	-8.11636    	-162.955    	-10.5196    	-17.3518    	-1.53092    	-140.198    	-0.908843   	-14.52      	-9.61322    	-4.13074    	-158.94     	-0.905076   	-3.67205    	-7.72743    	-140.482    	-1.34723    	-0.80875    	-9.55618    	-1.44319    	-0.734058   	-14.9382    	-14.6011    	-1.02838    	-13.2652    	-8.93622    	-12.3085    	-1.1282     	-141.994    	-14.7892    	-7.66597    	-0.772652   	-10.8474    	-3.04778    	-8.40227    
1.035 	-1.75133    	-9.51375    	-48.6212    	-105.241    	-0.802727   	-13.8244    	-8.16289    	-4.18109    	-12.4257    	-1.261      	-100.555    	-15.556     	-10.411     	-154.378    	-12.2339    	-1.08739    	-0.963387   	-9.12041    	-13.6088    	-0.61069    	-8.81541    	-11.4974    	-109.475    	-121.156    	-7.49561    	-154.413    	-9.78815    	-10.3904    	-0.575447   	-49.3808    	-0.915572   	-7.89868    	-1.20533    	-118.356    	-12.4233    	-1.45801    	-13.8668    	-9.4861     	-7.82682    	-156.89     	-10.1554    	-17.0377    	-1.4513     	-136.127    	-0.868529   	-13.5498    	-9.26327    	-3.89575    	-155.024    	-0.866223   	-3.29982    	-7.40181    	-136.102    	-1.27702    	-0.811735   	-9.18796    	-1.3783     	-0.732066   	-14.8264    	-13.5512    	-0.96075    	-12.3222    	-8.15638    	-11.5258    	-1.08275    	-137.669    	-14.3253    	-7.38571    	-0.741137   	-10.3679    	-2.76753    	-8.71091    
1.045 	-1.6731     	-8.75817    	-46.0877    	-100.071    	-0.751855   	-12.8842    	-7.86128    	-3.91402    	-12.242     	-1.23782    	-94.1289    	-15.0442    	-9.98222    	-150.034    	-12.1274    	-1.03075    	-0.911354   	-8.73294    	-13.6859    	-0.594351   	-8.06211    	-10.5534    	-105.9      	-115.728    	-6.57633    	-147.307    	-9.39022    	-9.42434    	-0.54745    	-46.2194    	-0.867438   	-7.63294    	-1.15081    	-113.483    	-12.2165    	-1.3979     	-12.9527    	-9.60419    	-7.54281    	-149.725    	-9.79444    	-16.6921    	-1.36778    	-131.008    	-0.831752   	-12.4907    	-8.926      	-3.69955    	-150        	-0.829913   	-2.91899    	-7.09491    	-131.045    	-1.21266    	-0.812192   	-8.83153    	-1.31037    	-0.730735   	-14.7513    	-12.4212    	-0.89997    	-11.3467    	-7.31326    	-10.6635    	-1.03886    	-132.866    	-13.8657    	-7.11854    	-0.714133   	-9.90784    	-2.48972    	-9.0225     
1.055 	-1.59131    	-7.93529    	-43.2722    	-93.8506    	-0.708403   	-11.8918    	-7.58425    	-3.68313    	-12.1465    	-1.21022    	-86.6014    	-14.4886    	-9.57561    	-144.828    	-12.0278    	-0.979968   	-0.863193   	-8.37651    	-13.73      	-0.580054   	-7.26629    	-9.57139    	-101.5      	-109.538    	-5.60017    	-139.121    	-9.01344    	-8.41594    	-0.522609   	-42.7724    	-0.825588   	-7.37621    	-1.09555    	-107.427    	-12.0709    	-1.33958    	-11.9652    	-9.68219    	-7.26333    	-141.438    	-9.43859    	-16.316     	-1.28061    	-124.803    	-0.798895   	-11.3495    	-8.60119    	-3.54297    	-143.833    	-0.796573   	-2.5271     	-6.80784    	-125.265    	-1.15429    	-0.809292   	-8.48834    	-1.23969    	-0.729142   	-14.7029    	-11.2181    	-0.846544   	-10.3447    	-6.40975    	-9.72615    	-0.997148   	-127.529    	-13.412     	-6.86263    	-0.691868   	-9.46946    	-2.20922    	-9.32301    
1.065 	-1.50655    	-7.05068    	-40.1552    	-86.5524    	-0.672489   	-10.853     	-7.33035    	-3.49057    	-12.1304    	-1.178      	-77.9836    	-13.8891    	-9.19121    	-138.696    	-11.9292    	-0.934797   	-0.819183   	-8.04985    	-13.733     	-0.56807    	-6.43127    	-8.55691    	-96.2224    	-102.571    	-4.57506    	-129.873    	-8.65678    	-7.37338    	-0.501119   	-39.0354    	-0.790054   	-7.12883    	-1.03975    	-100.185    	-11.9822    	-1.28298    	-10.9119    	-9.71232    	-6.98721    	-132.033    	-9.08906    	-15.9106    	-1.19014    	-117.493    	-0.770255   	-10.1354    	-8.28821    	-3.42587    	-136.511    	-0.766509   	-2.12274    	-6.54085    	-118.729    	-1.10176    	-0.802297   	-8.15903    	-1.16662    	-0.726384   	-14.6695    	-9.95077    	-0.800751   	-9.32247    	-5.45079    	-8.71998    	-0.958114   	-121.607    	-12.9648    	-6.61576    	-0.67442    	-9.05384    	-1.92171    	-9.59835    
1.075 	-1.4194     	-6.11166    	-36.7281    	-78.1737    	-0.644043   	-9.77412    	-7.09735    	-3.3375     	-12.1815    	-1.14104    	-68.316     	-13.246     	-8.82817    	-131.589    	-11.8249    	-0.894826   	-0.779497   	-7.75084    	-13.6873    	-0.558574   	-5.56165    	-7.5162     	-90.0291    	-94.8283    	-3.51058    	-119.602    	-8.31856    	-6.30559    	-0.483084   	-35.0153    	-0.760695   	-6.89054    	-0.983564   	-91.7803    	-11.9436    	-1.2279     	-9.80115    	-9.68787    	-6.71315    	-121.534    	-8.74661    	-15.4769    	-1.09684    	-109.087    	-0.746035   	-8.85976    	-7.98607    	-3.34708    	-128.046    	-0.739897   	-1.70546    	-6.29329    	-111.416    	-1.0547     	-0.790581   	-7.84344    	-1.09156    	-0.721593   	-14.6376    	-8.62988    	-0.762646   	-8.2862     	-4.44326    	-7.65328    	-0.922178   	-115.054    	-12.5244    	-6.37544    	-0.661718   	-8.66112    	-1.6237     	-9.8348     
1.085 	-1.33039    	-5.12716    	-32.9942    	-68.7391    	-0.622815   	-8.66222    	-6.88233    	-3.22404    	-12.2846    	-1.09931    	-57.6673    	-12.5607    	-8.48484    	-123.479    	-11.7074    	-0.859465   	-0.7442     	-7.47656    	-13.5855    	-0.551641   	-4.66323    	-6.45627    	-82.9054    	-86.3244    	-2.41783    	-108.371    	-7.99655    	-5.22207    	-0.468514   	-30.7298    	-0.737205   	-6.66049    	-0.927084   	-82.2701    	-11.9462    	-1.17402    	-8.64296    	-9.60342    	-6.43976    	-109.994    	-8.41152    	-15.0158    	-1.00121    	-99.6143    	-0.72633    	-7.53547    	-7.69346    	-3.3045     	-118.475    	-0.716781   	-1.27582    	-6.06369    	-103.32     	-1.01252    	-0.773643   	-7.54071    	-1.01498    	-0.713964   	-14.5928    	-7.26767    	-0.73206    	-7.24225    	-3.39581    	-6.536      	-0.889654   	-107.836    	-12.0898    	-6.13895    	-0.653545   	-8.29051    	-1.31266    	-10.0193    
