q      	H_200-H_21   	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	C_100-H_19   	H_200-H_16   	C_100-C_3    	H_100-C_14   	H_200-Br_23  	C_100-C_13   	C_100-H_15   	H_100-C_1    	H_200-H_22   	H_100-N_7    	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_2    	H_200-C_12   	C_100-C_5    	H_200-C_3    	C_100-Br_23  	H_100-Br_23  	C_100-C_10   	H_100-C_13   	H_100-C_2    	C_100-C_2    	H_100-N_8    	H_200-C_5    	H_100-H_17   	H_200-H_15   	H_200-Br_24  	C_100-H_22   	H_200-N_7    	H_200-C_11   	C_100-H_17   	C_100-C_1    	H_200-C_1    	C_100-Br_24  	C_100-N_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-N_8    	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	C_100-C_11   	H_100-H_16   	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-N_8    	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-Br_24  	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	C_100-H_18  
1.655 	-0.0707283  	-2.18939    	-0.159442   	0.0939      	0.744839    	1.9003      	-0.0856948  	5.34399     	-0.28901    	-7.04212    	8.46237     	2.36121     	1.04733     	-0.0875266  	1.19913     	1.43707     	1.85502     	-0.0956105  	-0.69682    	1.00766     	16.9188     	-0.0569565  	114.971     	4.58412     	14.7939     	-0.0352053  	0.445953    	12.2308     	1.4622      	-0.47177    	-0.033444   	-0.186493   	-5.64988    	1.39325     	-0.135304   	0.313188    	3.39973     	2.22719     	0.324732    	118.479     	4.28525     	10.3966     	2.7265      	2.25131     	-0.127883   	12.7881     	-0.176795   	-0.208764   	0.777246    	5.7438      	-0.165346   	2.25108     	-5.4583     	-0.122709   	-0.140334   	-0.148986   	-0.0857875  	-0.11209    	8.89094     	-0.172442   	-0.160888   	0.272328    	0.929287    	-0.370303   	2.61442     	-0.109986   	8.14741     	1.73698     	0.342351    	0.00056124  	0.128964    	1.69462     
1.665 	-0.0636146  	-1.44962    	-0.135594   	0.106239    	0.846755    	1.88566     	-0.0865259  	5.61908     	-0.144487   	-6.65723    	9.16889     	2.31606     	1.19843     	-0.0755747  	1.21791     	1.54371     	1.93806     	-0.0905402  	-0.683421   	1.04657     	16.8123     	-0.0417608  	118.168     	5.06076     	13.8898     	0.09677     	0.57254     	11.8656     	1.47641     	-0.469646   	-0.020332   	-0.176818   	-5.09994    	1.61422     	-0.0727843  	0.297251    	3.35618     	2.05858     	0.324571    	121.863     	4.30967     	11.6761     	2.69751     	2.26025     	-0.0473271  	12.0369     	-0.160163   	-0.208582   	0.774155    	4.78849     	-0.159413   	2.26097     	-5.40748    	-0.118483   	-0.13687    	-0.0376526  	-0.0911253  	-0.110736   	9.33742     	-0.142139   	-0.149949   	0.329425    	0.995738    	-0.39387    	3.69572     	-0.0960854  	8.57763     	1.71491     	0.361487    	0.00643949  	0.248116    	1.56773     
1.675 	-0.0570436  	-1.10332    	-0.111805   	0.105935    	0.933507    	1.89557     	-0.0881094  	5.75258     	0.00209901  	-6.33712    	9.66028     	2.28258     	1.35911     	-0.0643041  	1.23876     	1.64904     	2.01984     	-0.0852326  	-0.666803   	1.06381     	16.4677     	-0.0349092  	121.024     	5.52845     	12.9585     	0.224626    	0.695784    	11.4863     	1.4809      	-0.475162   	-0.00949951 	-0.16619    	-4.6263     	1.80275     	-0.0229597  	0.268329    	3.29878     	1.90283     	0.312929    	124.517     	4.26856     	12.6534     	2.65017     	2.2612      	0.0144568   	11.3271     	-0.144268   	-0.217224   	0.763455    	3.80893     	-0.153361   	2.25675     	-5.58648    	-0.114505   	-0.133591   	0.079277    	-0.0961954  	-0.109123   	9.50839     	-0.123314   	-0.139142   	0.370368    	1.03299     	-0.423201   	4.78779     	-0.0832059  	8.68096     	1.70512     	0.377155    	0.010731    	0.369032    	1.45825     
1.685 	-0.0514482  	-1.13371    	-0.0885258  	0.0931924   	1.00316     	1.92295     	-0.0906523  	5.74141     	0.148341    	-6.08956    	9.93659     	2.25529     	1.52526     	-0.0542616  	1.26082     	1.7498      	2.0959      	-0.0797896  	-0.64721    	1.06271     	15.9013     	-0.0358575  	123.211     	5.97846     	12.0079     	0.346157    	0.813014    	11.076      	1.47485     	-0.487846   	-0.000987195	-0.155125   	-4.23851    	1.95307     	0.0141213   	0.228371    	3.22666     	1.74997     	0.292169    	126.139     	4.14606     	13.3165     	2.58439     	2.25128     	0.0577408   	10.6668     	-0.129236   	-0.233882   	0.74509     	2.83713     	-0.147329   	2.23656     	-5.97086    	-0.111167   	-0.130789   	0.199252    	-0.101091   	-0.10743    	9.39669     	-0.116489   	-0.128581   	0.396719    	1.04364     	-0.45742    	5.86893     	-0.0714361  	8.46094     	1.70583     	0.38777     	0.0134802   	0.489072    	1.36566     
1.695 	-0.047188   	-1.51043    	-0.066175   	0.068627    	1.05436     	1.9608      	-0.0942977  	5.58881     	0.291978    	-5.9173     	10.0056     	2.22901     	1.69273     	-0.0458956  	1.28328     	1.84301     	2.16228     	-0.0743001  	-0.624844   	1.04688     	15.1359     	-0.043887   	124.462     	6.40314     	11.0467     	0.459411    	0.921879    	10.6213     	1.45786     	-0.50693    	0.0052324   	-0.14409    	-3.94094    	2.06112     	0.0389144   	0.179485    	3.13949     	1.59194     	0.264899    	126.497     	3.93259     	13.6648     	2.50064     	2.22841     	0.0835135   	10.0626     	-0.11516    	-0.257436   	0.719325    	1.90446     	-0.141426   	2.19917     	-6.52857    	-0.108778   	-0.128689   	0.319831    	-0.105892   	-0.105811   	9.00715     	-0.121647   	-0.118355   	0.410507    	1.03096     	-0.495438   	6.91883     	-0.0608259  	7.93282     	1.71508     	0.392105    	0.0147738   	0.605794    	1.28893     
1.705 	-0.0445409  	-2.19172    	-0.0451241  	0.0332218   	1.08638     	2.0024      	-0.0991208  	5.3038      	0.430955    	-5.81824    	9.88184     	2.19908     	1.85753     	-0.039546   	1.30538     	1.92607     	2.21562     	-0.0688358  	-0.599877   	1.0201      	14.1997     	-0.0581439  	124.574     	6.79629     	10.0848     	0.562739    	1.02041     	10.1126     	1.43        	-0.531401   	0.00925401  	-0.133495   	-3.73298    	2.12455     	0.052326    	0.123855    	3.03755     	1.42247     	0.233868    	125.432     	3.62457     	13.7083     	2.39987     	2.19124     	0.093394    	9.51863     	-0.1021     	-0.286506   	0.686732    	1.04044     	-0.135731   	2.14395     	-7.22181    	-0.107563   	-0.127448   	0.438752    	-0.11066    	-0.104391   	8.35561     	-0.138258   	-0.10853    	0.414116    	0.998696    	-0.535997   	7.91909     	-0.0513855  	7.12225     	1.73079     	0.389333    	0.0147394   	0.717024    	1.22668     
1.715 	-0.0436968  	-3.1267     	-0.0256889  	-0.0117216  	1.09911     	2.04157     	-0.105128   	4.90038     	0.563459    	-5.78584    	9.58578     	2.16152     	2.01588     	-0.0354373  	1.32644     	1.99678     	2.25327     	-0.0634485  	-0.572454   	0.986098    	13.1253     	-0.0776774  	123.408     	7.15329     	9.13226     	0.654838    	1.10705     	9.54453     	1.39182     	-0.560051   	0.0112362   	-0.123684   	-3.6094     	2.14277     	0.0556505   	0.0636647   	2.92167     	1.23685     	0.201858    	122.86      	3.224       	13.4668     	2.28352     	2.13927     	0.0895316   	9.0372      	-0.0900823  	-0.319507   	0.648178    	0.271603    	-0.130289   	2.07091     	-8.00905    	-0.107653   	-0.127154   	0.553994    	-0.115439   	-0.10326    	7.4677      	-0.165317   	-0.0991412  	0.410171    	0.950934    	-0.577702   	8.85375     	-0.0430879  	6.06374     	1.75086     	0.379047    	0.0135415   	0.820908    	1.1772      
1.725 	-0.0447554  	-4.25792    	-0.00812154 	-0.0646376  	1.09306     	2.07282     	-0.112257   	4.39674     	0.687958    	-5.80959    	9.14243     	2.11314     	2.1643      	-0.0336774  	1.3459      	2.05342     	2.27332     	-0.0581683  	-0.542706   	0.948457    	11.9479     	-0.101476   	120.892     	7.4713      	8.19906     	0.73477     	1.18072     	8.91558     	1.34427     	-0.591531   	0.0113955   	-0.114926   	-3.5609     	2.11686     	0.0504994   	0.00101976  	2.79321     	1.03174     	0.171583    	118.768     	2.73783     	12.9684     	2.15346     	2.07274     	0.0744931   	8.61824     	-0.0790984  	-0.354706   	0.604791    	-0.379424   	-0.125108   	1.98068     	-8.84689    	-0.109089   	-0.127825   	0.663822    	-0.12025    	-0.102479   	6.37728     	-0.201398   	-0.0901949  	0.401421    	0.891906    	-0.619067   	9.7096      	-0.0358711  	4.79893     	1.77325     	0.361271    	0.0113775   	0.915942    	1.13863     
1.735 	-0.0477265  	-5.52386    	0.00739389  	-0.123755   	1.06932     	2.09152     	-0.120382   	3.81428     	0.803223    	-5.87566    	8.58026     	2.05163     	2.29974     	-0.0342602  	1.36332     	2.09479     	2.27464     	-0.0530036  	-0.510746   	0.910447    	10.7046     	-0.128498   	117.021     	7.74925     	7.29488     	0.801983    	1.24078     	8.228       	1.28875     	-0.62441    	0.00999906  	-0.107414   	-3.5747     	2.04944     	0.0387259   	-0.0621074  	2.65398     	0.805012    	0.145598    	113.209     	2.17723     	12.2482     	2.01191     	1.99263     	0.0511436   	8.25955     	-0.0691076  	-0.390288   	0.557922    	-0.894639   	-0.120163   	1.87449     	-9.69195    	-0.111823   	-0.12942    	0.766816    	-0.125095   	-0.102073   	5.12477     	-0.244718   	-0.0816706  	0.390618    	0.82584     	-0.658557   	10.4765     	-0.0296427  	3.37474     	1.79601     	0.336439    	0.00847049  	1.001       	1.10896     
1.745 	-0.0525336  	-6.86151    	0.0207439   	-0.187159   	1.0295      	2.09403     	-0.129319   	3.17666     	0.908332    	-5.96761    	7.92992     	1.97558     	2.41957     	-0.0370725  	1.37837     	2.12017     	2.25686     	-0.0479428  	-0.476684   	0.874932    	9.43237     	-0.157706   	111.846     	7.98784     	6.42864     	0.856303    	1.28709     	7.4875      	1.22697     	-0.657223   	0.00735456  	-0.101265   	-3.6353     	1.94452     	0.0223471   	-0.12393    	2.50622     	0.555475    	0.126212    	106.299     	1.55682     	11.3466     	1.8614      	1.90052     	0.0225237   	7.95689     	-0.0600399  	-0.42441    	0.509093    	-1.26121    	-0.115396   	1.75407     	-10.5026    	-0.115726   	-0.131841   	0.861893    	-0.129953   	-0.102034   	3.7553      	-0.293215   	-0.0735214  	0.380415    	0.756808    	-0.694637   	11.1474     	-0.0242854  	1.84143     	1.81733     	0.305369    	0.00506245  	1.07535     	1.0862      
1.755 	-0.0590202  	-8.20868    	0.031885    	-0.252851   	0.97567     	2.07771     	-0.138835   	2.50875     	1.00268     	-6.06721    	7.22299     	1.8845      	2.52169     	-0.0419046  	1.39085     	2.12937     	2.22035     	-0.0429565  	-0.440628   	0.844282    	8.1676      	-0.188085   	105.475     	8.18941     	5.60826     	0.897931    	1.31988     	6.70284     	1.16092     	-0.68853    	0.00379983  	-0.09652    	-3.72523    	1.80724     	0.00346517  	-0.182885   	2.35245     	0.28277     	0.115424    	98.2034     	0.893736    	10.3076     	1.70465     	1.79857     	-0.00827278 	7.70413     	-0.0517998  	-0.455267   	0.459942    	-1.47175    	-0.110723   	1.62161     	-11.2403    	-0.120598   	-0.134946   	0.948306    	-0.134786   	-0.102326   	2.31679     	-0.344627   	-0.0656781  	0.37326     	0.688592    	-0.725806   	11.7186     	-0.019663   	0.250696    	1.83563     	0.269215    	0.00140596  	1.13863     	1.06838     
1.765 	-0.0669585  	-9.50629    	0.0408409   	-0.318812   	0.910293    	2.04099     	-0.148653   	1.83569     	1.08594     	-6.15523    	6.4908      	1.77876     	2.60451     	-0.048464   	1.40065     	2.12267     	2.16615     	-0.0380016  	-0.402688   	0.820314    	6.94433     	-0.21867    	98.0622     	8.35771     	4.84042     	0.92741     	1.33984     	5.88525     	1.09277     	-0.71696    	-0.000309112	-0.093154   	-3.82588    	1.64369     	-0.0158088  	-0.237659   	2.19543     	-0.0128243  	0.114863    	89.1335     	0.206746    	9.1768      	1.54453     	1.68932     	-0.0382159  	7.49359     	-0.0442713  	-0.481148   	0.412164    	-1.52446    	-0.106036   	1.47969     	-11.8713    	-0.126182   	-0.138554   	1.02564     	-0.139533   	-0.102888   	0.85808     	-0.396582   	-0.0580534  	0.371313    	0.624567    	-0.75065    	12.1891     	-0.0156277  	-1.34623    	1.84955     	0.229414    	-0.00224434 	1.19081     	1.05365     
1.775 	-0.0760598  	-10.7003    	0.0476976   	-0.383058   	0.836099    	1.98333     	-0.158472   	1.18192     	1.15809     	-6.21232    	5.76333     	1.65957     	2.66699     	-0.0563913  	1.40776     	2.10081     	2.09589     	-0.0330254  	-0.362982   	0.804257    	5.79351     	-0.248558   	89.7971     	8.49774     	4.13038     	0.945599    	1.34797     	5.04793     	1.0248      	-0.741256   	-0.00461032 	-0.0910793  	-3.9183     	1.46058     	-0.0334271  	-0.287204   	2.03799     	-0.330519   	0.125745    	79.3311     	-0.484655   	8.00017     	1.3839      	1.57562     	-0.064449   	7.31628     	-0.0373228  	-0.500486   	0.367445    	-1.42294    	-0.101213   	1.33114     	-12.3672    	-0.132174   	-0.142463   	1.09377     	-0.144122   	-0.103637   	-0.57293    	-0.446679   	-0.0505468  	0.376373    	0.567613    	-0.767871   	12.5611     	-0.012027   	-2.90031    	1.85801     	0.187614    	-0.00564049 	1.23223     	1.04034     
1.785 	-0.0859873  	-11.7434    	0.0525962   	-0.443697   	0.756003    	1.90518     	-0.167969   	0.570331    	1.21934     	-6.21978    	5.0682      	1.52882     	2.70862     	-0.0652784  	1.41224     	2.06489     	2.01171     	-0.0279707  	-0.321636   	0.796742    	4.7421      	-0.276925   	80.8985     	8.61538     	3.48185     	0.953629    	1.34554     	4.20536     	0.959297    	-0.760308   	-0.00874821 	-0.0901563  	-3.98404    	1.265       	-0.0474726  	-0.330739   	1.883       	-0.669126   	0.148852    	69.059      	-1.16112    	6.82198     	1.22561     	1.46048     	-0.0843868  	7.16225     	-0.0308136  	-0.511904   	0.327402    	-1.17593    	-0.0961207  	1.17895     	-12.7061    	-0.138245   	-0.146454   	1.15287     	-0.148464   	-0.104474   	-1.93096    	-0.492582   	-0.0430506  	0.389821    	0.520036    	-0.77633    	12.8391     	-0.00871092 	-4.36625    	1.8602      	0.145601    	-0.00854966 	1.26346     	1.02698     
1.795 	-0.0963693  	-12.5964    	0.0557248   	-0.498975   	0.673003    	1.80789     	-0.176819   	0.0214988   	1.27012     	-6.16036    	4.42986     	1.38901     	2.72938     	-0.0746869  	1.4142      	2.01636     	1.91614     	-0.0227811  	-0.278787   	0.797819    	3.8124      	-0.303029   	71.6024     	8.71709     	2.89696     	0.95285     	1.33408     	3.37267     	0.898454    	-0.773189   	-0.0123855  	-0.0902039  	-4.00583    	1.06411     	-0.056217   	-0.367746   	1.73322     	-1.02715    	0.184515    	58.5895     	-1.80424    	5.68349     	1.07234     	1.34691     	-0.0957992  	7.02103     	-0.0245993  	-0.514258   	0.293523    	-0.79679    	-0.0906275  	1.02617     	-12.8727    	-0.14405    	-0.150307   	1.20333     	-0.152462   	-0.105292   	-3.17491    	-0.532091   	-0.035455   	0.412585    	0.483532    	-0.775074   	13.0298     	-0.00553894 	-5.70393    	1.85558     	0.105221    	-0.0107621  	1.28534     	1.01236     
1.805 	-0.106814   	-13.2289    	0.0573082   	-0.547321   	0.590075    	1.69359     	-0.184701   	-0.44697    	1.31103     	-6.01891    	3.86893     	1.24312     	2.72972     	-0.0841677  	1.41377     	1.95694     	1.812       	-0.0174062  	-0.234585   	0.806991    	3.0215      	-0.326224   	62.1516     	8.80959     	2.3762      	0.944778    	1.31522     	2.56498     	0.844294    	-0.779169   	-0.0152142  	-0.0910107  	-3.96827    	0.864906    	-0.0581716  	-0.397949   	1.5912      	-1.40283    	0.232622    	48.1936     	-2.3973     	4.62164     	0.926562    	1.23784     	-0.0968794  	6.88194     	-0.0185381  	-0.506664   	0.26711     	-0.302866   	-0.0846067  	0.875831    	-12.8589    	-0.14925    	-0.153808   	1.24571     	-0.156011   	-0.105979   	-4.26915    	-0.563221   	-0.0276551  	0.445118    	0.45916     	-0.763364   	13.1416     	-0.00238618 	-6.87947    	1.84388     	0.0683022   	-0.012098   	1.29887     	0.995518    
1.815 	-0.116922   	-13.6203    	0.0575985   	-0.58738    	0.510076    	1.56507     	-0.191316   	-0.820939   	1.34281     	-5.78298    	3.40163     	1.0944      	2.71054     	-0.0932793  	1.41108     	1.88851     	1.70222     	-0.0118063  	-0.189191   	0.823273    	2.38103     	-0.345954   	52.7866     	8.89948     	1.91856     	0.931038    	1.29069     	1.79685     	0.798584    	-0.777733   	-0.0169658  	-0.0923462  	-3.85841    	0.673924    	-0.0521279  	-0.421297   	1.45923     	-1.79422    	0.292636    	38.1297     	-2.92584    	3.66793     	0.790451    	1.13595     	-0.0862942  	6.73452     	-0.0124963  	-0.488522   	0.249237    	0.285242    	-0.0779455  	0.730788    	-12.6635    	-0.153523   	-0.156762   	1.28074     	-0.159005   	-0.106425   	-5.18458    	-0.584267   	-0.0195554  	0.487397    	0.44735     	-0.740695   	13.1842     	0.000851214 	-7.86607    	1.82511     	0.0365777   	-0.012414   	1.30516     	0.975738    
1.825 	-0.126305   	-13.7597    	0.0568633   	-0.618043   	0.435652    	1.42562     	-0.196391   	-1.09011    	1.36627     	-5.4433     	3.03953     	0.946301    	2.67307     	-0.101606   	1.40624     	1.81309     	1.58982     	-0.00595699 	-0.142777   	0.845261    	1.89704     	-0.361758   	43.7356     	8.99292     	1.52154     	0.913306    	1.26221     	1.08163     	0.762767    	-0.768585   	-0.0174189  	-0.0939724  	-3.66616    	0.49706     	-0.0371876  	-0.43793    	1.33923     	-2.19917    	0.36362     	28.6352     	-3.37819    	2.8476      	0.665851    	1.04361     	-0.0632162  	6.56888     	-0.00635336 	-0.459532   	0.240706    	0.944526    	-0.0705506  	0.593678    	-12.2919    	-0.156582   	-0.158996   	1.30921     	-0.161338   	-0.106529   	-5.89944    	-0.593851   	-0.0110758  	0.53894     	0.447924    	-0.706807   	13.1681     	0.00425168  	-8.64462    	1.79948     	0.0116155   	-0.0116072  	1.30539     	0.952579    
1.835 	-0.134591   	-13.6459    	0.0553758   	-0.638464   	0.369159    	1.27888     	-0.199695   	-1.24822    	1.38229     	-4.99411    	2.78938     	0.802257    	2.61887     	-0.108772   	1.39934     	1.73271     	1.4777      	0.000147502 	-0.0955243  	0.871221    	1.57012     	-0.373265   	35.2065     	9.09533     	1.18136     	0.893247    	1.23142     	0.431016    	0.737905    	-0.751645   	-0.0164067  	-0.0956549  	-3.38464    	0.339361    	-0.0127816  	-0.448148   	1.23271     	-2.61534    	0.444286    	19.9177     	-3.7458     	2.17907     	0.554215    	0.962765    	-0.0273369  	6.37608     	-6.80305e-06	-0.419695   	0.24202     	1.65046     	-0.0623545  	0.466823    	-11.7556    	-0.15818    	-0.160371   	1.33194     	-0.16291    	-0.106201   	-6.39976    	-0.590968   	-0.00215603 	0.598836    	0.460146    	-0.661698   	13.104      	0.00786514  	-9.20394    	1.76742     	-0.00524406 	-0.00961869 	1.30075     	0.925833    
1.845 	-0.141447   	-13.287     	0.0534044   	-0.648074   	0.312599    	1.12868     	-0.201044   	-1.29314    	1.39175     	-4.43335    	2.65314     	0.66558     	2.5497      	-0.114457   	1.39038     	1.64938     	1.36859     	0.00649162  	-0.0476228  	0.899177    	1.3956      	-0.380195   	27.3798     	9.2111      	0.893134    	0.872462    	1.19985     	-0.145353   	0.724636    	-0.727043   	-0.0138208  	-0.0971722  	-3.01039    	0.20488     	0.0213211   	-0.452374   	1.14073     	-3.04023    	0.53304     	12.1485     	-4.02347    	1.6736      	0.456579    	0.894865    	0.0211384   	6.14838     	0.0066244   	-0.369307   	0.253366    	2.37788     	-0.0533196  	0.352166    	-11.0715    	-0.158128   	-0.160782   	1.34975     	-0.163629   	-0.105369   	-6.67956    	-0.575007   	0.00724118  	0.665798    	0.482779    	-0.60562    	13.0025     	0.0117112   	-9.54075    	1.72952     	-0.0129399  	-0.00643485 	1.29238     	0.89551     
