q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	H_100-C_14   	H_200-Br_23  	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-Br_23  	H_100-Br_23  	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-C_8    	H_200-H_15   	H_200-Br_24  	C_100-C_7    	C_100-H_22   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-Br_24  	C_100-C_14   	H_100-C_12   	C_100-H_21   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-Br_24  	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
7.605 	-3.51051e-06	-0.000110219	0.0126794   	-0.0137744  	-1.72483e-05	-0.000350586	-0.000445639	0.000668007 	-0.00010178 	3.7803e-07  	0.0171435   	-0.000784273	-0.0128844  	-0.0365432  	-0.000280768	8.72684e-07 	-0.000361143	0.000200473 	-9.35645e-06	8.88137e-05 	-0.000199239	-0.0279859  	-0.0433987  	-0.000248478	-0.623817   	-0.0133401  	-0.0182477  	-0.000381858	-0.000186143	5.45114e-06 	-0.00731365 	-0.000198048	-8.1488e-06 	-0.00857897 	-0.0396828  	0.000349005 	-0.000176997	-0.000504429	5.34334e-05 	-0.341532   	-0.0192553  	-0.000246808	-0.000266801	-0.0476182  	-5.09111e-06	-0.000780892	-0.000620547	0.000752772 	-0.027521   	1.75642e-06 	0.00017818  	-0.000347039	-0.00600608 	1.00285e-05 	-6.43022e-07	-0.000773307	-6.58685e-07	6.17826e-06 	0.00049235  	-9.50792e-07	0.000205541 	8.57456e-05 	-0.000366614	-0.0109903  	4.45902e-06 	-0.0252176  	-7.85971e-05	-7.47784e-05	-2.94312e-06	-0.000131151	0.000520249 	-0.000278514
7.615 	-3.41618e-06	-7.6745e-05 	0.0162109   	-0.01149    	-1.48889e-05	-0.00027733 	-0.000454634	0.000696002 	3.70682e-05 	2.99797e-06 	0.0168638   	-0.000776972	-0.012533   	-0.0352149  	-0.000245463	6.88187e-07 	-0.000329856	0.000261055 	-6.27822e-06	0.000134302 	-0.000219435	-0.0250889  	-0.0412255  	-0.000272125	-0.596991   	-0.0140663  	-0.0137346  	-0.000393508	-0.00021568 	7.09976e-06 	-0.0037077  	-0.000185826	-7.32312e-06	-0.00728104 	-0.0349177  	0.000398884 	-0.000178763	-0.000445969	0.000103593 	-0.281047   	-0.017546   	-0.000230365	-0.000281055	-0.0436426  	-4.50202e-06	-0.000769964	-0.000542987	0.00074507  	-0.0237686  	2.56232e-06 	0.000179957 	-0.00034327 	-0.005035   	1.13586e-05 	6.28675e-07 	-0.00070596 	2.58683e-06 	6.67614e-06 	0.000519691 	6.09175e-07 	0.000205675 	0.000164687 	-0.000274825	-0.0108426  	4.80161e-06 	-0.0209379  	5.56947e-05 	2.50677e-05 	-3.50972e-06	-9.25494e-05	0.000493686 	-0.000248339
7.625 	-3.18753e-06	-4.71276e-05	0.0192281   	-0.00944546 	-1.21308e-05	-0.0001959  	-0.000467694	0.00071591  	0.000174339 	5.65097e-06 	0.0159989   	-0.000758548	-0.0121245  	-0.0333489  	-0.000207401	5.55567e-07 	-0.000298935	0.000323873 	-3.05932e-06	0.000175252 	-0.000236869	-0.02194    	-0.0387377  	-0.000297777	-0.567554   	-0.0147021  	-0.00914146 	-0.000403513	-0.00024719 	8.68284e-06 	-0.000397934	-0.000171738	-6.16775e-06	-0.00594954 	-0.0300301  	0.000440415 	-0.000175581	-0.000378907	0.000146915 	-0.22222    	-0.015553   	-0.000210363	-0.000289498	-0.0389093  	-3.77072e-06	-0.0007464  	-0.000463101	0.000726183 	-0.019862   	3.31353e-06 	0.000175145 	-0.000338787	-0.0041815  	1.25776e-05 	1.87272e-06 	-0.000632501	5.64661e-06 	7.25294e-06 	0.000540472 	2.13081e-06 	0.000204837 	0.000233223 	-0.000180858	-0.0106827  	5.16073e-06 	-0.0166048  	0.000191517 	0.000128659 	-3.98646e-06	-4.84744e-05	0.000455057 	-0.000210612
7.635 	-2.83872e-06	-2.23304e-05	0.021643    	-0.00769035 	-9.0603e-06 	-0.000109263	-0.000484736	0.00072608  	0.000305851 	8.26789e-06 	0.0145608   	-0.000729861	-0.0116788  	-0.0311014  	-0.000168531	4.76004e-07 	-0.00026976 	0.000386276 	2.13234e-07 	0.00021074  	-0.0002513  	-0.0186092  	-0.0360464  	-0.000324177	-0.536075   	-0.0152313  	-0.00461911 	-0.000412854	-0.000280352	1.015e-05   	0.00247822  	-0.000157318	-4.71496e-06	-0.00462579 	-0.0251146  	0.000472361 	-0.000168452	-0.000305784	0.000181695 	-0.167014   	-0.013368   	-0.000187604	-0.00029304 	-0.0335944  	-2.89806e-06	-0.000711428	-0.000382469	0.000696354 	-0.015941   	3.98093e-06 	0.000164161 	-0.000334348	-0.00345546 	1.36499e-05 	3.07118e-06 	-0.000554634	8.43357e-06 	7.89505e-06 	0.0005537   	3.59215e-06 	0.000201879 	0.000289031 	-8.76403e-05	-0.0105188  	5.52589e-06 	-0.0123567  	0.00032494  	0.000233117 	-4.34328e-06	-6.29983e-07	0.000405248 	-0.000166319
7.645 	-2.38756e-06	-3.15837e-06	0.0233847   	-0.00626308 	-5.76983e-06	-2.04831e-05	-0.000505501	0.000725119 	0.000427644 	1.07816e-05 	0.0125758   	-0.000692009	-0.0112161  	-0.0286376  	-0.00013069 	4.4956e-07  	-0.000243648	0.000445615 	3.45189e-06 	0.000239925 	-0.000262569	-0.015171   	-0.0332627  	-0.000350032	-0.503144   	-0.0156404  	-0.00031257 	-0.000422499	-0.000314793	1.14544e-05 	0.00480129  	-0.000144101	-3.00711e-06	-0.00335037 	-0.0202671  	0.000493757 	-0.000158537	-0.00022928 	0.000206525 	-0.117243   	-0.0110865  	-0.000162979	-0.000292705	-0.0278891  	-1.88934e-06	-0.000666548	-0.000302611	0.00065609  	-0.012141   	4.5386e-06  	0.00014768  	-0.000330622	-0.00286341 	1.45444e-05 	4.20905e-06 	-0.000474216	1.08715e-05 	8.58571e-06 	0.000558475 	4.97349e-06 	0.000195766 	0.000330284 	1.92489e-06 	-0.0103584  	5.88502e-06 	-0.00832729 	0.00045215  	0.000335521 	-4.55496e-06	4.91211e-05 	0.000345437 	-0.000116657
7.655 	-1.85476e-06	9.78068e-06 	0.0244017   	-0.00518956 	-2.35456e-06	6.73904e-05 	-0.000529552	0.000711949 	0.000536118 	1.31296e-05 	0.0100844   	-0.000646282	-0.0107559  	-0.0261246  	-9.55133e-05	4.75505e-07 	-0.000221786	0.00049935  	6.57146e-06 	0.000262067 	-0.000270596	-0.0117019  	-0.0304941  	-0.000374049	-0.469358   	-0.0159189  	0.00364415  	-0.00043335 	-0.000350081	1.25543e-05 	0.00647441  	-0.000133549	-1.09473e-06	-0.00216159 	-0.0155825  	0.00050394  	-0.000147092	-0.000152114	0.000220345 	-0.0745067  	-0.00880379 	-0.000137425	-0.000289571	-0.0219929  	-7.54078e-07	-0.000613465	-0.000224948	0.000606156 	-0.00858835 	4.96502e-06 	0.00012661  	-0.000328161	-0.0024084  	1.52361e-05 	5.27466e-06 	-0.000393193	1.28977e-05 	9.30563e-06 	0.00055403  	6.25794e-06 	0.000185633 	0.000355705 	8.50694e-05 	-0.0102077  	6.22534e-06 	-0.00463978 	0.000569588 	0.00043301  	-4.60175e-06	9.88248e-05 	0.000277065 	-6.30035e-05
7.665 	-1.26298e-06	1.61068e-05 	0.0246637   	-0.00448246 	1.09061e-06 	0.000151427 	-0.000556274	0.000685858 	0.000628148 	1.52556e-05 	0.00714058  	-0.00059411 	-0.0103164  	-0.023724   	-6.43706e-05	5.52634e-07 	-0.000205183	0.000545152 	9.49193e-06 	0.000276553 	-0.000275362	-0.00827851 	-0.0278397  	-0.000394987	-0.4353     	-0.0160594  	0.00713273  	-0.000446188	-0.000385722	1.34149e-05 	0.00742702  	-0.000126978	9.65634e-07 	-0.00109404 	-0.0111518  	0.000502573 	-0.00013541 	-7.69441e-05	0.00022249  	-0.0401245  	-0.00661154 	-0.000111894	-0.000284717	-0.0161062  	4.94275e-07 	-0.000554017	-0.000150761	0.000547555 	-0.00539573 	5.24409e-06 	0.000102045 	-0.000327367	-0.00208986 	1.57066e-05 	6.25999e-06 	-0.000313542	1.4465e-05  	1.00339e-05 	0.000539764 	7.4318e-06  	0.000170829 	0.000364606 	0.00015926  	-0.0100717  	6.53417e-06 	-0.00140269 	0.000674069 	0.000522878 	-4.46972e-06	0.000146506 	0.000201797 	-6.86758e-06
7.675 	-6.3593e-07 	1.569e-05   	0.0241618   	-0.00414091 	4.47396e-06 	0.000228916 	-0.000584888	0.000646532 	0.000701191 	1.71119e-05 	0.00381113  	-0.000537001	-0.00991383 	-0.0215848  	-3.83048e-05	6.79564e-07 	-0.000194625	0.000581005 	1.2141e-05  	0.000282908 	-0.000276897	-0.00497479 	-0.0253867  	-0.000411698	-0.40152    	-0.0160579  	0.0100545   	-0.000461632	-0.00042116 	1.40096e-05 	0.00761756  	-0.000125492	3.11375e-06 	-0.000177345	-0.00705966 	0.000489649 	-0.000124758	-6.27392e-06	0.000212716 	-0.0150908  	-0.00459413 	-8.73055e-05	-0.000279169	-0.010423   	1.83879e-06 	-0.000490096	-8.11556e-05	0.000481504 	-0.0026584  	5.36588e-06 	7.52256e-05 	-0.000328477	-0.00190368 	1.5945e-05  	7.16069e-06 	-0.000237198	1.55431e-05 	1.07486e-05 	0.000515267 	8.4849e-06  	0.000150956 	0.000356905 	0.000222293 	-0.00995325 	6.79982e-06 	0.00129429  	0.000762898 	0.00060266  	-4.15113e-06	0.000190241 	0.000121484 	5.01548e-05 
7.685 	2.6022e-09  	8.66193e-06 	0.0229092   	-0.0041507  	7.70977e-06 	0.000297451 	-0.000614466	0.000594082 	0.000753362 	1.86609e-05 	0.000173951 	-0.000476489	-0.00956176 	-0.0198375  	-1.79941e-05	8.54987e-07 	-0.000190631	0.000605279 	1.44563e-05 	0.000280812 	-0.000275273	-0.00186023 	-0.0232068  	-0.000423164	-0.368519   	-0.0159134  	0.0123337   	-0.000480103	-0.000455778	1.43209e-05 	0.00703512  	-0.000129935	5.28801e-06 	0.000564934 	-0.00338193 	0.000465498 	-0.000116315	5.76362e-05 	0.000191215 	-3.67426e-05	-0.00282576 	-6.45181e-05	-0.000273847	-0.00512451 	3.25962e-06 	-0.000423581	-1.7041e-05 	0.000409409 	-0.000451031	5.3272e-06  	4.74827e-05 	-0.000331549	-0.0018424  	1.59484e-05 	7.97606e-06 	-0.000165994	1.61193e-05 	1.14282e-05 	0.00048035  	9.41072e-06 	0.00012589  	0.000333117 	0.000272368 	-0.00985347 	7.01233e-06 	0.00338363  	0.000833951 	0.000670218 	-3.64437e-06	0.000228224 	3.81117e-05 	0.000106433 
7.695 	6.29653e-07 	-4.58204e-06	0.0209405   	-0.00448485 	1.07207e-05 	0.00035501  	-0.000643954	0.000529046 	0.000783499 	1.98756e-05 	-0.00368366 	-0.000414084	-0.0092709  	-0.0185885  	-3.72925e-06	1.07787e-06 	-0.000193431	0.000616797 	1.63875e-05 	0.000270116 	-0.000270587	0.00100225  	-0.0213538  	-0.000428536	-0.336739   	-0.0156285  	0.0139196   	-0.000501788	-0.000488903	1.43414e-05 	0.00569981  	-0.000140841	7.42771e-06 	0.00111605  	-0.00018362 	0.000430772 	-0.000111119	0.000112846 	0.000158606 	0.00479284  	-0.00136789 	-4.42944e-05	-0.000269527	-0.000372666	4.73458e-06 	-0.00035627 	4.08942e-05 	0.000332822 	0.0011746   	5.1318e-06  	2.01821e-05 	-0.000336466	-0.00189552 	1.57216e-05 	8.70874e-06 	-0.000101601	1.6199e-05  	1.20518e-05 	0.000435055 	1.02064e-05 	9.57897e-05 	0.000294325 	0.000308161 	-0.00977139 	7.16417e-06 	0.00482234  	0.000885747 	0.0007238   	-2.95386e-06	0.000258835 	-4.62506e-05	0.000160354 
7.705 	1.22396e-06 	-2.33922e-05	0.0183107   	-0.00510473 	1.34397e-05 	0.000400008 	-0.000672205	0.000452383 	0.000791187 	2.07412e-05 	-0.00766718 	-0.000351217	-0.00904864 	-0.0179156  	4.58961e-06 	1.3476e-06  	-0.000202951	0.000614878 	1.78975e-05 	0.000250841 	-0.000262957	0.00355789  	-0.019862   	-0.000427161	-0.306548   	-0.0152086  	0.014788    	-0.000526631	-0.00051982 	1.40736e-05 	0.00366208  	-0.000158411	9.47523e-06 	0.00146664  	0.0024832   	0.000386425 	-0.000110016	0.000157801 	0.000115923 	-0.000453523	-0.0002672  	-2.72746e-05	-0.000266804	0.00369503  	6.2399e-06  	-0.000289819	9.21916e-05 	0.000253402 	0.00219097  	4.79042e-06 	-5.33313e-06	-0.000342936	-0.00204998 	1.52773e-05 	9.36435e-06 	-4.5468e-05 	1.58047e-05 	1.26002e-05 	0.000379673 	1.08726e-05 	6.1096e-05  	0.000242136 	0.000328858 	-0.00970404 	7.25072e-06 	0.0055934   	0.000917489 	0.0007621   	-2.08978e-06	0.000280694 	-0.000129503	0.000210373 
7.715 	1.76674e-06 	-4.68838e-05	0.0150933   	-0.00596152 	1.58121e-05 	0.000431343 	-0.000698011	0.000365451 	0.000776768 	2.12542e-05 	-0.0116773  	-0.000289204	-0.0088989  	-0.0178651  	7.43794e-06 	1.66404e-06 	-0.000218805	0.000599359 	1.89636e-05 	0.00022319  	-0.000252511	0.00576153  	-0.0187449  	-0.000418607	-0.278234   	-0.0146622  	0.014941    	-0.000554318	-0.000547784	1.35302e-05 	0.00100074  	-0.000182496	1.1378e-05  	0.00161492  	0.0045809   	0.000333681 	-0.000113626	0.000191382 	6.45702e-05 	-0.0152411  	0.000445723 	-1.39559e-05	-0.000266068	0.00696983  	7.75086e-06 	-0.000225701	0.000136626 	0.00017287  	0.00259527  	4.32036e-06 	-2.77988e-05	-0.000350511	-0.0022907  	1.46355e-05 	9.95091e-06 	1.22087e-06 	1.49753e-05 	1.30568e-05 	0.000314742 	1.14132e-05 	2.25107e-05 	0.000178611 	0.000334191 	-0.00964661 	7.27071e-06 	0.00570618  	0.000929076 	0.000784286 	-1.0675e-06 	0.000292712 	-0.000209575	0.000255068 
7.725 	2.24232e-06 	-7.39668e-05	0.0113784   	-0.00699806 	1.77963e-05 	0.000448416 	-0.000720142	0.000269968 	0.000741315 	2.14232e-05 	-0.0156126  	-0.000229211	-0.00882215 	-0.01845    	5.63439e-06 	2.02755e-06 	-0.000240309	0.000570602 	1.95779e-05 	0.000187544 	-0.000239385	0.00757854  	-0.0179953  	-0.000402679	-0.251997   	-0.0140003  	0.014407    	-0.000584287	-0.000572038	1.27335e-05 	-0.00217999 	-0.000212603	1.30902e-05 	0.00156664  	0.0060875   	0.000273997 	-0.000122311	0.000212935 	6.28009e-06 	-0.0386713  	0.000757143 	-4.67697e-06	-0.000267488	0.00937489  	9.24251e-06 	-0.00016516 	0.000174202 	9.29621e-05 	0.00240889  	3.74499e-06 	-4.60839e-05	-0.000358609	-0.00260126 	1.38226e-05 	1.04782e-05 	3.75881e-05 	1.3764e-05  	1.34081e-05 	0.000241045 	1.18351e-05 	-1.90301e-05	0.000106187 	0.00032444  	-0.00959261 	7.22641e-06 	0.00519583  	0.000921099 	0.00079002  	9.29555e-08 	0.00029413  	-0.000284476	0.000293179 
7.735 	2.63868e-06 	-0.000103384	0.00726909  	-0.00815094 	1.93647e-05 	0.000451135 	-0.000737389	0.000167962 	0.000686591 	2.12676e-05 	-0.0193725  	-0.000172223	-0.00881549 	-0.0196494  	2.92478e-07 	2.4389e-06  	-0.000266497	0.000529469 	1.97474e-05 	0.000144457 	-0.000223716	0.00898551  	-0.0175861  	-0.000379424	-0.227952   	-0.0132364  	0.0132381   	-0.000615741	-0.000591833	1.17145e-05 	-0.00575446 	-0.000247908	1.45739e-05 	0.00133474  	0.0069974   	0.000209011 	-0.000136156	0.000222293 	-5.69536e-05	-0.0695174  	0.000670204 	3.89103e-07 	-0.000271011	0.0108672   	1.06904e-05 	-0.000109187	0.00020514  	1.53782e-05 	0.00167602  	3.09283e-06 	-5.92391e-05	-0.000366544	-0.00296456 	1.28705e-05 	1.09572e-05 	6.30894e-05 	1.22363e-05 	1.3644e-05  	0.000159597 	1.21477e-05 	-6.23973e-05	2.75808e-05 	0.000300414 	-0.00953423 	7.12363e-06 	0.00412168  	0.000894799 	0.000779461 	1.36769e-06 	0.000284545 	-0.000352354	0.000323652 
7.745 	2.94779e-06 	-0.000133756	0.00287907  	-0.00935284 	2.05036e-05 	0.000439902 	-0.000748606	6.1709e-05  	0.000614972 	2.08166e-05 	-0.0228601  	-0.000119032	-0.00887292 	-0.02141    	-7.24097e-06	2.89916e-06 	-0.000296161	0.00047729  	1.94932e-05 	9.46466e-05 	-0.000205647	0.00997047  	-0.0174717  	-0.000349134	-0.206128   	-0.0123857  	0.0115082   	-0.000647674	-0.000606451	1.05121e-05 	-0.00958035 	-0.000287292	1.58004e-05 	0.000938708 	0.00732158  	0.000140494 	-0.000154968	0.000219767 	-0.000122946	-0.106273   	0.000204328 	1.23647e-06 	-0.000276365	0.0114381   	1.20712e-05 	-5.85066e-05	0.000229857 	-5.82648e-05	0.000461372 	2.39654e-06 	-6.65384e-05	-0.00037356 	-0.00336361 	1.18155e-05 	1.13991e-05 	7.75306e-05 	1.04676e-05 	1.37586e-05 	7.16282e-05 	1.2362e-05  	-0.000106318	-5.43114e-05	0.000263425 	-0.00946268 	6.97156e-06 	0.00256466  	0.000852013 	0.000753242 	2.72975e-06 	0.000263923 	-0.000411545	0.00034567  
7.755 	3.16581e-06 	-0.000163634	-0.00167136 	-0.010535   	2.12136e-05 	0.000415582 	-0.000752752	-4.63348e-05	0.000529362 	2.01079e-05 	-0.0259847  	-7.0224e-05 	-0.00898569 	-0.0236482  	-1.54579e-05	3.4095e-06  	-0.000327886	0.0004158   	1.885e-05   	3.89832e-05 	-0.000185327	0.0105328   	-0.0175906  	-0.000312334	-0.186471   	-0.0114652  	0.00930921  	-0.000678912	-0.000615228	9.17147e-06 	-0.0135041  	-0.000329381	1.67507e-05 	0.000403747 	0.00708741  	7.0294e-05  	-0.00017828 	0.00020613  	-0.000189403	-0.147211   	-0.000605993	-1.97938e-06	-0.000283078	0.0111129   	1.33633e-05 	-1.35761e-05	0.000248942 	-0.00012648 	-0.00115278 	1.69169e-06 	-6.75127e-05	-0.000378872	-0.00378226 	1.06969e-05 	1.18146e-05 	8.10721e-05 	8.53957e-06 	1.375e-05   	-2.14473e-05	1.24907e-05 	-0.00014943 	-0.000136521	0.00021523  	-0.00936865 	6.78248e-06 	0.000623939 	0.000795089 	0.000712441 	4.15003e-06 	0.000232603 	-0.000460619	0.00035868  
7.765 	3.2931e-06  	-0.000191554	-0.00625885 	-0.0116297  	2.15079e-05 	0.000379455 	-0.000748932	-0.000153613	0.000433081 	1.91859e-05 	-0.0286655  	-2.61847e-05	-0.00914272 	-0.0262537  	-2.27684e-05	3.97094e-06 	-0.000360109	0.000347074 	1.78642e-05 	-2.1531e-05 	-0.000162916	0.0106827   	-0.0178681  	-0.000269771	-0.168855   	-0.0104928  	0.00674701  	-0.000708152	-0.000617582	7.74232e-06 	-0.0173667  	-0.000372604	1.74153e-05 	-0.000240317	0.00633789  	2.74932e-07 	-0.000205367	0.000182578 	-0.000254001	-0.19045    	-0.00171296 	-8.95345e-06	-0.000290505	0.00994845  	1.45472e-05 	2.54088e-05 	0.000263122 	-0.000187951	-0.00307023 	1.0154e-06  	-6.19725e-05	-0.000381704	-0.00420589 	9.55567e-06 	1.22134e-05 	7.42209e-05 	6.53772e-06 	1.36207e-05 	-0.000118059	1.2547e-05  	-0.000190344	-0.000216115	0.000157963 	-0.00924273 	6.57121e-06 	-0.00158714 	0.000726795 	0.000658531 	5.59822e-06 	0.000191285 	-0.000498417	0.000362408 
7.775 	3.33409e-06 	-0.000216095	-0.0107608  	-0.0125729  	2.1412e-05  	0.000333154 	-0.000736432	-0.000257547	0.000329745 	1.80998e-05 	-0.030833   	1.28958e-05 	-0.00933116 	-0.0290944  	-2.75832e-05	4.58414e-06 	-0.00039117 	0.000273437 	1.65922e-05 	-8.57813e-05	-0.000138586	0.0104404   	-0.0182203  	-0.000222384	-0.153086   	-0.00948728 	0.00393721  	-0.00073402 	-0.000613031	6.27746e-06 	-0.0210099  	-0.000415258	1.77949e-05 	-0.000960241	0.00513042  	-6.77386e-05	-0.00023528 	0.000150683 	-0.000314476	-0.234027   	-0.00305768 	-1.92486e-05	-0.000297859	0.00803082  	1.56061e-05 	5.84924e-05 	0.000273229 	-0.000241573	-0.00518493 	4.04921e-07 	-5.00207e-05	-0.000381329	-0.0046221  	8.43266e-06 	1.26031e-05 	5.78115e-05 	4.54782e-06 	1.33771e-05 	-0.000216518	1.25443e-05 	-0.000227702	-0.000290302	9.40543e-05 	-0.00907593 	6.35451e-06 	-0.00394569 	0.000650202 	0.000593318 	7.0437e-06  	0.000141004 	-0.000524088	0.000356864 
7.785 	3.29698e-06 	-0.000235932	-0.0150591  	-0.013306   	2.09618e-05 	0.000278596 	-0.000714756	-0.000355619	0.000223137 	1.69015e-05 	-0.0324322  	4.70053e-05 	-0.00953692 	-0.0320221  	-2.83963e-05	5.24909e-06 	-0.000419381	0.000197378 	1.50987e-05 	-0.000152565	-0.000112537	0.00983516  	-0.0185571  	-0.000171281	-0.13892    	-0.00846751 	0.00100024  	-0.000755123	-0.000601221	4.83072e-06 	-0.0242819  	-0.000455574	1.78989e-05 	-0.0017207  	0.00353516  	-0.000132018	-0.000266878	0.000112322 	-0.000368706	-0.275969   	-0.00457279 	-3.23175e-05	-0.000304255	0.00547075  	1.65261e-05 	8.59314e-05 	0.000280161 	-0.000286484	-0.00738534 	-1.03808e-07	-3.2054e-05 	-0.000377113	-0.00502122 	7.36748e-06 	1.29893e-05 	3.29757e-05 	2.65285e-06 	1.30299e-05 	-0.000315061	1.24954e-05 	-0.000260241	-0.000356526	2.61411e-05 	-0.0088601  	6.15031e-06 	-0.00632422 	0.000568569 	0.000518868 	8.45651e-06 	8.30964e-05 	-0.00053711 	0.00034234  
7.795 	3.19328e-06 	-0.000249894	-0.0190435  	-0.0137788  	2.02019e-05 	0.000217906 	-0.000683645	-0.000445453	0.000117074 	1.56437e-05 	-0.0334239  	7.62867e-05 	-0.00974529 	-0.0348786  	-2.38635e-05	5.96484e-06 	-0.000443086	0.000121443 	1.34536e-05 	-0.000220619	-8.49963e-05	0.00890378  	-0.0187873  	-0.000117696	-0.12607    	-0.00745216 	-0.00194344 	-0.000770111	-0.000581941	3.45515e-06 	-0.0270435  	-0.000491796	1.77452e-05 	-0.00248566 	0.00163293  	-0.000190981	-0.000298876	6.96076e-05 	-0.000414787	-0.314374   	-0.00618526 	-4.75285e-05	-0.000308748	0.00239905  	1.72966e-05 	0.000108159 	0.000284841 	-0.000322084	-0.00955893 	-4.77549e-07	-8.75218e-06	-0.000368546	-0.00539675 	6.39692e-06 	1.33746e-05 	1.10185e-06 	9.29939e-07 	1.25929e-05 	-0.000411889	1.24126e-05 	-0.000286843	-0.000412558	-4.30344e-05	-0.00858843 	5.97694e-06 	-0.00859576 	0.000485214 	0.000437432 	9.8082e-06  	1.91546e-05 	-0.000537306	0.0003194   
7.805 	3.03729e-06 	-0.000257011	-0.0226153  	-0.0139506  	1.91837e-05 	0.000153326 	-0.0006431  	-0.000524884	1.52731e-05 	1.43773e-05 	-0.0337863  	0.000101011 	-0.00994153 	-0.0375027  	-1.28737e-05	6.72924e-06 	-0.000460729	4.81485e-05 	1.17304e-05 	-0.000288648	-5.62271e-05	0.00768924  	-0.0188221  	-6.29583e-05	-0.114224   	-0.00645929 	-0.00477806 	-0.000777733	-0.000555145	2.20118e-06 	-0.0291732  	-0.000522247	1.73591e-05 	-0.0032198  	-0.000487132	-0.00024324 	-0.000329899	2.48028e-05 	-0.000451108	-0.347476   	-0.00781944 	-6.41932e-05	-0.000310388	-0.00103886 	1.791e-05   	0.000125746 	0.000288181 	-0.000348057	-0.0115967  	-6.87073e-07	1.8943e-05  	-0.000355274	-0.00574562 	5.55371e-06 	1.37583e-05 	-3.62135e-05	-5.52353e-07	1.2083e-05  	-0.000505216	1.23064e-05 	-0.000306593	-0.000456571	-0.000110724	-0.00825579 	5.85226e-06 	-0.010639   	0.000403394 	0.000351364 	1.10726e-05 	-4.90269e-05	-0.000524846	0.000288855 
7.815 	2.84542e-06 	-0.000256557	-0.0256898  	-0.0137921  	1.79632e-05 	8.71354e-05 	-0.000593391	-0.000592032	-7.87725e-05	1.31501e-05 	-0.0335159  	0.000121547 	-0.0101114  	-0.0397365  	5.39036e-06 	7.53874e-06 	-0.00047091 	-2.0125e-05 	1.0003e-05  	-0.000355352	-2.65362e-05	0.00623906  	-0.0185791  	-8.44246e-06	-0.103056   	-0.00550591 	-0.00739696 	-0.000776896	-0.000520959	1.11488e-06 	-0.030572   	-0.000545405	1.67713e-05 	-0.0038898  	-0.00273028 	-0.000287638	-0.000358531	-1.9763e-05 	-0.000476403	-0.373713   	-0.00940004 	-8.15963e-05	-0.00030826 	-0.00468884 	1.83623e-05 	0.000139353 	0.00029104  	-0.000364378	-0.0133974  	-7.08323e-07	4.98596e-05 	-0.000337125	-0.00606833 	4.86536e-06 	1.41369e-05 	-7.72208e-05	-1.7364e-06 	1.15195e-05 	-0.000593312	1.21857e-05 	-0.000318812	-0.000487195	-0.000174275	-0.00785906 	5.79279e-06 	-0.0123428  	0.000326183 	0.000263031 	1.22267e-05 	-0.000119511	-0.000500247	0.000251735 
7.825 	2.63545e-06 	-0.00024808 	-0.0281987  	-0.0132862  	1.65988e-05 	2.15684e-05 	-0.000535057	-0.000645357	-0.000161914	1.20046e-05 	-0.0326277  	0.000138329 	-0.0102419  	-0.0414327  	3.14051e-05 	8.38817e-06 	-0.000472448	-8.12146e-05	8.34331e-06 	-0.000419462	3.7236e-06  	0.00460362  	-0.0179863  	4.44713e-05 	-0.0922416  	-0.00460764 	-0.00970657 	-0.000766716	-0.000479691	2.36438e-07 	-0.031167   	-0.000559965	1.60172e-05 	-0.00446562 	-0.00499899 	-0.000323281	-0.000383379	-6.17834e-05	-0.000489807	-0.391784   	-0.0108551  	-9.90243e-05	-0.000301533	-0.00839399 	1.86524e-05 	0.00014969  	0.000294192 	-0.000371305	-0.0148715  	-5.23387e-07	8.26362e-05 	-0.000314124	-0.00636885 	4.35326e-06 	1.45035e-05 	-0.000120077	-2.57747e-06	1.09234e-05 	-0.000674546	1.20574e-05 	-0.000323093	-0.000503561	-0.000231224	-0.00739743 	5.81292e-06 	-0.0136113  	0.000256365 	0.000174739 	1.32508e-05 	-0.000190285	-0.000464357	0.000209256 
